,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
BN4:PUMA_M144A_E132A,22242.0,13052.0,2267.0,2385.0
BN4:PUMA_M144A_E136G,18026.0,7553.0,832.0,618.0
BN4:PUMA_M144A_E158A,12483.0,9714.0,1902.0,549.0
BN4:PUMA_M144A_I137A,18930.0,8705.0,1214.0,1197.0
BN4:PUMA_M144A_R143A,21698.0,8252.0,1315.0,8457.0
BN4:PUMA_M144A_W133F,15201.0,5714.0,942.0,377.0
BN4:PUMA_M144A_Y152A,19989.0,5942.0,1485.0,644.0
BN4:Jerala_P1,2413.0,2235.0,41614.0,10870.0
BN4:Jerala_P2,7704.0,1913.0,6686.0,132.0
BN4:Jerala_P3,3304.0,3891.0,155.0,369.0
BN4:Jerala_P4,8023.0,2922.0,447.0,346.0
BN4:Jerala_P5,3953.0,2899.0,205.0,253.0
BN4:Jerala_P6,2117.0,1331.0,150.0,202.0
BN4:Jerala_P7,6465.0,2118.0,590.0,2388.0
BN4:Jerala_P8,5360.0,3804.0,406.0,510.0
BN4:Jerala_P9,4773.0,2956.0,327.0,251.0
BN4:Jerala_P10,3472.0,1923.0,155.0,171.0
BN4:Jerala_P11,6870.0,5575.0,345.0,273.0
BN4:Jerala_P12,2876.0,930.0,154.0,74.0
PUMA_M144A_A139G:PUMA_M144A_A139G_A150G,9276.0,6482.0,1015.0,627.0
PUMA_M144A_A139G:PUMA_M144A_D147G,8244.0,7790.0,583.0,447.0
PUMA_M144A_A139G:PUMA_M144A_E132A,6650.0,11762.0,569.0,827.0
PUMA_M144A_A139G:PUMA_M144A_E136G,5398.0,5598.0,396.0,383.0
PUMA_M144A_A139G:PUMA_M144A_E158A,4519.0,7040.0,286.0,431.0
PUMA_M144A_A139G:PUMA_M144A_I137A,7885.0,7606.0,570.0,881.0
PUMA_M144A_A139G:PUMA_M144A_R143A,7288.0,6268.0,360.0,298.0
PUMA_M144A_A139G:PUMA_M144A_W133F,7304.0,6648.0,592.0,741.0
PUMA_M144A_A139G:PUMA_M144A_Y152A,7750.0,6546.0,499.0,323.0
Jerala_P1:PUMA_M144A_A139G,1611.0,1576.0,110.0,100.0
Jerala_P2:PUMA_M144A_A139G,1874.0,1997.0,124.0,311.0
Jerala_P3:PUMA_M144A_A139G,2825.0,1572.0,132.0,96.0
Jerala_P4:PUMA_M144A_A139G,1610.0,1944.0,353.0,867.0
Jerala_P5:PUMA_M144A_A139G,1785.0,2617.0,394.0,165.0
Jerala_P6:PUMA_M144A_A139G,3901.0,1208.0,314.0,72.0
Jerala_P7:PUMA_M144A_A139G,1668.0,2539.0,104.0,304.0
Jerala_P8:PUMA_M144A_A139G,2754.0,1322.0,193.0,646.0
Jerala_P9:PUMA_M144A_A139G,1964.0,2088.0,153.0,242.0
Jerala_P10:PUMA_M144A_A139G,1282.0,4170.0,350.0,224.0
Jerala_P11:PUMA_M144A_A139G,2131.0,1729.0,188.0,149.0
Jerala_P12:PUMA_M144A_A139G,1056.0,3427.0,103.0,557.0
PUMA_M144A_A139G_A150G:PUMA_M144A_D147G,11231.0,7932.0,636.0,482.0
PUMA_M144A_A139G_A150G:PUMA_M144A_E132A,8020.0,9183.0,473.0,528.0
PUMA_M144A_A139G_A150G:PUMA_M144A_E136G,8514.0,5702.0,542.0,434.0
PUMA_M144A_A139G_A150G:PUMA_M144A_E158A,4459.0,8975.0,361.0,463.0
PUMA_M144A_A139G_A150G:PUMA_M144A_I137A,9636.0,5356.0,827.0,641.0
PUMA_M144A_A139G_A150G:PUMA_M144A_R143A,7366.0,4663.0,537.0,244.0
PUMA_M144A_A139G_A150G:PUMA_M144A_W133F,6891.0,5957.0,444.0,333.0
PUMA_M144A_A139G_A150G:PUMA_M144A_Y152A,9101.0,5856.0,749.0,232.0
Jerala_P1:PUMA_M144A_A139G_A150G,1924.0,2974.0,165.0,181.0
Jerala_P2:PUMA_M144A_A139G_A150G,3502.0,905.0,187.0,68.0
Jerala_P3:PUMA_M144A_A139G_A150G,2344.0,1716.0,201.0,148.0
Jerala_P4:PUMA_M144A_A139G_A150G,2086.0,3884.0,259.0,273.0
Jerala_P5:PUMA_M144A_A139G_A150G,4215.0,1495.0,299.0,93.0
Jerala_P6:PUMA_M144A_A139G_A150G,1169.0,807.0,91.0,1643.0
Jerala_P7:PUMA_M144A_A139G_A150G,2251.0,1710.0,178.0,110.0
Jerala_P8:PUMA_M144A_A139G_A150G,1531.0,2663.0,74.0,172.0
Jerala_P9:PUMA_M144A_A139G_A150G,1959.0,2495.0,119.0,153.0
Jerala_P10:PUMA_M144A_A139G_A150G,2519.0,2211.0,158.0,2807.0
Jerala_P11:PUMA_M144A_A139G_A150G,1750.0,1420.0,136.0,108.0
Jerala_P12:PUMA_M144A_A139G_A150G,2608.0,1388.0,127.0,119.0
PUMA_M144A_D147G:PUMA_M144A_E132A,8975.0,11168.0,436.0,610.0
PUMA_M144A_D147G:PUMA_M144A_E136G,9474.0,5687.0,509.0,321.0
PUMA_M144A_D147G:PUMA_M144A_E158A,7215.0,8778.0,466.0,462.0
PUMA_M144A_D147G:PUMA_M144A_I137A,7013.0,10617.0,403.0,854.0
PUMA_M144A_D147G:PUMA_M144A_R143A,9574.0,10991.0,590.0,621.0
PUMA_M144A_D147G:PUMA_M144A_W133F,7264.0,5589.0,441.0,374.0
PUMA_M144A_D147G:PUMA_M144A_Y152A,6869.0,9369.0,414.0,689.0
Jerala_P1:PUMA_M144A_D147G,969.0,2140.0,97.0,208.0
Jerala_P2:PUMA_M144A_D147G,1765.0,2111.0,99.0,133.0
Jerala_P3:PUMA_M144A_D147G,3296.0,1435.0,205.0,141.0
Jerala_P4:PUMA_M144A_D147G,1337.0,2101.0,185.0,156.0
Jerala_P5:PUMA_M144A_D147G,3122.0,2408.0,288.0,163.0
Jerala_P6:PUMA_M144A_D147G,3148.0,3091.0,164.0,280.0
Jerala_P7:PUMA_M144A_D147G,2395.0,387.0,99.0,11.0
Jerala_P8:PUMA_M144A_D147G,2365.0,969.0,171.0,129.0
Jerala_P9:PUMA_M144A_D147G,2289.0,2922.0,124.0,450.0
Jerala_P10:PUMA_M144A_D147G,1700.0,2125.0,152.0,94.0
Jerala_P11:PUMA_M144A_D147G,2296.0,1863.0,139.0,110.0
Jerala_P12:PUMA_M144A_D147G,2370.0,1866.0,90.0,143.0
PUMA_M144A_E132A:PUMA_M144A_E136G,8182.0,8594.0,429.0,562.0
PUMA_M144A_E132A:PUMA_M144A_E158A,5134.0,13605.0,305.0,766.0
PUMA_M144A_E132A:PUMA_M144A_I137A,11049.0,8020.0,628.0,954.0
PUMA_M144A_E132A:PUMA_M144A_R143A,9984.0,9764.0,577.0,761.0
PUMA_M144A_E132A:PUMA_M144A_W133F,6812.0,7637.0,728.0,574.0
PUMA_M144A_E132A:PUMA_M144A_Y152A,11237.0,6364.0,553.0,307.0
Jerala_P1:PUMA_M144A_E132A,2171.0,1161.0,136.0,177.0
Jerala_P2:PUMA_M144A_E132A,2973.0,5113.0,169.0,225.0
Jerala_P3:PUMA_M144A_E132A,2044.0,1776.0,75.0,72.0
Jerala_P4:PUMA_M144A_E132A,3683.0,2418.0,238.0,228.0
Jerala_P5:PUMA_M144A_E132A,3059.0,1211.0,161.0,53.0
Jerala_P6:PUMA_M144A_E132A,3178.0,1591.0,218.0,175.0
Jerala_P7:PUMA_M144A_E132A,2072.0,949.0,96.0,111.0
Jerala_P8:PUMA_M144A_E132A,1516.0,1383.0,98.0,89.0
Jerala_P9:PUMA_M144A_E132A,3099.0,2798.0,119.0,348.0
Jerala_P10:PUMA_M144A_E132A,912.0,3299.0,29.0,141.0
Jerala_P11:PUMA_M144A_E132A,1495.0,1213.0,62.0,49.0
Jerala_P12:PUMA_M144A_E132A,2618.0,768.0,142.0,66.0
PUMA_M144A_E136G:PUMA_M144A_E158A,3974.0,12352.0,401.0,573.0
PUMA_M144A_E136G:PUMA_M144A_I137A,8410.0,9305.0,604.0,841.0
PUMA_M144A_E136G:PUMA_M144A_R143A,7421.0,9210.0,418.0,519.0
PUMA_M144A_E136G:PUMA_M144A_W133F,8745.0,3375.0,548.0,198.0
PUMA_M144A_E136G:PUMA_M144A_Y152A,6115.0,10492.0,351.0,527.0
Jerala_P1:PUMA_M144A_E136G,1441.0,2931.0,87.0,277.0
Jerala_P2:PUMA_M144A_E136G,3643.0,3011.0,276.0,124.0
Jerala_P3:PUMA_M144A_E136G,456.0,770.0,85.0,29.0
Jerala_P4:PUMA_M144A_E136G,951.0,1375.0,298.0,122.0
Jerala_P5:PUMA_M144A_E136G,1186.0,2657.0,61.0,195.0
Jerala_P6:PUMA_M144A_E136G,530.0,829.0,69.0,106.0
Jerala_P7:PUMA_M144A_E136G,4006.0,2155.0,254.0,117.0
Jerala_P8:PUMA_M144A_E136G,543.0,2515.0,55.0,154.0
Jerala_P9:PUMA_M144A_E136G,853.0,1650.0,673.0,239.0
Jerala_P10:PUMA_M144A_E136G,1475.0,2427.0,83.0,83.0
Jerala_P11:PUMA_M144A_E136G,1893.0,1536.0,196.0,155.0
Jerala_P12:PUMA_M144A_E136G,2214.0,872.0,101.0,36.0
PUMA_M144A_E158A:PUMA_M144A_I137A,10311.0,5510.0,509.0,669.0
PUMA_M144A_E158A:PUMA_M144A_R143A,8775.0,10835.0,447.0,616.0
PUMA_M144A_E158A:PUMA_M144A_W133F,5022.0,4070.0,314.0,295.0
PUMA_M144A_E158A:PUMA_M144A_Y152A,8533.0,3283.0,424.0,224.0
Jerala_P1:PUMA_M144A_E158A,2420.0,1019.0,138.0,21.0
Jerala_P2:PUMA_M144A_E158A,3636.0,254.0,186.0,8.0
Jerala_P3:PUMA_M144A_E158A,2359.0,1748.0,133.0,146.0
Jerala_P4:PUMA_M144A_E158A,3596.0,2501.0,196.0,607.0
Jerala_P5:PUMA_M144A_E158A,4466.0,801.0,1417.0,78.0
Jerala_P6:PUMA_M144A_E158A,2335.0,1105.0,165.0,123.0
Jerala_P7:PUMA_M144A_E158A,5060.0,978.0,350.0,47.0
Jerala_P8:PUMA_M144A_E158A,2634.0,2588.0,78.0,10283.0
Jerala_P9:PUMA_M144A_E158A,2436.0,1174.0,160.0,55.0
Jerala_P10:PUMA_M144A_E158A,2675.0,4270.0,428.0,238.0
Jerala_P11:PUMA_M144A_E158A,3849.0,3123.0,216.0,171.0
Jerala_P12:PUMA_M144A_E158A,2207.0,1296.0,196.0,110.0
PUMA_M144A_I137A:PUMA_M144A_R143A,7370.0,9166.0,692.0,495.0
PUMA_M144A_I137A:PUMA_M144A_W133F,6116.0,7981.0,797.0,630.0
PUMA_M144A_I137A:PUMA_M144A_Y152A,6987.0,8829.0,1058.0,412.0
Jerala_P1:PUMA_M144A_I137A,1154.0,2947.0,110.0,258.0
Jerala_P2:PUMA_M144A_I137A,1120.0,3514.0,183.0,251.0
Jerala_P3:PUMA_M144A_I137A,2202.0,2286.0,191.0,151.0
Jerala_P4:PUMA_M144A_I137A,1741.0,2440.0,77.0,244.0
Jerala_P5:PUMA_M144A_I137A,1592.0,2435.0,75.0,181.0
Jerala_P6:PUMA_M144A_I137A,1061.0,1462.0,114.0,82.0
Jerala_P7:PUMA_M144A_I137A,942.0,834.0,68.0,50.0
Jerala_P8:PUMA_M144A_I137A,2195.0,1290.0,286.0,81.0
Jerala_P9:PUMA_M144A_I137A,1077.0,2051.0,89.0,218.0
Jerala_P10:PUMA_M144A_I137A,276.0,4510.0,69.0,220.0
Jerala_P11:PUMA_M144A_I137A,2275.0,1846.0,267.0,211.0
Jerala_P12:PUMA_M144A_I137A,1093.0,601.0,72.0,64.0
PUMA_M144A_R143A:PUMA_M144A_W133F,5471.0,4600.0,316.0,392.0
PUMA_M144A_R143A:PUMA_M144A_Y152A,6020.0,10359.0,251.0,696.0
Jerala_P1:PUMA_M144A_R143A,1501.0,2333.0,76.0,219.0
Jerala_P2:PUMA_M144A_R143A,2568.0,3707.0,146.0,175.0
Jerala_P3:PUMA_M144A_R143A,1373.0,1893.0,110.0,106.0
Jerala_P4:PUMA_M144A_R143A,2995.0,1823.0,328.0,158.0
Jerala_P5:PUMA_M144A_R143A,1692.0,2133.0,84.0,207.0
Jerala_P6:PUMA_M144A_R143A,2581.0,1220.0,103.0,177.0
Jerala_P7:PUMA_M144A_R143A,2696.0,1227.0,117.0,144.0
Jerala_P8:PUMA_M144A_R143A,1424.0,1473.0,54.0,147.0
Jerala_P9:PUMA_M144A_R143A,3115.0,2741.0,337.0,339.0
Jerala_P10:PUMA_M144A_R143A,1052.0,2926.0,32.0,775.0
Jerala_P11:PUMA_M144A_R143A,876.0,711.0,51.0,41.0
Jerala_P12:PUMA_M144A_R143A,1239.0,2990.0,58.0,479.0
PUMA_M144A_W133F:PUMA_M144A_Y152A,5837.0,6330.0,388.0,302.0
Jerala_P1:PUMA_M144A_W133F,1623.0,2123.0,12728.0,137.0
Jerala_P2:PUMA_M144A_W133F,2111.0,3453.0,169.0,160.0
Jerala_P3:PUMA_M144A_W133F,1081.0,2104.0,67.0,202.0
Jerala_P4:PUMA_M144A_W133F,1877.0,2793.0,179.0,191.0
Jerala_P5:PUMA_M144A_W133F,1369.0,2866.0,105.0,215.0
Jerala_P6:PUMA_M144A_W133F,1440.0,1984.0,103.0,151.0
Jerala_P7:PUMA_M144A_W133F,1190.0,1226.0,193.0,68.0
Jerala_P8:PUMA_M144A_W133F,1638.0,1138.0,89.0,32.0
Jerala_P9:PUMA_M144A_W133F,471.0,2692.0,26.0,296.0
Jerala_P10:PUMA_M144A_W133F,2593.0,1809.0,417.0,144.0
Jerala_P11:PUMA_M144A_W133F,1552.0,1260.0,154.0,122.0
Jerala_P12:PUMA_M144A_W133F,2165.0,1223.0,119.0,99.0
Jerala_P1:PUMA_M144A_Y152A,1233.0,1388.0,46.0,70.0
Jerala_P2:PUMA_M144A_Y152A,2478.0,2433.0,85.0,119.0
Jerala_P3:PUMA_M144A_Y152A,1811.0,1015.0,92.0,91.0
Jerala_P4:PUMA_M144A_Y152A,1921.0,1847.0,137.0,149.0
Jerala_P5:PUMA_M144A_Y152A,426.0,5487.0,15.0,411.0
Jerala_P6:PUMA_M144A_Y152A,2952.0,2070.0,170.0,303.0
Jerala_P7:PUMA_M144A_Y152A,1230.0,766.0,45.0,51.0
Jerala_P8:PUMA_M144A_Y152A,2487.0,4356.0,115.0,446.0
Jerala_P9:PUMA_M144A_Y152A,2765.0,1492.0,165.0,185.0
Jerala_P10:PUMA_M144A_Y152A,2075.0,1828.0,135.0,115.0
Jerala_P11:PUMA_M144A_Y152A,1037.0,842.0,71.0,57.0
Jerala_P12:PUMA_M144A_Y152A,2793.0,1971.0,253.0,127.0
Jerala_P1:Jerala_P2,282.0,320.0,17792.0,14270.0
Jerala_P1:Jerala_P3,780.0,71.0,46.0,1.0
Jerala_P1:Jerala_P4,747.0,776.0,72.0,47.0
Jerala_P1:Jerala_P5,563.0,967.0,81.0,206.0
Jerala_P1:Jerala_P6,48.0,1941.0,14.0,148.0
Jerala_P1:Jerala_P7,584.0,158.0,30.0,9.0
Jerala_P1:Jerala_P8,120.0,1827.0,5.0,224.0
Jerala_P1:Jerala_P9,949.0,383.0,61.0,105.0
Jerala_P1:Jerala_P10,132.0,348.0,5.0,18.0
Jerala_P1:Jerala_P11,300.0,244.0,28.0,23.0
Jerala_P1:Jerala_P12,908.0,1214.0,67.0,109.0
Jerala_P2:Jerala_P3,281.0,323.0,26.0,70.0
Jerala_P2:Jerala_P4,433.0,351.0,23.0,29.0
Jerala_P2:Jerala_P5,444.0,492.0,44.0,30.0
Jerala_P2:Jerala_P6,644.0,206.0,15.0,21.0
Jerala_P2:Jerala_P7,184.0,62.0,20.0,5.0
Jerala_P2:Jerala_P8,3.0,737.0,0.0,86.0
Jerala_P2:Jerala_P9,181.0,1545.0,10.0,197.0
Jerala_P10:Jerala_P2,675.0,1110.0,109.0,60.0
Jerala_P11:Jerala_P2,1.0,1.0,0.0,1.0
Jerala_P12:Jerala_P2,409.0,4.0,26.0,0.0
Jerala_P3:Jerala_P4,95.0,459.0,3724.0,19864.0
Jerala_P3:Jerala_P5,838.0,120.0,41.0,24.0
Jerala_P3:Jerala_P6,182.0,1225.0,45.0,116.0
Jerala_P3:Jerala_P7,40.0,159.0,3.0,2.0
Jerala_P3:Jerala_P8,138.0,1762.0,33.0,86.0
Jerala_P3:Jerala_P9,208.0,1208.0,50.0,121.0
Jerala_P10:Jerala_P3,292.0,242.0,6.0,15.0
Jerala_P11:Jerala_P3,86.0,70.0,9.0,8.0
Jerala_P12:Jerala_P3,1301.0,201.0,169.0,145.0
Jerala_P4:Jerala_P5,31.0,335.0,0.0,32.0
Jerala_P4:Jerala_P6,148.0,1.0,7.0,1.0
Jerala_P4:Jerala_P7,887.0,298.0,116.0,12.0
Jerala_P4:Jerala_P8,544.0,432.0,40.0,33.0
Jerala_P4:Jerala_P9,266.0,508.0,16.0,30.0
Jerala_P10:Jerala_P4,1656.0,661.0,90.0,58.0
Jerala_P11:Jerala_P4,79.0,65.0,15.0,13.0
Jerala_P12:Jerala_P4,1093.0,297.0,60.0,13.0
Jerala_P5:Jerala_P6,216.0,271.0,22836.0,236.0
Jerala_P5:Jerala_P7,324.0,3.0,24.0,2.0
Jerala_P5:Jerala_P8,1541.0,157.0,244.0,29.0
Jerala_P5:Jerala_P9,194.0,651.0,6.0,76.0
Jerala_P10:Jerala_P5,68.0,46.0,397.0,11.0
Jerala_P11:Jerala_P5,101.0,82.0,27.0,22.0
Jerala_P12:Jerala_P5,382.0,371.0,49.0,121.0
Jerala_P6:Jerala_P7,207.0,1330.0,17.0,135.0
Jerala_P6:Jerala_P8,167.0,842.0,40.0,35.0
Jerala_P6:Jerala_P9,997.0,539.0,101.0,97.0
Jerala_P10:Jerala_P6,0.0,45.0,1.0,5.0
Jerala_P11:Jerala_P6,140.0,114.0,6.0,5.0
Jerala_P12:Jerala_P6,222.0,705.0,11.0,45.0
Jerala_P7:Jerala_P8,458.0,68.0,6393.0,4783.0
Jerala_P7:Jerala_P9,0.0,1.0,0.0,1.0
Jerala_P10:Jerala_P7,1.0,220.0,1.0,7.0
Jerala_P11:Jerala_P7,1259.0,1022.0,115.0,91.0
Jerala_P12:Jerala_P7,3.0,1093.0,0.0,142.0
Jerala_P8:Jerala_P9,1797.0,1275.0,201.0,129.0
Jerala_P10:Jerala_P8,343.0,1547.0,83.0,71.0
Jerala_P11:Jerala_P8,434.0,353.0,51.0,41.0
Jerala_P12:Jerala_P8,1023.0,41.0,104.0,1.0
Jerala_P10:Jerala_P9,346.0,5.0,9940.0,2.0
Jerala_P11:Jerala_P9,59.0,48.0,15.0,12.0
Jerala_P12:Jerala_P9,131.0,257.0,6.0,30.0
Jerala_P10:Jerala_P11,1156.0,938.0,58.0,46.0
Jerala_P10:Jerala_P12,427.0,1506.0,32.0,71.0
Jerala_P11:Jerala_P12,367.0,297.0,17495.0,13838.0
N5:N5,1172.0,1172.0,246.0,258.0
N6:N6,2.0,2.0,17.0,18.0
N7:N7,1.0,1.0,0.0,0.0
N8:N8,264.0,264.0,22.0,23.0
P6A:P6A,0.0,0.0,10.0,10.0
P8A:P8A,120.0,120.0,51.0,54.0
N2:N2,694.0,694.0,1926.0,2024.0
AN3:AN3,2166.0,2166.0,108.0,113.0
AN35:AN35,2401.0,2401.0,183.0,192.0
BN3:BN3,1323.0,1323.0,30.0,31.0
BN35:BN35,20508.0,20508.0,1270.0,1335.0
BN4:BN4,116.0,116.0,6.0,7.0
PUMA_M144A_A139G:PUMA_M144A_A139G,5.0,5.0,0.0,0.0
PUMA_M144A_A139G_A150G:PUMA_M144A_A139G_A150G,4.0,4.0,0.0,0.0
PUMA_M144A_D147G:PUMA_M144A_D147G,458.0,458.0,14.0,15.0
PUMA_M144A_E132A:PUMA_M144A_E132A,60.0,60.0,1.0,2.0
PUMA_M144A_E158A:PUMA_M144A_E158A,1.0,1.0,0.0,0.0
PUMA_M144A_I137A:PUMA_M144A_I137A,1864.0,1864.0,113.0,119.0
PUMA_M144A_R143A:PUMA_M144A_R143A,5691.0,5691.0,275.0,289.0
PUMA_M144A_W133F:PUMA_M144A_W133F,1.0,1.0,0.0,0.0
PUMA_M144A_Y152A:PUMA_M144A_Y152A,3.0,3.0,1.0,2.0
Jerala_P1:Jerala_P1,0.0,0.0,1.0,1.0
Jerala_P2:Jerala_P2,6.0,6.0,3.0,4.0
Jerala_P3:Jerala_P3,108.0,108.0,3.0,4.0
Jerala_P5:Jerala_P5,617.0,617.0,38.0,40.0
Jerala_P6:Jerala_P6,0.0,0.0,2.0,2.0
Jerala_P7:Jerala_P7,444.0,444.0,65.0,68.0
Jerala_P10:Jerala_P10,0.0,0.0,1.0,1.0
Jerala_P12:Jerala_P12,195.0,195.0,46.0,49.0
