"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_80_swap:B_HT_DHD_51_swap",2622,259,7546,1182,2935.87416743377,2.3040954469643,0.426974928943483,3.70014845209168e-08,1.16452165531793e-06
"A_HT_DHD_80_swap:B_HT_DHD_52_swap",1624,601,1723,333,1007.29063776102,0.005453079443835,0.0884401500965241,0.724009405243699,0.99504369002729
"A_HT_DHD_80_swap:B_HT_DHD_53_swap",1225,514,855,336,686.509834671112,-0.000728646876544553,0.0776512706539362,0.957675098108263,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_54_swap",1047,881,692,617,794.52142459066,-0.000409249794410642,0.0765664288697126,0.975849786560588,0.998508688349852
"A_HT_DHD_80_swap:B_HT_DHD_55_swap",2913,1060,30297,7768,11444.3439807964,3.54129607472123,0.406534817816955,7.532288403756e-19,1.83357420571432e-16
"A_HT_DHD_80_swap:B_HT_DHD_56_swap",1059,925,5666,3411,3084.16366996856,2.59669767284598,0.41378665193057,1.63877927342889e-10,7.01880042135003e-09
"A_HT_DHD_80_swap:B_HT_DHD_57_swap",1211,1233,698,600,902.807007072625,-0.0155616477893217,0.110808870245575,0.384849215201283,0.970949778796949
"A_HT_DHD_80_swap:B_HT_DHD_58_swap",1218,724,1049,417,813.577358022348,0.00120719323939415,0.079368181806076,0.931572899836362,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_59_swap",3766,287,2496,264,1505.75663309909,0.00602532892360501,0.0842120982733675,0.676603360342542,0.991497432145353
"A_HT_DHD_80_swap:B_HT_DHD_5_swap",100,875,123,1736,857.960804172569,0.47895673899825,0.633984369226114,0.00946209399160132,0.125056905409219
"A_HT_DHD_80_swap:B_HT_DHD_60_swap",524,885,2164,587,1076.26410589186,0.252891724050289,0.552342444502118,0.0385699761686287,0.373730849503983
"A_HT_DHD_80_swap:B_HT_DHD_61_swap",2861,1862,3854,1489,2491.12077103297,0.0391720559083256,0.177225111393679,0.169794971996006,0.824643049450217
"A_HT_DHD_80_swap:B_HT_DHD_62_swap",3706,1478,2087,868,1875.94608473101,-0.0090729443352729,0.0886176808221004,0.537498617738838,0.990083874889486
"A_HT_DHD_80_swap:B_HT_DHD_63_swap",438,1640,729,1255,1091.83913588645,0.0575598328251262,0.227437936145717,0.131484286831249,0.758369971042027
"A_HT_DHD_80_swap:B_HT_DHD_64_swap",1523,436,962,448,789.844784653067,0.00797808039327895,0.0936012115416654,0.618607218231023,0.9913679279935
"A_HT_DHD_80_swap:B_HT_DHD_65_swap",1136,399,897,307,644.213846515437,0.00612839476737886,0.0857865002158623,0.677869048444411,0.991497432145353
"A_HT_DHD_80_swap:B_HT_DHD_66_swap",2578,1196,1995,5597,3219.02093981245,0.49347943966232,0.741224554972976,0.0152966934007789,0.184488330520213
"A_HT_DHD_80_swap:B_HT_DHD_67_swap",785,878,591,546,694.593250154035,-0.000151536293524371,0.0778275593545056,0.991222724233644,0.998885198720813
"A_HT_DHD_80_swap:B_HT_DHD_68_swap",6,6,10,24,13.4609099840787,0.182864870509352,0.626538876472986,0.154581382486801,0.804119812604695
"A_HT_DHD_80_swap:B_HT_DHD_69_swap",785,2286,624,2533,1722.58166367371,0.0216097091642284,0.128796366049877,0.292126918691407,0.938583134316796
"A_HT_DHD_80_swap:B_HT_DHD_6_swap",635,2850,351,1903,1537.01840621757,-0.00577556677260302,0.082211439488596,0.681665459775244,0.991497432145353
