PPI,trp1,his1
DBD:IL19_B:AD:Jerala_P8,1078.0,67.0
DBD:IL19_B:AD:Jerala_P9,680.0,322.0
DBD:IL19_B:AD:Jerala_P10,911.0,49.0
DBD:IL19_B:AD:Jerala_P11,1135.0,81.0
DBD:IL19_B:AD:Jerala_P12,794.0,57.0
DBD:mALb8_A:AD:mALb8_B,716.0,22390.0
DBD:mALb8_A:AD:mALb8_cutT1_A,906.0,108.0
DBD:mALb8_A:AD:mALb8_cutT1_B,831.0,22731.0
DBD:mALb8_A:AD:mALb8_cutT2_A,1230.0,44.0
DBD:mALb8_A:AD:mALb8_cutT2_B,296.0,10.0
DBD:mALb8_A:AD:MCL1,2323.0,158.0
DBD:mALb8_A:AD:PUMA_M144A,1306.0,58.0
DBD:mALb8_A:AD:PUMA_M144A_L141A,1483.0,194.0
DBD:mALb8_A:AD:PUMA_M144A_L148A,658.0,64.0
DBD:mALb8_A:AD:Jerala_P1,473.0,45.0
DBD:mALb8_A:AD:Jerala_P2,602.0,841.0
DBD:mALb8_A:AD:Jerala_P3,715.0,31.0
DBD:mALb8_A:AD:Jerala_P4,540.0,27.0
DBD:mALb8_A:AD:Jerala_P5,617.0,484.0
DBD:mALb8_A:AD:Jerala_P6,555.0,43.0
DBD:mALb8_A:AD:Jerala_P7,592.0,46.0
DBD:mALb8_A:AD:Jerala_P8,678.0,24.0
DBD:mALb8_A:AD:Jerala_P9,508.0,38.0
DBD:mALb8_A:AD:Jerala_P10,503.0,38.0
DBD:mALb8_A:AD:Jerala_P11,534.0,482.0
DBD:mALb8_A:AD:Jerala_P12,534.0,36.0
DBD:mALb8_B:AD:mALb8_cutT1_A,689.0,17703.0
DBD:mALb8_B:AD:mALb8_cutT1_B,1603.0,226.0
DBD:mALb8_B:AD:mALb8_cutT2_A,1429.0,125.0
DBD:mALb8_B:AD:mALb8_cutT2_B,350.0,15.0
DBD:mALb8_B:AD:MCL1,2642.0,198.0
DBD:mALb8_B:AD:PUMA_M144A,1991.0,197.0
DBD:mALb8_B:AD:PUMA_M144A_L141A,1897.0,125.0
DBD:mALb8_B:AD:PUMA_M144A_L148A,1700.0,268.0
DBD:mALb8_B:AD:Jerala_P1,1191.0,396.0
DBD:mALb8_B:AD:Jerala_P2,1087.0,57.0
DBD:mALb8_B:AD:Jerala_P3,889.0,305.0
DBD:mALb8_B:AD:Jerala_P4,1137.0,31.0
DBD:mALb8_B:AD:Jerala_P5,593.0,25.0
DBD:mALb8_B:AD:Jerala_P6,792.0,92.0
DBD:mALb8_B:AD:Jerala_P7,1077.0,59.0
DBD:mALb8_B:AD:Jerala_P8,1010.0,77.0
DBD:mALb8_B:AD:Jerala_P9,802.0,32.0
DBD:mALb8_B:AD:Jerala_P10,916.0,42.0
DBD:mALb8_B:AD:Jerala_P11,851.0,75.0
DBD:mALb8_B:AD:Jerala_P12,1062.0,37.0
DBD:mALb8_cutT1_A:AD:mALb8_cutT1_B,993.0,32949.0
DBD:mALb8_cutT1_A:AD:mALb8_cutT2_A,1385.0,59.0
DBD:mALb8_cutT1_A:AD:mALb8_cutT2_B,270.0,165.0
DBD:mALb8_cutT1_A:AD:MCL1,1753.0,109.0
DBD:mALb8_cutT1_A:AD:PUMA_M144A,1676.0,365.0
DBD:mALb8_cutT1_A:AD:PUMA_M144A_L141A,1397.0,39.0
DBD:mALb8_cutT1_A:AD:PUMA_M144A_L148A,1171.0,45.0
DBD:mALb8_cutT1_A:AD:Jerala_P1,860.0,918.0
DBD:mALb8_cutT1_A:AD:Jerala_P2,784.0,29.0
DBD:mALb8_cutT1_A:AD:Jerala_P3,510.0,15.0
DBD:mALb8_cutT1_A:AD:Jerala_P4,613.0,51.0
DBD:mALb8_cutT1_A:AD:Jerala_P5,821.0,23.0
DBD:mALb8_cutT1_A:AD:Jerala_P6,669.0,49.0
DBD:mALb8_cutT1_A:AD:Jerala_P7,625.0,172.0
DBD:mALb8_cutT1_A:AD:Jerala_P8,763.0,244.0
DBD:mALb8_cutT1_A:AD:Jerala_P9,682.0,28.0
DBD:mALb8_cutT1_A:AD:Jerala_P10,563.0,26.0
DBD:mALb8_cutT1_A:AD:Jerala_P11,607.0,36.0
DBD:mALb8_cutT1_A:AD:Jerala_P12,495.0,19.0
DBD:mALb8_cutT1_B:AD:mALb8_cutT2_A,477.0,43.0
DBD:mALb8_cutT1_B:AD:mALb8_cutT2_B,100.0,6.0
DBD:mALb8_cutT1_B:AD:MCL1,847.0,83.0
DBD:mALb8_cutT1_B:AD:PUMA_M144A,456.0,55.0
DBD:mALb8_cutT1_B:AD:PUMA_M144A_L141A,539.0,203.0
DBD:mALb8_cutT1_B:AD:PUMA_M144A_L148A,507.0,53.0
DBD:mALb8_cutT1_B:AD:Jerala_P1,238.0,36.0
DBD:mALb8_cutT1_B:AD:Jerala_P2,151.0,27.0
DBD:mALb8_cutT1_B:AD:Jerala_P3,304.0,14.0
DBD:mALb8_cutT1_B:AD:Jerala_P4,140.0,24.0
DBD:mALb8_cutT1_B:AD:Jerala_P5,154.0,54.0
DBD:mALb8_cutT1_B:AD:Jerala_P6,145.0,310.0
DBD:mALb8_cutT1_B:AD:Jerala_P7,113.0,18.0
DBD:mALb8_cutT1_B:AD:Jerala_P8,209.0,258.0
DBD:mALb8_cutT1_B:AD:Jerala_P9,287.0,134.0
DBD:mALb8_cutT1_B:AD:Jerala_P10,186.0,715.0
DBD:mALb8_cutT1_B:AD:Jerala_P11,175.0,14.0
DBD:mALb8_cutT1_B:AD:Jerala_P12,154.0,51.0
DBD:mALb8_cutT2_A:AD:mALb8_cutT2_B,227.0,6.0
DBD:mALb8_cutT2_A:AD:MCL1,1883.0,101.0
DBD:mALb8_cutT2_A:AD:PUMA_M144A,1304.0,55.0
DBD:mALb8_cutT2_A:AD:PUMA_M144A_L141A,1722.0,62.0
DBD:mALb8_cutT2_A:AD:PUMA_M144A_L148A,1524.0,152.0
DBD:mALb8_cutT2_A:AD:Jerala_P1,705.0,63.0
DBD:mALb8_cutT2_A:AD:Jerala_P2,770.0,49.0
DBD:mALb8_cutT2_A:AD:Jerala_P3,747.0,36.0
DBD:mALb8_cutT2_A:AD:Jerala_P4,578.0,35.0
DBD:mALb8_cutT2_A:AD:Jerala_P5,745.0,28.0
DBD:mALb8_cutT2_A:AD:Jerala_P6,860.0,36.0
DBD:mALb8_cutT2_A:AD:Jerala_P7,560.0,23.0
DBD:mALb8_cutT2_A:AD:Jerala_P8,733.0,21.0
DBD:mALb8_cutT2_A:AD:Jerala_P9,713.0,21.0
DBD:mALb8_cutT2_A:AD:Jerala_P10,539.0,8.0
DBD:mALb8_cutT2_A:AD:Jerala_P11,661.0,34.0
DBD:mALb8_cutT2_A:AD:Jerala_P12,969.0,1113.0
DBD:mALb8_cutT2_B:AD:MCL1,1694.0,946.0
DBD:mALb8_cutT2_B:AD:PUMA_M144A,1566.0,960.0
DBD:mALb8_cutT2_B:AD:PUMA_M144A_L141A,1986.0,161.0
DBD:mALb8_cutT2_B:AD:PUMA_M144A_L148A,1598.0,102.0
DBD:mALb8_cutT2_B:AD:Jerala_P1,640.0,38.0
DBD:mALb8_cutT2_B:AD:Jerala_P2,785.0,41.0
DBD:mALb8_cutT2_B:AD:Jerala_P3,755.0,294.0
DBD:mALb8_cutT2_B:AD:Jerala_P4,697.0,176.0
DBD:mALb8_cutT2_B:AD:Jerala_P5,714.0,31.0
DBD:mALb8_cutT2_B:AD:Jerala_P6,721.0,53.0
DBD:mALb8_cutT2_B:AD:Jerala_P7,764.0,41.0
DBD:mALb8_cutT2_B:AD:Jerala_P8,841.0,43.0
DBD:mALb8_cutT2_B:AD:Jerala_P9,584.0,49.0
DBD:mALb8_cutT2_B:AD:Jerala_P10,734.0,166.0
DBD:mALb8_cutT2_B:AD:Jerala_P11,714.0,82.0
DBD:mALb8_cutT2_B:AD:Jerala_P12,596.0,77.0
DBD:MCL1:AD:PUMA_M144A,1283.0,30887.0
DBD:MCL1:AD:PUMA_M144A_L141A,1721.0,485.0
DBD:MCL1:AD:PUMA_M144A_L148A,1536.0,2070.0
DBD:MCL1:AD:Jerala_P1,729.0,131.0
DBD:MCL1:AD:Jerala_P2,662.0,192.0
DBD:MCL1:AD:Jerala_P3,631.0,284.0
DBD:MCL1:AD:Jerala_P4,555.0,74.0
DBD:MCL1:AD:Jerala_P5,674.0,186.0
DBD:MCL1:AD:Jerala_P6,648.0,77.0
DBD:MCL1:AD:Jerala_P7,536.0,103.0
DBD:MCL1:AD:Jerala_P8,680.0,134.0
DBD:MCL1:AD:Jerala_P9,490.0,190.0
DBD:MCL1:AD:Jerala_P10,792.0,97.0
DBD:MCL1:AD:Jerala_P11,761.0,168.0
DBD:MCL1:AD:Jerala_P12,632.0,64.0
DBD:PUMA_M144A:AD:PUMA_M144A_L141A,1187.0,87.0
DBD:PUMA_M144A:AD:PUMA_M144A_L148A,790.0,29.0
DBD:PUMA_M144A:AD:Jerala_P1,304.0,27.0
DBD:PUMA_M144A:AD:Jerala_P2,553.0,128.0
DBD:PUMA_M144A:AD:Jerala_P3,462.0,281.0
DBD:PUMA_M144A:AD:Jerala_P4,601.0,31.0
DBD:PUMA_M144A:AD:Jerala_P5,502.0,21.0
DBD:PUMA_M144A:AD:Jerala_P6,529.0,11.0
DBD:PUMA_M144A:AD:Jerala_P7,433.0,20.0
DBD:PUMA_M144A:AD:Jerala_P8,622.0,12.0
DBD:PUMA_M144A:AD:Jerala_P9,326.0,12.0
DBD:PUMA_M144A:AD:Jerala_P10,329.0,33.0
DBD:PUMA_M144A:AD:Jerala_P11,546.0,60.0
DBD:PUMA_M144A:AD:Jerala_P12,453.0,28.0
DBD:PUMA_M144A_L141A:AD:PUMA_M144A_L148A,992.0,60.0
DBD:PUMA_M144A_L141A:AD:Jerala_P1,527.0,33.0
DBD:PUMA_M144A_L141A:AD:Jerala_P2,475.0,94.0
DBD:PUMA_M144A_L141A:AD:Jerala_P3,461.0,24.0
DBD:PUMA_M144A_L141A:AD:Jerala_P4,426.0,7.0
DBD:PUMA_M144A_L141A:AD:Jerala_P5,548.0,19.0
DBD:PUMA_M144A_L141A:AD:Jerala_P6,593.0,24.0
DBD:PUMA_M144A_L141A:AD:Jerala_P7,438.0,49.0
DBD:PUMA_M144A_L141A:AD:Jerala_P8,597.0,28.0
DBD:PUMA_M144A_L141A:AD:Jerala_P9,458.0,17.0
DBD:PUMA_M144A_L141A:AD:Jerala_P10,473.0,17.0
DBD:PUMA_M144A_L141A:AD:Jerala_P11,575.0,39.0
DBD:PUMA_M144A_L141A:AD:Jerala_P12,440.0,23.0
DBD:PUMA_M144A_L148A:AD:Jerala_P1,362.0,14.0
DBD:PUMA_M144A_L148A:AD:Jerala_P2,513.0,945.0
DBD:PUMA_M144A_L148A:AD:Jerala_P3,507.0,21.0
DBD:PUMA_M144A_L148A:AD:Jerala_P4,382.0,20.0
DBD:PUMA_M144A_L148A:AD:Jerala_P5,467.0,10.0
DBD:PUMA_M144A_L148A:AD:Jerala_P6,419.0,19.0
DBD:PUMA_M144A_L148A:AD:Jerala_P7,605.0,143.0
DBD:PUMA_M144A_L148A:AD:Jerala_P8,526.0,18.0
DBD:PUMA_M144A_L148A:AD:Jerala_P9,460.0,31.0
DBD:PUMA_M144A_L148A:AD:Jerala_P10,316.0,10.0
DBD:PUMA_M144A_L148A:AD:Jerala_P11,577.0,26.0
DBD:PUMA_M144A_L148A:AD:Jerala_P12,433.0,23.0
DBD:Jerala_P1:AD:Jerala_P2,148.0,5223.0
DBD:Jerala_P1:AD:Jerala_P3,199.0,13.0
DBD:Jerala_P1:AD:Jerala_P4,166.0,15.0
DBD:Jerala_P1:AD:Jerala_P5,96.0,6.0
DBD:Jerala_P1:AD:Jerala_P6,209.0,27.0
DBD:Jerala_P1:AD:Jerala_P7,193.0,6.0
DBD:Jerala_P1:AD:Jerala_P8,202.0,5.0
DBD:Jerala_P1:AD:Jerala_P9,115.0,11.0
DBD:Jerala_P1:AD:Jerala_P10,196.0,7.0
DBD:Jerala_P1:AD:Jerala_P11,190.0,17.0
DBD:Jerala_P1:AD:Jerala_P12,179.0,16.0
DBD:Jerala_P2:AD:Jerala_P3,252.0,7.0
DBD:Jerala_P2:AD:Jerala_P4,147.0,97.0
DBD:Jerala_P2:AD:Jerala_P5,278.0,32.0
DBD:Jerala_P2:AD:Jerala_P6,192.0,2.0
DBD:Jerala_P2:AD:Jerala_P7,109.0,5.0
DBD:Jerala_P2:AD:Jerala_P8,187.0,12.0
DBD:Jerala_P2:AD:Jerala_P9,91.0,5.0
DBD:Jerala_P2:AD:Jerala_P10,98.0,4.0
DBD:Jerala_P2:AD:Jerala_P11,162.0,12.0
DBD:Jerala_P2:AD:Jerala_P12,120.0,4.0
DBD:Jerala_P3:AD:Jerala_P4,79.0,2683.0
DBD:Jerala_P3:AD:Jerala_P5,106.0,39.0
DBD:Jerala_P3:AD:Jerala_P6,210.0,7.0
DBD:Jerala_P3:AD:Jerala_P7,134.0,6.0
DBD:Jerala_P3:AD:Jerala_P8,125.0,26.0
DBD:Jerala_P3:AD:Jerala_P9,77.0,2.0
DBD:Jerala_P3:AD:Jerala_P10,94.0,7.0
DBD:Jerala_P3:AD:Jerala_P11,175.0,5.0
DBD:Jerala_P3:AD:Jerala_P12,53.0,0.0
DBD:Jerala_P4:AD:Jerala_P5,257.0,7.0
DBD:Jerala_P4:AD:Jerala_P6,296.0,11.0
DBD:Jerala_P4:AD:Jerala_P7,149.0,7.0
DBD:Jerala_P4:AD:Jerala_P8,225.0,6.0
DBD:Jerala_P4:AD:Jerala_P9,128.0,11.0
DBD:Jerala_P4:AD:Jerala_P10,244.0,30.0
DBD:Jerala_P4:AD:Jerala_P11,130.0,16.0
DBD:Jerala_P4:AD:Jerala_P12,214.0,6.0
DBD:Jerala_P5:AD:Jerala_P6,220.0,5264.0
DBD:Jerala_P5:AD:Jerala_P7,192.0,8.0
DBD:Jerala_P5:AD:Jerala_P8,202.0,2.0
DBD:Jerala_P5:AD:Jerala_P9,166.0,8.0
DBD:Jerala_P5:AD:Jerala_P10,77.0,2.0
DBD:Jerala_P5:AD:Jerala_P11,204.0,36.0
DBD:Jerala_P5:AD:Jerala_P12,220.0,6.0
DBD:Jerala_P6:AD:Jerala_P7,160.0,5.0
DBD:Jerala_P6:AD:Jerala_P8,105.0,14.0
DBD:Jerala_P6:AD:Jerala_P9,163.0,357.0
DBD:Jerala_P6:AD:Jerala_P10,164.0,374.0
DBD:Jerala_P6:AD:Jerala_P11,122.0,14.0
DBD:Jerala_P6:AD:Jerala_P12,219.0,11.0
DBD:Jerala_P7:AD:Jerala_P8,92.0,2263.0
DBD:Jerala_P7:AD:Jerala_P9,160.0,11.0
DBD:Jerala_P7:AD:Jerala_P10,58.0,3.0
DBD:Jerala_P7:AD:Jerala_P11,92.0,5.0
DBD:Jerala_P7:AD:Jerala_P12,157.0,6.0
DBD:Jerala_P8:AD:Jerala_P9,50.0,3.0
DBD:Jerala_P8:AD:Jerala_P10,179.0,5.0
DBD:Jerala_P8:AD:Jerala_P11,189.0,12.0
DBD:Jerala_P8:AD:Jerala_P12,292.0,23.0
DBD:Jerala_P9:AD:Jerala_P10,112.0,2876.0
DBD:Jerala_P9:AD:Jerala_P11,153.0,7.0
DBD:Jerala_P9:AD:Jerala_P12,259.0,13.0
DBD:Jerala_P10:AD:Jerala_P11,213.0,5.0
DBD:Jerala_P10:AD:Jerala_P12,154.0,4.0
DBD:Jerala_P11:AD:Jerala_P12,183.0,5374.0
DBD:BW3_A:AD:BW3_A,23.0,4.0
DBD:BW3_B:AD:BW3_B,6.0,7.0
DBD:BW5_A:AD:BW5_A,259.0,112.0
DBD:BW5_B:AD:BW5_B,23.0,3.0
DBD:BW8_A:AD:BW8_A,9.0,0.0
DBD:BW8_B:AD:BW8_B,821.0,53.0
DBD:BW10_A:AD:BW10_A,166.0,5.0
DBD:IL8_A:AD:IL8_A,23.0,38.0
DBD:IL8_B:AD:IL8_B,1195.0,92.0
DBD:IL9_A:AD:IL9_A,90.0,24.0
DBD:IL9_B:AD:IL9_B,1377.0,89.0
DBD:IL14_B:AD:IL14_B,41.0,4.0
DBD:IL19_A:AD:IL19_A,71.0,9.0
DBD:IL19_B:AD:IL19_B,16.0,8.0
DBD:mALb8_A:AD:mALb8_A,2.0,4.0
DBD:mALb8_B:AD:mALb8_B,31.0,17.0
DBD:mALb8_cutT1_A:AD:mALb8_cutT1_A,158.0,6.0
DBD:mALb8_cutT1_B:AD:mALb8_cutT1_B,18.0,6.0
DBD:mALb8_cutT2_A:AD:mALb8_cutT2_A,564.0,12.0
DBD:mALb8_cutT2_B:AD:mALb8_cutT2_B,3.0,0.0
DBD:MCL1:AD:MCL1,937.0,435.0
DBD:PUMA_M144A:AD:PUMA_M144A,685.0,25.0
DBD:PUMA_M144A_L141A:AD:PUMA_M144A_L141A,167.0,4.0
DBD:PUMA_M144A_L148A:AD:PUMA_M144A_L148A,644.0,23.0
DBD:Jerala_P1:AD:Jerala_P1,4.0,0.0
DBD:Jerala_P2:AD:Jerala_P2,2.0,1.0
DBD:Jerala_P3:AD:Jerala_P3,51.0,2.0
DBD:Jerala_P4:AD:Jerala_P4,2.0,0.0
DBD:Jerala_P5:AD:Jerala_P5,51.0,1.0
DBD:Jerala_P6:AD:Jerala_P6,1.0,1.0
DBD:Jerala_P7:AD:Jerala_P7,68.0,1.0
DBD:Jerala_P8:AD:Jerala_P8,1.0,0.0
DBD:Jerala_P12:AD:Jerala_P12,104.0,1.0
DBD:BW3_B:AD:BW3_A,1720.0,422.0
DBD:BW5_A:AD:BW3_A,1734.0,292.0
DBD:BW5_B:AD:BW3_A,1378.0,409.0
DBD:BW8_A:AD:BW3_A,551.0,59.0
DBD:BW8_B:AD:BW3_A,1274.0,457.0
DBD:BW10_A:AD:BW3_A,919.0,108.0
DBD:BW10_B:AD:BW3_A,721.0,95.0
DBD:IL8_A:AD:BW3_A,1241.0,204.0
DBD:IL8_B:AD:BW3_A,2093.0,414.0
DBD:IL9_A:AD:BW3_A,1099.0,163.0
DBD:IL9_B:AD:BW3_A,1828.0,492.0
DBD:IL14_A:AD:BW3_A,681.0,554.0
DBD:IL14_B:AD:BW3_A,1128.0,167.0
DBD:IL19_A:AD:BW3_A,1501.0,232.0
DBD:IL19_B:AD:BW3_A,1888.0,531.0
DBD:mALb8_A:AD:BW3_A,895.0,213.0
DBD:mALb8_B:AD:BW3_A,1102.0,330.0
DBD:mALb8_cutT1_A:AD:BW3_A,1015.0,426.0
DBD:mALb8_cutT1_B:AD:BW3_A,384.0,401.0
DBD:mALb8_cutT2_A:AD:BW3_A,868.0,249.0
DBD:mALb8_cutT2_B:AD:BW3_A,800.0,226.0
DBD:MCL1:AD:BW3_A,1304.0,249.0
DBD:PUMA_M144A:AD:BW3_A,527.0,122.0
DBD:PUMA_M144A_L141A:AD:BW3_A,819.0,117.0
DBD:PUMA_M144A_L148A:AD:BW3_A,735.0,58.0
DBD:Jerala_P1:AD:BW3_A,237.0,20.0
DBD:Jerala_P2:AD:BW3_A,304.0,57.0
DBD:Jerala_P3:AD:BW3_A,163.0,26.0
DBD:Jerala_P4:AD:BW3_A,294.0,42.0
DBD:Jerala_P5:AD:BW3_A,265.0,27.0
DBD:Jerala_P6:AD:BW3_A,158.0,27.0
DBD:Jerala_P7:AD:BW3_A,132.0,28.0
DBD:Jerala_P8:AD:BW3_A,255.0,13.0
DBD:Jerala_P9:AD:BW3_A,250.0,30.0
DBD:Jerala_P10:AD:BW3_A,306.0,42.0
DBD:Jerala_P11:AD:BW3_A,650.0,45.0
DBD:Jerala_P12:AD:BW3_A,154.0,484.0
DBD:BW5_A:AD:BW3_B,1225.0,10310.0
DBD:BW5_B:AD:BW3_B,1587.0,1404.0
DBD:BW8_A:AD:BW3_B,473.0,197.0
DBD:BW8_B:AD:BW3_B,1298.0,261.0
DBD:BW10_A:AD:BW3_B,969.0,472.0
DBD:BW10_B:AD:BW3_B,848.0,275.0
DBD:IL8_A:AD:BW3_B,1229.0,19369.0
DBD:IL8_B:AD:BW3_B,2230.0,597.0
DBD:IL9_A:AD:BW3_B,1126.0,248.0
DBD:IL9_B:AD:BW3_B,1802.0,421.0
DBD:IL14_A:AD:BW3_B,813.0,220.0
DBD:IL14_B:AD:BW3_B,1343.0,186.0
DBD:IL19_A:AD:BW3_B,1860.0,404.0
DBD:IL19_B:AD:BW3_B,1466.0,364.0
DBD:mALb8_A:AD:BW3_B,999.0,581.0
DBD:mALb8_B:AD:BW3_B,1000.0,20408.0
DBD:mALb8_cutT1_A:AD:BW3_B,1083.0,321.0
DBD:mALb8_cutT1_B:AD:BW3_B,649.0,8377.0
DBD:mALb8_cutT2_A:AD:BW3_B,804.0,159.0
DBD:mALb8_cutT2_B:AD:BW3_B,934.0,2651.0
DBD:MCL1:AD:BW3_B,1468.0,479.0
DBD:PUMA_M144A:AD:BW3_B,701.0,80.0
DBD:PUMA_M144A_L141A:AD:BW3_B,612.0,375.0
DBD:PUMA_M144A_L148A:AD:BW3_B,747.0,183.0
DBD:Jerala_P1:AD:BW3_B,292.0,37.0
DBD:Jerala_P2:AD:BW3_B,337.0,57.0
DBD:Jerala_P3:AD:BW3_B,144.0,18.0
DBD:Jerala_P4:AD:BW3_B,220.0,384.0
DBD:Jerala_P5:AD:BW3_B,190.0,51.0
DBD:Jerala_P6:AD:BW3_B,258.0,72.0
DBD:Jerala_P7:AD:BW3_B,161.0,55.0
DBD:Jerala_P8:AD:BW3_B,296.0,380.0
DBD:Jerala_P9:AD:BW3_B,160.0,34.0
DBD:Jerala_P10:AD:BW3_B,304.0,271.0
DBD:Jerala_P11:AD:BW3_B,843.0,118.0
DBD:Jerala_P12:AD:BW3_B,174.0,289.0
DBD:BW5_B:AD:BW5_A,1500.0,36067.0
DBD:BW8_A:AD:BW5_A,839.0,631.0
DBD:BW8_B:AD:BW5_A,2248.0,1459.0
DBD:BW10_A:AD:BW5_A,1345.0,248.0
DBD:BW10_B:AD:BW5_A,1509.0,365.0
DBD:IL8_A:AD:BW5_A,2010.0,1732.0
DBD:IL8_B:AD:BW5_A,4202.0,1376.0
DBD:IL9_A:AD:BW5_A,1808.0,417.0
DBD:IL9_B:AD:BW5_A,3377.0,1432.0
DBD:IL14_A:AD:BW5_A,784.0,186.0
DBD:IL14_B:AD:BW5_A,2054.0,564.0
DBD:IL19_A:AD:BW5_A,2820.0,905.0
DBD:IL19_B:AD:BW5_A,2305.0,1127.0
DBD:mALb8_A:AD:BW5_A,1823.0,589.0
DBD:mALb8_B:AD:BW5_A,2152.0,845.0
DBD:mALb8_cutT1_A:AD:BW5_A,1540.0,296.0
DBD:mALb8_cutT1_B:AD:BW5_A,594.0,2010.0
DBD:mALb8_cutT2_A:AD:BW5_A,1535.0,569.0
DBD:mALb8_cutT2_B:AD:BW5_A,1492.0,571.0
DBD:MCL1:AD:BW5_A,1871.0,867.0
DBD:PUMA_M144A:AD:BW5_A,1296.0,346.0
DBD:PUMA_M144A_L141A:AD:BW5_A,1120.0,884.0
DBD:PUMA_M144A_L148A:AD:BW5_A,1322.0,560.0
DBD:Jerala_P1:AD:BW5_A,316.0,90.0
DBD:Jerala_P2:AD:BW5_A,561.0,307.0
DBD:Jerala_P3:AD:BW5_A,242.0,73.0
DBD:Jerala_P4:AD:BW5_A,471.0,206.0
DBD:Jerala_P5:AD:BW5_A,389.0,72.0
DBD:Jerala_P6:AD:BW5_A,335.0,72.0
DBD:Jerala_P7:AD:BW5_A,319.0,49.0
DBD:Jerala_P8:AD:BW5_A,581.0,132.0
DBD:Jerala_P9:AD:BW5_A,356.0,166.0
DBD:Jerala_P10:AD:BW5_A,557.0,10147.0
DBD:Jerala_P11:AD:BW5_A,715.0,69.0
DBD:Jerala_P12:AD:BW5_A,320.0,1863.0
DBD:BW8_A:AD:BW5_B,296.0,47.0
DBD:BW8_B:AD:BW5_B,919.0,249.0
DBD:BW10_A:AD:BW5_B,574.0,257.0
DBD:BW10_B:AD:BW5_B,474.0,72.0
DBD:IL8_A:AD:BW5_B,1229.0,292.0
DBD:IL8_B:AD:BW5_B,1767.0,218.0
DBD:IL9_A:AD:BW5_B,1038.0,293.0
DBD:IL9_B:AD:BW5_B,1365.0,309.0
DBD:IL14_A:AD:BW5_B,662.0,223.0
DBD:IL14_B:AD:BW5_B,946.0,130.0
DBD:IL19_A:AD:BW5_B,1256.0,236.0
DBD:IL19_B:AD:BW5_B,1119.0,1358.0
DBD:mALb8_A:AD:BW5_B,764.0,219.0
DBD:mALb8_B:AD:BW5_B,963.0,107.0
DBD:mALb8_cutT1_A:AD:BW5_B,743.0,96.0
DBD:mALb8_cutT1_B:AD:BW5_B,402.0,137.0
DBD:mALb8_cutT2_A:AD:BW5_B,768.0,85.0
DBD:mALb8_cutT2_B:AD:BW5_B,716.0,127.0
DBD:MCL1:AD:BW5_B,909.0,207.0
DBD:PUMA_M144A:AD:BW5_B,516.0,64.0
DBD:PUMA_M144A_L141A:AD:BW5_B,488.0,75.0
DBD:PUMA_M144A_L148A:AD:BW5_B,663.0,67.0
DBD:Jerala_P1:AD:BW5_B,275.0,34.0
DBD:Jerala_P2:AD:BW5_B,167.0,73.0
DBD:Jerala_P3:AD:BW5_B,185.0,23.0
DBD:Jerala_P4:AD:BW5_B,232.0,26.0
DBD:Jerala_P5:AD:BW5_B,78.0,19.0
DBD:Jerala_P6:AD:BW5_B,103.0,13.0
DBD:Jerala_P7:AD:BW5_B,136.0,15.0
DBD:Jerala_P8:AD:BW5_B,206.0,62.0
DBD:Jerala_P9:AD:BW5_B,141.0,211.0
DBD:Jerala_P10:AD:BW5_B,279.0,37.0
DBD:Jerala_P11:AD:BW5_B,545.0,213.0
DBD:Jerala_P12:AD:BW5_B,80.0,17.0
DBD:BW8_B:AD:BW8_A,1523.0,148.0
DBD:BW10_A:AD:BW8_A,1050.0,183.0
DBD:BW10_B:AD:BW8_A,1119.0,92.0
DBD:IL8_A:AD:BW8_A,2155.0,259.0
DBD:IL8_B:AD:BW8_A,2443.0,234.0
DBD:IL9_A:AD:BW8_A,1392.0,192.0
DBD:IL9_B:AD:BW8_A,2289.0,231.0
DBD:IL14_A:AD:BW8_A,318.0,63.0
DBD:IL14_B:AD:BW8_A,1772.0,201.0
DBD:IL19_A:AD:BW8_A,1794.0,191.0
DBD:IL19_B:AD:BW8_A,1781.0,663.0
DBD:mALb8_A:AD:BW8_A,1120.0,204.0
DBD:mALb8_B:AD:BW8_A,1821.0,438.0
DBD:mALb8_cutT1_A:AD:BW8_A,1236.0,324.0
DBD:mALb8_cutT1_B:AD:BW8_A,394.0,145.0
DBD:mALb8_cutT2_A:AD:BW8_A,1093.0,66.0
DBD:mALb8_cutT2_B:AD:BW8_A,952.0,113.0
DBD:MCL1:AD:BW8_A,1281.0,248.0
DBD:PUMA_M144A:AD:BW8_A,747.0,273.0
DBD:PUMA_M144A_L141A:AD:BW8_A,783.0,78.0
DBD:PUMA_M144A_L148A:AD:BW8_A,929.0,84.0
DBD:Jerala_P1:AD:BW8_A,374.0,37.0
DBD:Jerala_P2:AD:BW8_A,403.0,19.0
DBD:Jerala_P3:AD:BW8_A,148.0,14.0
DBD:Jerala_P4:AD:BW8_A,436.0,55.0
DBD:Jerala_P5:AD:BW8_A,304.0,37.0
DBD:Jerala_P6:AD:BW8_A,226.0,29.0
DBD:Jerala_P7:AD:BW8_A,311.0,32.0
DBD:Jerala_P8:AD:BW8_A,358.0,51.0
DBD:Jerala_P9:AD:BW8_A,267.0,21.0
DBD:Jerala_P10:AD:BW8_A,374.0,33.0
DBD:Jerala_P11:AD:BW8_A,246.0,11.0
DBD:Jerala_P12:AD:BW8_A,218.0,24.0
