,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_HT_DHD_43_swap:B_HT_DHD_100_swap,1755.0,86.0,229.0,399.0
A_HT_DHD_43_swap:B_HT_DHD_10_swap,1148.0,261.0,120.0,43.0
A_HT_DHD_43_swap:B_HT_DHD_11_swap,1671.0,132.0,6291.0,2234.0
A_HT_DHD_43_swap:B_HT_DHD_12_swap,320.0,407.0,38.0,58.0
A_HT_DHD_43_swap:B_HT_DHD_13_swap,1006.0,143.0,80.0,11.0
A_HT_DHD_43_swap:B_HT_DHD_14_swap,45.0,126.0,0.0,585.0
A_HT_DHD_43_swap:B_HT_DHD_15_swap,150.0,114.0,26.0,10.0
A_HT_DHD_43_swap:B_HT_DHD_16_swap,843.0,132.0,517.0,17.0
A_HT_DHD_43_swap:B_HT_DHD_17_swap,844.0,392.0,120.0,25.0
A_HT_DHD_43_swap:B_HT_DHD_18_swap,1063.0,360.0,26.0,25.0
A_HT_DHD_43_swap:B_HT_DHD_19_swap,928.0,450.0,80.0,70.0
A_HT_DHD_43_swap:B_HT_DHD_1_swap,334.0,86.0,74.0,2.0
A_HT_DHD_43_swap:B_HT_DHD_20_swap,1006.0,417.0,207.0,100.0
A_HT_DHD_43_swap:B_HT_DHD_21_swap,866.0,237.0,95.0,51.0
A_HT_DHD_43_swap:B_HT_DHD_22_swap,1361.0,174.0,122.0,53.0
A_HT_DHD_43_swap:B_HT_DHD_23_swap,1147.0,77.0,22811.0,395.0
A_HT_DHD_43_swap:B_HT_DHD_24_swap,1384.0,225.0,69.0,258.0
A_HT_DHD_43_swap:B_HT_DHD_25_swap,51.0,9.0,4.0,2.0
A_HT_DHD_43_swap:B_HT_DHD_26_swap,1191.0,499.0,106.0,31.0
A_HT_DHD_43_swap:B_HT_DHD_27_swap,1484.0,81.0,130.0,66.0
A_HT_DHD_43_swap:B_HT_DHD_28_swap,1135.0,48.0,71.0,5.0
A_HT_DHD_43_swap:B_HT_DHD_29_swap,1437.0,0.0,195.0,0.0
A_HT_DHD_43_swap:B_HT_DHD_2_swap,576.0,132.0,171.0,125.0
A_HT_DHD_43_swap:B_HT_DHD_30_swap,395.0,385.0,66.0,74.0
A_HT_DHD_43_swap:B_HT_DHD_31_swap,344.0,399.0,78.0,65.0
A_HT_DHD_43_swap:B_HT_DHD_32_swap,397.0,460.0,7.0,40.0
A_HT_DHD_43_swap:B_HT_DHD_33_swap,1621.0,247.0,348.0,25.0
A_HT_DHD_43_swap:B_HT_DHD_34_swap,1021.0,173.0,228.0,34.0
A_HT_DHD_43_swap:B_HT_DHD_35_swap,533.0,165.0,84.0,32.0
A_HT_DHD_43_swap:B_HT_DHD_36_swap,688.0,361.0,66.0,517.0
A_HT_DHD_43_swap:B_HT_DHD_37_swap,1235.0,375.0,358.0,145.0
A_HT_DHD_43_swap:B_HT_DHD_38_swap,384.0,98.0,5.0,6.0
A_HT_DHD_43_swap:B_HT_DHD_39_swap,846.0,426.0,8.0,67.0
A_HT_DHD_43_swap:B_HT_DHD_3_swap,1139.0,216.0,159.0,35.0
A_HT_DHD_43_swap:B_HT_DHD_40_swap,924.0,309.0,143.0,95.0
A_HT_DHD_43_swap:B_HT_DHD_41_swap,813.0,70.0,98.0,1.0
A_HT_DHD_43_swap:B_HT_DHD_42_swap,435.0,228.0,9205.0,6266.0
A_HT_DHD_43_swap:B_HT_DHD_43_swap,1041.0,267.0,54.0,18.0
A_HT_DHD_43_swap:B_HT_DHD_44_swap,291.0,247.0,607.0,30.0
A_HT_DHD_43_swap:B_HT_DHD_45_swap,505.0,378.0,829.0,3765.0
A_HT_DHD_43_swap:B_HT_DHD_46_swap,1154.0,340.0,137.0,66.0
A_HT_DHD_43_swap:B_HT_DHD_47_swap,213.0,132.0,14.0,51.0
A_HT_DHD_43_swap:B_HT_DHD_48_swap,256.0,221.0,872.0,17.0
A_HT_DHD_43_swap:B_HT_DHD_49_swap,979.0,131.0,202.0,84.0
A_HT_DHD_43_swap:B_HT_DHD_4_swap,689.0,164.0,128.0,37.0
A_HT_DHD_43_swap:B_HT_DHD_50_swap,779.0,175.0,34.0,16.0
A_HT_DHD_43_swap:B_HT_DHD_51_swap,1463.0,180.0,215.0,29.0
A_HT_DHD_43_swap:B_HT_DHD_52_swap,446.0,156.0,115.0,16.0
A_HT_DHD_43_swap:B_HT_DHD_53_swap,1187.0,192.0,9870.0,136.0
A_HT_DHD_43_swap:B_HT_DHD_54_swap,244.0,83.0,2384.0,2.0
A_HT_DHD_43_swap:B_HT_DHD_55_swap,1052.0,240.0,148.0,2893.0
A_HT_DHD_43_swap:B_HT_DHD_56_swap,873.0,228.0,268.0,506.0
A_HT_DHD_43_swap:B_HT_DHD_57_swap,473.0,201.0,26.0,52.0
A_HT_DHD_43_swap:B_HT_DHD_58_swap,789.0,412.0,287.0,78.0
A_HT_DHD_43_swap:B_HT_DHD_59_swap,1684.0,263.0,184.0,40.0
A_HT_DHD_43_swap:B_HT_DHD_5_swap,137.0,128.0,25.0,432.0
A_HT_DHD_43_swap:B_HT_DHD_60_swap,571.0,205.0,63.0,61.0
A_HT_DHD_43_swap:B_HT_DHD_61_swap,1725.0,332.0,322.0,68.0
A_HT_DHD_43_swap:B_HT_DHD_62_swap,618.0,252.0,95.0,51.0
A_HT_DHD_43_swap:B_HT_DHD_63_swap,654.0,140.0,1232.0,1992.0
A_HT_DHD_43_swap:B_HT_DHD_64_swap,541.0,24.0,4162.0,11.0
A_HT_DHD_43_swap:B_HT_DHD_65_swap,757.0,263.0,118.0,7.0
A_HT_DHD_43_swap:B_HT_DHD_66_swap,977.0,252.0,78.0,13.0
A_HT_DHD_43_swap:B_HT_DHD_67_swap,324.0,173.0,31.0,68.0
A_HT_DHD_43_swap:B_HT_DHD_68_swap,1.0,402.0,4.0,1843.0
A_HT_DHD_43_swap:B_HT_DHD_69_swap,261.0,234.0,2936.0,4109.0
A_HT_DHD_43_swap:B_HT_DHD_6_swap,86.0,334.0,8.0,51.0
A_HT_DHD_43_swap:B_HT_DHD_70_swap,1313.0,244.0,172.0,63.0
A_HT_DHD_43_swap:B_HT_DHD_71_swap,1009.0,132.0,14352.0,1932.0
A_HT_DHD_43_swap:B_HT_DHD_72_swap,680.0,97.0,111.0,30.0
A_HT_DHD_43_swap:B_HT_DHD_73_swap,684.0,148.0,165.0,19.0
A_HT_DHD_43_swap:B_HT_DHD_74_swap,936.0,334.0,34.0,410.0
A_HT_DHD_43_swap:B_HT_DHD_75_swap,117.0,128.0,4994.0,780.0
A_HT_DHD_43_swap:B_HT_DHD_76_swap,354.0,237.0,18.0,12.0
A_HT_DHD_43_swap:B_HT_DHD_77_swap,546.0,265.0,3575.0,3719.0
A_HT_DHD_43_swap:B_HT_DHD_78_swap,103.0,282.0,245.0,3329.0
A_HT_DHD_43_swap:B_HT_DHD_79_swap,604.0,251.0,110.0,1216.0
A_HT_DHD_43_swap:B_HT_DHD_7_swap,483.0,55.0,33.0,87.0
A_HT_DHD_43_swap:B_HT_DHD_80_swap,495.0,399.0,12.0,24.0
A_HT_DHD_43_swap:B_HT_DHD_81_swap,542.0,137.0,40.0,34.0
A_HT_DHD_43_swap:B_HT_DHD_82_swap,1428.0,320.0,290.0,40.0
A_HT_DHD_43_swap:B_HT_DHD_83_swap,530.0,101.0,107.0,6.0
A_HT_DHD_43_swap:B_HT_DHD_84_swap,1331.0,388.0,200.0,21.0
A_HT_DHD_43_swap:B_HT_DHD_85_swap,119.0,286.0,21.0,181.0
A_HT_DHD_43_swap:B_HT_DHD_86_swap,663.0,386.0,142.0,54.0
A_HT_DHD_43_swap:B_HT_DHD_87_swap,557.0,173.0,58.0,6.0
A_HT_DHD_43_swap:B_HT_DHD_88_swap,465.0,89.0,2151.0,1019.0
A_HT_DHD_43_swap:B_HT_DHD_89_swap,227.0,107.0,250.0,1562.0
A_HT_DHD_43_swap:B_HT_DHD_8_swap,1104.0,190.0,225.0,106.0
A_HT_DHD_43_swap:B_HT_DHD_90_swap,287.0,139.0,99.0,11.0
A_HT_DHD_43_swap:B_HT_DHD_91_swap,448.0,126.0,2367.0,87.0
A_HT_DHD_43_swap:B_HT_DHD_92_swap,997.0,244.0,143.0,83.0
A_HT_DHD_43_swap:B_HT_DHD_93_swap,754.0,259.0,161.0,119.0
A_HT_DHD_43_swap:B_HT_DHD_94_swap,127.0,104.0,6.0,6.0
A_HT_DHD_43_swap:B_HT_DHD_95_swap,758.0,223.0,419.0,244.0
A_HT_DHD_43_swap:B_HT_DHD_96_swap,149.0,260.0,1050.0,1480.0
A_HT_DHD_43_swap:B_HT_DHD_97_swap,544.0,62.0,53.0,3.0
A_HT_DHD_43_swap:B_HT_DHD_98_swap,888.0,190.0,201.0,398.0
A_HT_DHD_43_swap:B_HT_DHD_99_swap,1089.0,506.0,155.0,89.0
A_HT_DHD_43_swap:B_HT_DHD_9_swap,1290.0,273.0,146.0,171.0
A_HT_DHD_43_swap:B_ZCON_13_swap,914.0,776.0,3110.0,51.0
A_HT_DHD_43_swap:B_ZCON_150_swap,688.0,349.0,266.0,66.0
A_HT_DHD_43_swap:B_ZCON_154_swap,751.0,121.0,267.0,30.0
A_HT_DHD_43_swap:B_ZCON_155_swap,287.0,135.0,4128.0,28.0
A_HT_DHD_43_swap:B_ZCON_15_re_loop_swap,856.0,197.0,209.0,124.0
A_HT_DHD_43_swap:B_ZCON_162_swap,632.0,220.0,2828.0,33.0
A_HT_DHD_43_swap:B_ZCON_37_3_swap,242.0,182.0,12.0,19.0
A_HT_DHD_43_swap:B_ZCON_37_swap,166.0,175.0,29.0,715.0
A_HT_DHD_43_swap:B_ZCON_6_swap,762.0,153.0,186.0,35.0
A_HT_DHD_44_swap:A_HT_DHD_45_swap,805.0,534.0,157.0,941.0
A_HT_DHD_44_swap:A_HT_DHD_46_swap,1118.0,677.0,207.0,134.0
A_HT_DHD_44_swap:A_HT_DHD_47_swap,556.0,274.0,86.0,71.0
A_HT_DHD_44_swap:A_HT_DHD_48_swap,819.0,555.0,85.0,1169.0
A_HT_DHD_44_swap:A_HT_DHD_49_swap,124.0,756.0,3.0,77.0
A_HT_DHD_44_swap:A_HT_DHD_4_swap,770.0,887.0,71.0,141.0
A_HT_DHD_44_swap:A_HT_DHD_50_swap,1127.0,498.0,73.0,38.0
A_HT_DHD_44_swap:A_HT_DHD_51_swap,114.0,311.0,0.0,413.0
A_HT_DHD_44_swap:A_HT_DHD_52_swap,376.0,877.0,581.0,66.0
A_HT_DHD_44_swap:A_HT_DHD_53_swap,948.0,888.0,201.0,99.0
A_HT_DHD_44_swap:A_HT_DHD_54_swap,734.0,396.0,250.0,44.0
A_HT_DHD_44_swap:A_HT_DHD_55_swap,133.0,378.0,472.0,82.0
A_HT_DHD_44_swap:A_HT_DHD_56_swap,620.0,333.0,71.0,135.0
A_HT_DHD_44_swap:A_HT_DHD_57_swap,1323.0,1150.0,336.0,310.0
A_HT_DHD_44_swap:A_HT_DHD_58_swap,840.0,663.0,153.0,46.0
A_HT_DHD_44_swap:A_HT_DHD_59_swap,279.0,642.0,33.0,24.0
A_HT_DHD_44_swap:A_HT_DHD_5_swap,401.0,842.0,971.0,106.0
A_HT_DHD_44_swap:A_HT_DHD_60_swap,1231.0,654.0,114.0,316.0
A_HT_DHD_44_swap:A_HT_DHD_61_swap,891.0,421.0,559.0,302.0
A_HT_DHD_44_swap:A_HT_DHD_62_swap,346.0,1106.0,95.0,331.0
A_HT_DHD_44_swap:A_HT_DHD_63_swap,496.0,122.0,50.0,83.0
A_HT_DHD_44_swap:A_HT_DHD_64_swap,716.0,784.0,165.0,162.0
A_HT_DHD_44_swap:A_HT_DHD_65_swap,608.0,499.0,54.0,68.0
A_HT_DHD_44_swap:A_HT_DHD_66_swap,933.0,1401.0,128.0,103.0
A_HT_DHD_44_swap:A_HT_DHD_67_swap,455.0,491.0,2144.0,187.0
A_HT_DHD_44_swap:A_HT_DHD_68_swap,872.0,676.0,37.0,117.0
A_HT_DHD_44_swap:A_HT_DHD_69_swap,778.0,388.0,245.0,59.0
A_HT_DHD_44_swap:A_HT_DHD_6_swap,95.0,500.0,13.0,92.0
A_HT_DHD_44_swap:A_HT_DHD_70_swap,590.0,642.0,38.0,130.0
A_HT_DHD_44_swap:A_HT_DHD_71_swap,152.0,1199.0,897.0,18010.0
A_HT_DHD_44_swap:A_HT_DHD_72_swap,562.0,862.0,51.0,83.0
A_HT_DHD_44_swap:A_HT_DHD_73_swap,348.0,750.0,69.0,44.0
A_HT_DHD_44_swap:A_HT_DHD_74_swap,502.0,498.0,151.0,68.0
A_HT_DHD_44_swap:A_HT_DHD_75_swap,1590.0,2183.0,1054.0,309.0
A_HT_DHD_44_swap:A_HT_DHD_76_swap,1732.0,259.0,334.0,9.0
A_HT_DHD_44_swap:A_HT_DHD_77_swap,390.0,937.0,38.0,133.0
A_HT_DHD_44_swap:A_HT_DHD_78_swap,642.0,3497.0,20.0,2771.0
A_HT_DHD_44_swap:A_HT_DHD_79_swap,798.0,714.0,97.0,94.0
A_HT_DHD_44_swap:A_HT_DHD_7_swap,235.0,345.0,105.0,546.0
A_HT_DHD_44_swap:A_HT_DHD_80_swap,751.0,899.0,164.0,255.0
A_HT_DHD_44_swap:A_HT_DHD_81_swap,504.0,588.0,1514.0,631.0
A_HT_DHD_44_swap:A_HT_DHD_82_swap,853.0,884.0,137.0,230.0
A_HT_DHD_44_swap:A_HT_DHD_83_swap,791.0,467.0,133.0,100.0
A_HT_DHD_44_swap:A_HT_DHD_84_swap,899.0,717.0,61.0,117.0
A_HT_DHD_44_swap:A_HT_DHD_85_swap,494.0,492.0,56.0,68.0
A_HT_DHD_44_swap:A_HT_DHD_86_swap,770.0,1187.0,101.0,122.0
A_HT_DHD_44_swap:A_HT_DHD_87_swap,117.0,28.0,2.0,11.0
A_HT_DHD_44_swap:A_HT_DHD_88_swap,591.0,583.0,129.0,37.0
A_HT_DHD_44_swap:A_HT_DHD_89_swap,663.0,936.0,80.0,130.0
A_HT_DHD_44_swap:A_HT_DHD_8_swap,167.0,541.0,123.0,485.0
A_HT_DHD_44_swap:A_HT_DHD_90_swap,451.0,447.0,30.0,332.0
A_HT_DHD_44_swap:A_HT_DHD_91_swap,458.0,629.0,177.0,60.0
A_HT_DHD_44_swap:A_HT_DHD_92_swap,805.0,321.0,98.0,13.0
A_HT_DHD_44_swap:A_HT_DHD_93_swap,619.0,778.0,18.0,267.0
A_HT_DHD_44_swap:A_HT_DHD_94_swap,494.0,985.0,179.0,489.0
A_HT_DHD_44_swap:A_HT_DHD_95_swap,675.0,615.0,76.0,1448.0
A_HT_DHD_44_swap:A_HT_DHD_96_swap,432.0,354.0,4.0,4.0
A_HT_DHD_44_swap:A_HT_DHD_97_swap,677.0,555.0,177.0,151.0
A_HT_DHD_44_swap:A_HT_DHD_98_swap,1021.0,1205.0,99.0,124.0
A_HT_DHD_44_swap:A_HT_DHD_99_swap,608.0,35.0,104.0,5.0
A_HT_DHD_44_swap:A_HT_DHD_9_swap,305.0,599.0,5.0,74.0
A_HT_DHD_44_swap:A_ZCON_13_swap,392.0,870.0,460.0,287.0
A_HT_DHD_44_swap:A_ZCON_150_swap,2136.0,1064.0,493.0,174.0
A_HT_DHD_44_swap:A_ZCON_154_swap,1110.0,1107.0,228.0,232.0
A_HT_DHD_44_swap:A_ZCON_155_swap,910.0,952.0,114.0,154.0
A_HT_DHD_44_swap:A_ZCON_15_re_loop_swap,968.0,1104.0,195.0,199.0
A_HT_DHD_44_swap:A_ZCON_162_swap,715.0,597.0,50.0,171.0
A_HT_DHD_44_swap:A_ZCON_37_3_swap,715.0,566.0,54.0,92.0
A_HT_DHD_44_swap:A_ZCON_37_swap,716.0,687.0,73.0,80.0
A_HT_DHD_44_swap:A_ZCON_6_swap,317.0,441.0,895.0,1449.0
A_HT_DHD_44_swap:B_HT_DHD_100_swap,953.0,614.0,70.0,161.0
A_HT_DHD_44_swap:B_HT_DHD_10_swap,1135.0,1010.0,156.0,68.0
A_HT_DHD_44_swap:B_HT_DHD_11_swap,1156.0,1334.0,163.0,245.0
A_HT_DHD_44_swap:B_HT_DHD_12_swap,403.0,541.0,51.0,195.0
A_HT_DHD_44_swap:B_HT_DHD_13_swap,1181.0,816.0,127.0,53.0
A_HT_DHD_44_swap:B_HT_DHD_14_swap,162.0,499.0,54.0,758.0
A_HT_DHD_44_swap:B_HT_DHD_15_swap,242.0,185.0,287.0,3553.0
A_HT_DHD_44_swap:B_HT_DHD_16_swap,638.0,386.0,1222.0,182.0
A_HT_DHD_44_swap:B_HT_DHD_17_swap,844.0,707.0,112.0,127.0
A_HT_DHD_44_swap:B_HT_DHD_18_swap,720.0,257.0,62.0,24.0
A_HT_DHD_44_swap:B_HT_DHD_19_swap,869.0,919.0,39.0,127.0
A_HT_DHD_44_swap:B_HT_DHD_1_swap,1030.0,501.0,196.0,326.0
A_HT_DHD_44_swap:B_HT_DHD_20_swap,566.0,1084.0,123.0,229.0
A_HT_DHD_44_swap:B_HT_DHD_21_swap,856.0,525.0,30.0,55.0
A_HT_DHD_44_swap:B_HT_DHD_22_swap,706.0,881.0,314.0,94.0
A_HT_DHD_44_swap:B_HT_DHD_23_swap,817.0,539.0,137.0,93.0
A_HT_DHD_44_swap:B_HT_DHD_24_swap,452.0,927.0,110.0,134.0
A_HT_DHD_44_swap:B_HT_DHD_25_swap,43.0,396.0,0.0,1717.0
A_HT_DHD_44_swap:B_HT_DHD_26_swap,1181.0,900.0,114.0,163.0
A_HT_DHD_44_swap:B_HT_DHD_27_swap,1050.0,342.0,282.0,99.0
A_HT_DHD_44_swap:B_HT_DHD_28_swap,565.0,445.0,1412.0,224.0
A_HT_DHD_44_swap:B_HT_DHD_29_swap,817.0,4.0,88.0,0.0
A_HT_DHD_44_swap:B_HT_DHD_2_swap,1232.0,879.0,104.0,72.0
A_HT_DHD_44_swap:B_HT_DHD_30_swap,749.0,365.0,110.0,28.0
A_HT_DHD_44_swap:B_HT_DHD_31_swap,588.0,486.0,77.0,255.0
A_HT_DHD_44_swap:B_HT_DHD_32_swap,171.0,746.0,129.0,214.0
A_HT_DHD_44_swap:B_HT_DHD_33_swap,618.0,785.0,131.0,200.0
A_HT_DHD_44_swap:B_HT_DHD_34_swap,907.0,487.0,160.0,47.0
A_HT_DHD_44_swap:B_HT_DHD_35_swap,1595.0,281.0,257.0,33.0
A_HT_DHD_44_swap:B_HT_DHD_36_swap,481.0,554.0,126.0,100.0
A_HT_DHD_44_swap:B_HT_DHD_37_swap,1368.0,582.0,21262.0,10224.0
A_HT_DHD_44_swap:B_HT_DHD_38_swap,706.0,545.0,178.0,615.0
A_HT_DHD_44_swap:B_HT_DHD_39_swap,884.0,637.0,48.0,156.0
A_HT_DHD_44_swap:B_HT_DHD_3_swap,1454.0,1033.0,241.0,161.0
A_HT_DHD_44_swap:B_HT_DHD_40_swap,1415.0,639.0,153.0,202.0
A_HT_DHD_44_swap:B_HT_DHD_41_swap,757.0,204.0,59.0,46.0
A_HT_DHD_44_swap:B_HT_DHD_42_swap,399.0,524.0,2270.0,89.0
A_HT_DHD_44_swap:B_HT_DHD_43_swap,1260.0,906.0,2213.0,171.0
A_HT_DHD_44_swap:B_HT_DHD_44_swap,162.0,304.0,754.0,4055.0
A_HT_DHD_44_swap:B_HT_DHD_45_swap,532.0,613.0,3517.0,6482.0
A_HT_DHD_44_swap:B_HT_DHD_46_swap,706.0,367.0,63.0,109.0
A_HT_DHD_44_swap:B_HT_DHD_47_swap,567.0,533.0,4061.0,4115.0
A_HT_DHD_44_swap:B_HT_DHD_48_swap,263.0,346.0,2158.0,4686.0
A_HT_DHD_44_swap:B_HT_DHD_49_swap,294.0,705.0,75.0,176.0
A_HT_DHD_44_swap:B_HT_DHD_4_swap,518.0,751.0,79.0,103.0
A_HT_DHD_44_swap:B_HT_DHD_50_swap,1142.0,496.0,809.0,92.0
A_HT_DHD_44_swap:B_HT_DHD_51_swap,933.0,654.0,224.0,152.0
A_HT_DHD_44_swap:B_HT_DHD_52_swap,413.0,781.0,68.0,61.0
A_HT_DHD_44_swap:B_HT_DHD_53_swap,813.0,862.0,1688.0,1824.0
A_HT_DHD_44_swap:B_HT_DHD_54_swap,435.0,747.0,36.0,64.0
A_HT_DHD_44_swap:B_HT_DHD_55_swap,1749.0,325.0,1223.0,46.0
A_HT_DHD_44_swap:B_HT_DHD_56_swap,435.0,391.0,62.0,29.0
A_HT_DHD_44_swap:B_HT_DHD_57_swap,788.0,142.0,1625.0,5.0
A_HT_DHD_44_swap:B_HT_DHD_58_swap,425.0,495.0,82.0,487.0
A_HT_DHD_44_swap:B_HT_DHD_59_swap,924.0,367.0,101.0,43.0
A_HT_DHD_44_swap:B_HT_DHD_5_swap,267.0,720.0,103.0,165.0
A_HT_DHD_44_swap:B_HT_DHD_60_swap,819.0,536.0,92.0,198.0
A_HT_DHD_44_swap:B_HT_DHD_61_swap,1640.0,1740.0,216.0,229.0
A_HT_DHD_44_swap:B_HT_DHD_62_swap,643.0,811.0,169.0,43.0
A_HT_DHD_44_swap:B_HT_DHD_63_swap,605.0,763.0,28.0,250.0
A_HT_DHD_44_swap:B_HT_DHD_64_swap,762.0,1134.0,278.0,216.0
A_HT_DHD_44_swap:B_HT_DHD_65_swap,295.0,382.0,40.0,12.0
A_HT_DHD_44_swap:B_HT_DHD_66_swap,531.0,864.0,43.0,55.0
A_HT_DHD_44_swap:B_HT_DHD_67_swap,979.0,551.0,94.0,37.0
A_HT_DHD_44_swap:B_HT_DHD_68_swap,120.0,48.0,12.0,34.0
A_HT_DHD_44_swap:B_HT_DHD_69_swap,569.0,690.0,72.0,56.0
A_HT_DHD_44_swap:B_HT_DHD_6_swap,229.0,450.0,47.0,1506.0
A_HT_DHD_44_swap:B_HT_DHD_70_swap,1245.0,408.0,253.0,30.0
A_HT_DHD_44_swap:B_HT_DHD_71_swap,1024.0,409.0,316.0,92.0
A_HT_DHD_44_swap:B_HT_DHD_72_swap,434.0,517.0,59.0,57.0
A_HT_DHD_44_swap:B_HT_DHD_73_swap,767.0,444.0,220.0,101.0
A_HT_DHD_44_swap:B_HT_DHD_74_swap,1229.0,346.0,136.0,46.0
A_HT_DHD_44_swap:B_HT_DHD_75_swap,245.0,189.0,129.0,35.0
A_HT_DHD_44_swap:B_HT_DHD_76_swap,482.0,437.0,2760.0,43.0
A_HT_DHD_44_swap:B_HT_DHD_77_swap,1125.0,690.0,602.0,1062.0
A_HT_DHD_44_swap:B_HT_DHD_78_swap,301.0,815.0,24.0,289.0
A_HT_DHD_44_swap:B_HT_DHD_79_swap,907.0,379.0,140.0,109.0
A_HT_DHD_44_swap:B_HT_DHD_7_swap,623.0,563.0,112.0,441.0
A_HT_DHD_44_swap:B_HT_DHD_80_swap,1240.0,1137.0,145.0,54.0
A_HT_DHD_44_swap:B_HT_DHD_81_swap,458.0,303.0,308.0,60.0
A_HT_DHD_44_swap:B_HT_DHD_82_swap,888.0,914.0,68.0,215.0
A_HT_DHD_44_swap:B_HT_DHD_83_swap,576.0,953.0,87.0,77.0
A_HT_DHD_44_swap:B_HT_DHD_84_swap,771.0,409.0,145.0,43.0
A_HT_DHD_44_swap:B_HT_DHD_85_swap,136.0,563.0,19.0,121.0
A_HT_DHD_44_swap:B_HT_DHD_86_swap,1004.0,747.0,1378.0,680.0
A_HT_DHD_44_swap:B_HT_DHD_87_swap,536.0,569.0,66.0,3508.0
A_HT_DHD_44_swap:B_HT_DHD_88_swap,493.0,633.0,73.0,93.0
A_HT_DHD_44_swap:B_HT_DHD_89_swap,441.0,608.0,444.0,129.0
A_HT_DHD_44_swap:B_HT_DHD_8_swap,746.0,818.0,145.0,159.0
A_HT_DHD_44_swap:B_HT_DHD_90_swap,426.0,426.0,231.0,41.0
A_HT_DHD_44_swap:B_HT_DHD_91_swap,519.0,411.0,67.0,120.0
A_HT_DHD_44_swap:B_HT_DHD_92_swap,668.0,442.0,176.0,73.0
A_HT_DHD_44_swap:B_HT_DHD_93_swap,658.0,954.0,195.0,142.0
A_HT_DHD_44_swap:B_HT_DHD_94_swap,79.0,65.0,3.0,3.0
A_HT_DHD_44_swap:B_HT_DHD_95_swap,834.0,918.0,87.0,106.0
A_HT_DHD_44_swap:B_HT_DHD_96_swap,353.0,480.0,72.0,156.0
A_HT_DHD_44_swap:B_HT_DHD_97_swap,288.0,121.0,51.0,12.0
A_HT_DHD_44_swap:B_HT_DHD_98_swap,953.0,331.0,372.0,72.0
A_HT_DHD_44_swap:B_HT_DHD_99_swap,1288.0,1020.0,207.0,191.0
A_HT_DHD_44_swap:B_HT_DHD_9_swap,794.0,778.0,191.0,127.0
A_HT_DHD_44_swap:B_ZCON_13_swap,668.0,911.0,755.0,136.0
A_HT_DHD_44_swap:B_ZCON_150_swap,818.0,703.0,130.0,147.0
A_HT_DHD_44_swap:B_ZCON_154_swap,975.0,293.0,7847.0,899.0
A_HT_DHD_44_swap:B_ZCON_155_swap,355.0,479.0,166.0,1826.0
A_HT_DHD_44_swap:B_ZCON_15_re_loop_swap,655.0,532.0,122.0,55.0
A_HT_DHD_44_swap:B_ZCON_162_swap,1196.0,840.0,177.0,83.0
A_HT_DHD_44_swap:B_ZCON_37_3_swap,1257.0,1013.0,390.0,199.0
A_HT_DHD_44_swap:B_ZCON_37_swap,925.0,670.0,79.0,196.0
A_HT_DHD_44_swap:B_ZCON_6_swap,653.0,1060.0,150.0,2787.0
A_HT_DHD_45_swap:A_HT_DHD_46_swap,1317.0,697.0,284.0,423.0
A_HT_DHD_45_swap:A_HT_DHD_47_swap,920.0,245.0,115.0,113.0
A_HT_DHD_45_swap:A_HT_DHD_48_swap,934.0,527.0,1805.0,50.0
A_HT_DHD_45_swap:A_HT_DHD_49_swap,325.0,773.0,41.0,73.0
A_HT_DHD_45_swap:A_HT_DHD_4_swap,1168.0,284.0,371.0,353.0
A_HT_DHD_45_swap:A_HT_DHD_50_swap,861.0,1004.0,75.0,172.0
A_HT_DHD_45_swap:A_HT_DHD_51_swap,39.0,314.0,0.0,310.0
A_HT_DHD_45_swap:A_HT_DHD_52_swap,816.0,109.0,103.0,14.0
A_HT_DHD_45_swap:A_HT_DHD_53_swap,803.0,530.0,123.0,71.0
A_HT_DHD_45_swap:A_HT_DHD_54_swap,671.0,267.0,108.0,43.0
A_HT_DHD_45_swap:A_HT_DHD_55_swap,259.0,194.0,17.0,168.0
A_HT_DHD_45_swap:A_HT_DHD_56_swap,853.0,407.0,64.0,135.0
A_HT_DHD_45_swap:A_HT_DHD_57_swap,1103.0,605.0,168.0,313.0
A_HT_DHD_45_swap:A_HT_DHD_58_swap,538.0,831.0,135.0,826.0
A_HT_DHD_45_swap:A_HT_DHD_59_swap,426.0,95.0,38.0,76.0
A_HT_DHD_45_swap:A_HT_DHD_5_swap,246.0,335.0,214.0,1138.0
A_HT_DHD_45_swap:A_HT_DHD_60_swap,1138.0,428.0,107.0,261.0
A_HT_DHD_45_swap:A_HT_DHD_61_swap,857.0,216.0,245.0,22.0
A_HT_DHD_45_swap:A_HT_DHD_62_swap,475.0,845.0,36.0,51.0
A_HT_DHD_45_swap:A_HT_DHD_63_swap,857.0,175.0,127.0,32.0
A_HT_DHD_45_swap:A_HT_DHD_64_swap,1344.0,464.0,238.0,50.0
A_HT_DHD_45_swap:A_HT_DHD_65_swap,774.0,619.0,73.0,64.0
A_HT_DHD_45_swap:A_HT_DHD_66_swap,1468.0,1268.0,297.0,196.0
A_HT_DHD_45_swap:A_HT_DHD_67_swap,1216.0,506.0,185.0,121.0
A_HT_DHD_45_swap:A_HT_DHD_68_swap,936.0,346.0,64.0,28.0
A_HT_DHD_45_swap:A_HT_DHD_69_swap,1828.0,1001.0,3942.0,231.0
