,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_HT_DHD_17_swap:B_HT_DHD_1_swap,224.0,135.0,48.0,11.0
A_HT_DHD_17_swap:B_HT_DHD_20_swap,559.0,184.0,38.0,13.0
A_HT_DHD_17_swap:B_HT_DHD_21_swap,115.0,256.0,28.0,41.0
A_HT_DHD_17_swap:B_HT_DHD_22_swap,648.0,890.0,50.0,50.0
A_HT_DHD_17_swap:B_HT_DHD_23_swap,539.0,589.0,41.0,22.0
A_HT_DHD_17_swap:B_HT_DHD_24_swap,987.0,209.0,100.0,6.0
A_HT_DHD_17_swap:B_HT_DHD_25_swap,1.0,2.0,6.0,5.0
A_HT_DHD_17_swap:B_HT_DHD_26_swap,1391.0,1191.0,85.0,64.0
A_HT_DHD_17_swap:B_HT_DHD_27_swap,405.0,238.0,37.0,12.0
A_HT_DHD_17_swap:B_HT_DHD_28_swap,395.0,198.0,27.0,17.0
A_HT_DHD_17_swap:B_HT_DHD_29_swap,386.0,2.0,43.0,0.0
A_HT_DHD_17_swap:B_HT_DHD_2_swap,482.0,9.0,98.0,1.0
A_HT_DHD_17_swap:B_HT_DHD_30_swap,106.0,376.0,2.0,32.0
A_HT_DHD_17_swap:B_HT_DHD_31_swap,397.0,85.0,40.0,4.0
A_HT_DHD_17_swap:B_HT_DHD_32_swap,313.0,225.0,940.0,56.0
A_HT_DHD_17_swap:B_HT_DHD_33_swap,375.0,188.0,27.0,16.0
A_HT_DHD_17_swap:B_HT_DHD_34_swap,250.0,162.0,28.0,28.0
A_HT_DHD_17_swap:B_HT_DHD_35_swap,352.0,99.0,30.0,19.0
A_HT_DHD_17_swap:B_HT_DHD_36_swap,168.0,158.0,23.0,8.0
A_HT_DHD_17_swap:B_HT_DHD_37_swap,955.0,502.0,198.0,103.0
A_HT_DHD_17_swap:B_HT_DHD_38_swap,234.0,594.0,8.0,38.0
A_HT_DHD_17_swap:B_HT_DHD_39_swap,234.0,343.0,26.0,605.0
A_HT_DHD_17_swap:B_HT_DHD_3_swap,1164.0,241.0,3523.0,8.0
A_HT_DHD_17_swap:B_HT_DHD_40_swap,694.0,333.0,34.0,18.0
A_HT_DHD_17_swap:B_HT_DHD_41_swap,23.0,323.0,2.0,37.0
A_HT_DHD_17_swap:B_HT_DHD_42_swap,282.0,343.0,28.0,25.0
A_HT_DHD_17_swap:B_HT_DHD_43_swap,1115.0,127.0,151.0,15.0
A_HT_DHD_17_swap:B_HT_DHD_44_swap,53.0,144.0,5.0,15.0
A_HT_DHD_17_swap:B_HT_DHD_45_swap,45.0,163.0,550.0,1706.0
A_HT_DHD_17_swap:B_HT_DHD_46_swap,2930.0,64.0,71.0,21.0
A_HT_DHD_17_swap:B_HT_DHD_47_swap,30.0,590.0,305.0,34.0
A_HT_DHD_17_swap:B_HT_DHD_48_swap,257.0,135.0,49.0,36.0
A_HT_DHD_17_swap:B_HT_DHD_49_swap,457.0,90.0,1422.0,612.0
A_HT_DHD_17_swap:B_HT_DHD_4_swap,490.0,352.0,58.0,40.0
A_HT_DHD_17_swap:B_HT_DHD_50_swap,660.0,249.0,39.0,35.0
A_HT_DHD_17_swap:B_HT_DHD_51_swap,640.0,152.0,29.0,12.0
A_HT_DHD_17_swap:B_HT_DHD_52_swap,436.0,560.0,67.0,56.0
A_HT_DHD_17_swap:B_HT_DHD_53_swap,603.0,147.0,163.0,24.0
A_HT_DHD_17_swap:B_HT_DHD_54_swap,300.0,86.0,62.0,19.0
A_HT_DHD_17_swap:B_HT_DHD_55_swap,701.0,138.0,63.0,30.0
A_HT_DHD_17_swap:B_HT_DHD_56_swap,759.0,105.0,173.0,26.0
A_HT_DHD_17_swap:B_HT_DHD_57_swap,276.0,69.0,25.0,4.0
A_HT_DHD_17_swap:B_HT_DHD_58_swap,98.0,142.0,29.0,13.0
A_HT_DHD_17_swap:B_HT_DHD_59_swap,704.0,27.0,68.0,4.0
A_HT_DHD_17_swap:B_HT_DHD_5_swap,26.0,132.0,6.0,510.0
A_HT_DHD_17_swap:B_HT_DHD_60_swap,43.0,516.0,14.0,34.0
A_HT_DHD_17_swap:B_HT_DHD_61_swap,293.0,3023.0,71.0,201.0
A_HT_DHD_17_swap:B_HT_DHD_62_swap,810.0,12.0,33.0,2.0
A_HT_DHD_17_swap:B_HT_DHD_63_swap,355.0,309.0,607.0,60.0
A_HT_DHD_17_swap:B_HT_DHD_64_swap,720.0,185.0,98.0,41.0
A_HT_DHD_17_swap:B_HT_DHD_65_swap,410.0,311.0,58.0,20.0
A_HT_DHD_17_swap:B_HT_DHD_66_swap,249.0,320.0,111.0,62.0
A_HT_DHD_17_swap:B_HT_DHD_67_swap,457.0,125.0,52.0,22.0
A_HT_DHD_17_swap:B_HT_DHD_68_swap,3.0,33.0,3.0,21.0
A_HT_DHD_17_swap:B_HT_DHD_69_swap,315.0,611.0,79.0,82.0
A_HT_DHD_17_swap:B_HT_DHD_6_swap,316.0,352.0,18.0,14.0
A_HT_DHD_17_swap:B_HT_DHD_70_swap,452.0,658.0,79.0,1517.0
A_HT_DHD_17_swap:B_HT_DHD_71_swap,929.0,114.0,1514.0,19.0
A_HT_DHD_17_swap:B_HT_DHD_72_swap,536.0,158.0,15.0,29.0
A_HT_DHD_17_swap:B_HT_DHD_73_swap,435.0,415.0,36.0,42.0
A_HT_DHD_17_swap:B_HT_DHD_74_swap,799.0,34.0,58.0,8.0
A_HT_DHD_17_swap:B_HT_DHD_75_swap,90.0,50.0,445.0,295.0
A_HT_DHD_17_swap:B_HT_DHD_76_swap,991.0,6.0,52.0,4.0
A_HT_DHD_17_swap:B_HT_DHD_77_swap,734.0,613.0,46.0,40.0
A_HT_DHD_17_swap:B_HT_DHD_78_swap,11.0,304.0,1.0,34.0
A_HT_DHD_17_swap:B_HT_DHD_79_swap,252.0,213.0,26.0,24.0
A_HT_DHD_17_swap:B_HT_DHD_7_swap,28.0,45.0,41.0,1.0
A_HT_DHD_17_swap:B_HT_DHD_80_swap,344.0,110.0,35.0,9.0
A_HT_DHD_17_swap:B_HT_DHD_81_swap,217.0,245.0,30.0,37.0
A_HT_DHD_17_swap:B_HT_DHD_82_swap,620.0,145.0,124.0,20.0
A_HT_DHD_17_swap:B_HT_DHD_83_swap,104.0,5.0,14.0,7.0
A_HT_DHD_17_swap:B_HT_DHD_84_swap,453.0,68.0,28.0,5.0
A_HT_DHD_17_swap:B_HT_DHD_85_swap,404.0,425.0,12.0,27.0
A_HT_DHD_17_swap:B_HT_DHD_86_swap,325.0,270.0,43.0,19.0
A_HT_DHD_17_swap:B_HT_DHD_87_swap,102.0,443.0,9.0,19.0
A_HT_DHD_17_swap:B_HT_DHD_88_swap,6.0,349.0,29.0,69.0
A_HT_DHD_17_swap:B_HT_DHD_89_swap,63.0,185.0,34.0,17.0
A_HT_DHD_17_swap:B_HT_DHD_8_swap,231.0,338.0,317.0,29.0
A_HT_DHD_17_swap:B_HT_DHD_90_swap,142.0,610.0,72.0,39.0
A_HT_DHD_17_swap:B_HT_DHD_91_swap,7.0,236.0,17.0,45.0
A_HT_DHD_17_swap:B_HT_DHD_92_swap,716.0,220.0,57.0,27.0
A_HT_DHD_17_swap:B_HT_DHD_93_swap,813.0,434.0,104.0,76.0
A_HT_DHD_17_swap:B_HT_DHD_94_swap,61.0,255.0,2.0,186.0
A_HT_DHD_17_swap:B_HT_DHD_95_swap,379.0,296.0,27.0,15.0
A_HT_DHD_17_swap:B_HT_DHD_96_swap,85.0,17.0,1.0,15.0
A_HT_DHD_17_swap:B_HT_DHD_97_swap,543.0,216.0,45.0,22.0
A_HT_DHD_17_swap:B_HT_DHD_98_swap,392.0,230.0,82.0,40.0
A_HT_DHD_17_swap:B_HT_DHD_99_swap,1295.0,348.0,127.0,32.0
A_HT_DHD_17_swap:B_HT_DHD_9_swap,342.0,281.0,50.0,13.0
A_HT_DHD_17_swap:B_ZCON_13_swap,166.0,236.0,27.0,111.0
A_HT_DHD_17_swap:B_ZCON_150_swap,95.0,80.0,23.0,4.0
A_HT_DHD_17_swap:B_ZCON_154_swap,270.0,593.0,59.0,92.0
A_HT_DHD_17_swap:B_ZCON_155_swap,167.0,8.0,3552.0,31.0
A_HT_DHD_17_swap:B_ZCON_15_re_loop_swap,78.0,6.0,14.0,6.0
A_HT_DHD_17_swap:B_ZCON_162_swap,86.0,260.0,12.0,5.0
A_HT_DHD_17_swap:B_ZCON_37_3_swap,406.0,277.0,18.0,16.0
A_HT_DHD_17_swap:B_ZCON_37_swap,789.0,184.0,36.0,24.0
A_HT_DHD_17_swap:B_ZCON_6_swap,690.0,580.0,66.0,31.0
A_HT_DHD_18_swap:A_HT_DHD_19_swap,322.0,241.0,16.0,15.0
A_HT_DHD_18_swap:A_HT_DHD_1_swap,420.0,25.0,1173.0,45.0
A_HT_DHD_18_swap:A_HT_DHD_20_swap,397.0,238.0,66.0,17.0
A_HT_DHD_18_swap:A_HT_DHD_21_swap,269.0,304.0,10.0,58.0
A_HT_DHD_18_swap:A_HT_DHD_22_swap,92.0,85.0,14.0,18.0
A_HT_DHD_18_swap:A_HT_DHD_23_swap,4.0,366.0,8.0,71.0
A_HT_DHD_18_swap:A_HT_DHD_24_swap,65.0,332.0,21.0,43.0
A_HT_DHD_18_swap:A_HT_DHD_25_swap,251.0,643.0,46.0,96.0
A_HT_DHD_18_swap:A_HT_DHD_26_swap,9.0,86.0,5.0,26.0
A_HT_DHD_18_swap:A_HT_DHD_27_swap,956.0,430.0,96.0,56.0
A_HT_DHD_18_swap:A_HT_DHD_28_swap,61.0,65.0,198.0,261.0
A_HT_DHD_18_swap:A_HT_DHD_29_swap,52.0,303.0,25.0,420.0
A_HT_DHD_18_swap:A_HT_DHD_2_swap,2.0,56.0,3.0,809.0
A_HT_DHD_18_swap:A_HT_DHD_30_swap,172.0,71.0,38.0,29.0
A_HT_DHD_18_swap:A_HT_DHD_31_swap,30.0,375.0,1.0,1595.0
A_HT_DHD_18_swap:A_HT_DHD_32_swap,136.0,16.0,39.0,11.0
A_HT_DHD_18_swap:A_HT_DHD_33_swap,116.0,93.0,11.0,10.0
A_HT_DHD_18_swap:A_HT_DHD_34_swap,117.0,139.0,3.0,32.0
A_HT_DHD_18_swap:A_HT_DHD_35_swap,68.0,143.0,939.0,166.0
A_HT_DHD_18_swap:A_HT_DHD_36_swap,95.0,206.0,2.0,20.0
A_HT_DHD_18_swap:A_HT_DHD_37_swap,25.0,290.0,13.0,102.0
A_HT_DHD_18_swap:A_HT_DHD_38_swap,338.0,413.0,17.0,21.0
A_HT_DHD_18_swap:A_HT_DHD_39_swap,704.0,429.0,108.0,41.0
A_HT_DHD_18_swap:A_HT_DHD_3_swap,29.0,142.0,31.0,1706.0
A_HT_DHD_18_swap:A_HT_DHD_40_swap,80.0,91.0,11.0,33.0
A_HT_DHD_18_swap:A_HT_DHD_41_swap,277.0,15.0,38.0,1.0
A_HT_DHD_18_swap:A_HT_DHD_42_swap,78.0,444.0,9.0,76.0
A_HT_DHD_18_swap:A_HT_DHD_43_swap,199.0,31.0,52.0,46.0
A_HT_DHD_18_swap:A_HT_DHD_44_swap,87.0,108.0,2069.0,1700.0
A_HT_DHD_18_swap:A_HT_DHD_45_swap,1042.0,269.0,6502.0,1577.0
A_HT_DHD_18_swap:A_HT_DHD_46_swap,489.0,391.0,9165.0,1101.0
A_HT_DHD_18_swap:A_HT_DHD_47_swap,193.0,116.0,43.0,211.0
A_HT_DHD_18_swap:A_HT_DHD_48_swap,133.0,163.0,30.0,30.0
A_HT_DHD_18_swap:A_HT_DHD_49_swap,5.0,287.0,1.0,27.0
A_HT_DHD_18_swap:A_HT_DHD_4_swap,555.0,216.0,123.0,104.0
A_HT_DHD_18_swap:A_HT_DHD_50_swap,196.0,248.0,29.0,21.0
A_HT_DHD_18_swap:A_HT_DHD_51_swap,3.0,49.0,0.0,25.0
A_HT_DHD_18_swap:A_HT_DHD_52_swap,381.0,228.0,1338.0,112.0
A_HT_DHD_18_swap:A_HT_DHD_53_swap,670.0,122.0,26.0,21.0
A_HT_DHD_18_swap:A_HT_DHD_54_swap,481.0,43.0,71.0,13.0
A_HT_DHD_18_swap:A_HT_DHD_55_swap,144.0,265.0,15.0,306.0
A_HT_DHD_18_swap:A_HT_DHD_56_swap,700.0,55.0,5668.0,13.0
A_HT_DHD_18_swap:A_HT_DHD_57_swap,226.0,491.0,28.0,31.0
A_HT_DHD_18_swap:A_HT_DHD_58_swap,6.0,66.0,19.0,1891.0
A_HT_DHD_18_swap:A_HT_DHD_59_swap,188.0,294.0,41.0,57.0
A_HT_DHD_18_swap:A_HT_DHD_5_swap,25.0,351.0,5.0,29.0
A_HT_DHD_18_swap:A_HT_DHD_60_swap,670.0,476.0,315.0,34.0
A_HT_DHD_18_swap:A_HT_DHD_61_swap,494.0,116.0,75.0,18.0
A_HT_DHD_18_swap:A_HT_DHD_62_swap,33.0,358.0,2.0,67.0
A_HT_DHD_18_swap:A_HT_DHD_63_swap,12.0,79.0,22.0,39.0
A_HT_DHD_18_swap:A_HT_DHD_64_swap,865.0,275.0,166.0,41.0
A_HT_DHD_18_swap:A_HT_DHD_65_swap,95.0,170.0,21.0,5.0
A_HT_DHD_18_swap:A_HT_DHD_66_swap,960.0,772.0,130.0,119.0
A_HT_DHD_18_swap:A_HT_DHD_67_swap,379.0,111.0,282.0,33.0
A_HT_DHD_18_swap:A_HT_DHD_68_swap,16.0,220.0,2.0,20.0
A_HT_DHD_18_swap:A_HT_DHD_69_swap,593.0,99.0,3964.0,30.0
A_HT_DHD_18_swap:A_HT_DHD_6_swap,53.0,314.0,1.0,44.0
A_HT_DHD_18_swap:A_HT_DHD_70_swap,379.0,124.0,71.0,25.0
A_HT_DHD_18_swap:A_HT_DHD_71_swap,297.0,593.0,86.0,149.0
A_HT_DHD_18_swap:A_HT_DHD_72_swap,298.0,149.0,366.0,40.0
A_HT_DHD_18_swap:A_HT_DHD_73_swap,202.0,300.0,2903.0,3908.0
A_HT_DHD_18_swap:A_HT_DHD_74_swap,1403.0,82.0,150.0,12.0
A_HT_DHD_18_swap:A_HT_DHD_75_swap,514.0,772.0,15473.0,12820.0
A_HT_DHD_18_swap:A_HT_DHD_76_swap,413.0,332.0,47.0,38.0
A_HT_DHD_18_swap:A_HT_DHD_77_swap,244.0,454.0,98.0,57.0
A_HT_DHD_18_swap:A_HT_DHD_78_swap,276.0,2138.0,52.0,1309.0
A_HT_DHD_18_swap:A_HT_DHD_79_swap,204.0,440.0,47.0,40.0
A_HT_DHD_18_swap:A_HT_DHD_7_swap,103.0,85.0,675.0,12.0
A_HT_DHD_18_swap:A_HT_DHD_80_swap,100.0,634.0,70.0,90.0
A_HT_DHD_18_swap:A_HT_DHD_81_swap,6.0,487.0,7.0,98.0
A_HT_DHD_18_swap:A_HT_DHD_82_swap,244.0,239.0,44.0,24.0
A_HT_DHD_18_swap:A_HT_DHD_83_swap,602.0,62.0,85.0,13.0
A_HT_DHD_18_swap:A_HT_DHD_84_swap,133.0,338.0,15.0,24.0
A_HT_DHD_18_swap:A_HT_DHD_85_swap,96.0,328.0,62.0,82.0
A_HT_DHD_18_swap:A_HT_DHD_86_swap,13.0,122.0,32.0,1000.0
A_HT_DHD_18_swap:A_HT_DHD_87_swap,2.0,8.0,3.0,10.0
A_HT_DHD_18_swap:A_HT_DHD_88_swap,167.0,747.0,38.0,139.0
A_HT_DHD_18_swap:A_HT_DHD_89_swap,612.0,465.0,129.0,32.0
A_HT_DHD_18_swap:A_HT_DHD_8_swap,7.0,126.0,2.0,47.0
A_HT_DHD_18_swap:A_HT_DHD_90_swap,20.0,132.0,23.0,57.0
A_HT_DHD_18_swap:A_HT_DHD_91_swap,668.0,220.0,55.0,36.0
A_HT_DHD_18_swap:A_HT_DHD_92_swap,756.0,41.0,78.0,25.0
A_HT_DHD_18_swap:A_HT_DHD_93_swap,402.0,254.0,1823.0,31.0
A_HT_DHD_18_swap:A_HT_DHD_94_swap,433.0,591.0,145.0,160.0
A_HT_DHD_18_swap:A_HT_DHD_95_swap,147.0,273.0,13.0,48.0
A_HT_DHD_18_swap:A_HT_DHD_96_swap,191.0,139.0,55.0,49.0
A_HT_DHD_18_swap:A_HT_DHD_97_swap,252.0,201.0,1123.0,930.0
A_HT_DHD_18_swap:A_HT_DHD_98_swap,1245.0,241.0,133.0,58.0
A_HT_DHD_18_swap:A_HT_DHD_99_swap,256.0,12.0,39.0,0.0
A_HT_DHD_18_swap:A_HT_DHD_9_swap,488.0,89.0,43.0,1.0
A_HT_DHD_18_swap:A_ZCON_13_swap,139.0,166.0,11.0,16.0
A_HT_DHD_18_swap:A_ZCON_150_swap,620.0,684.0,104.0,38.0
A_HT_DHD_18_swap:A_ZCON_154_swap,380.0,696.0,3014.0,157.0
A_HT_DHD_18_swap:A_ZCON_155_swap,358.0,487.0,19.0,32.0
A_HT_DHD_18_swap:A_ZCON_15_re_loop_swap,67.0,406.0,9.0,1693.0
A_HT_DHD_18_swap:A_ZCON_162_swap,670.0,75.0,54.0,26.0
A_HT_DHD_18_swap:A_ZCON_37_3_swap,783.0,337.0,144.0,10.0
A_HT_DHD_18_swap:A_ZCON_37_swap,1162.0,203.0,189.0,18.0
A_HT_DHD_18_swap:A_ZCON_6_swap,213.0,120.0,57.0,48.0
A_HT_DHD_18_swap:B_HT_DHD_100_swap,311.0,322.0,96.0,42.0
A_HT_DHD_18_swap:B_HT_DHD_10_swap,777.0,196.0,50.0,6.0
A_HT_DHD_18_swap:B_HT_DHD_11_swap,583.0,250.0,25.0,10.0
A_HT_DHD_18_swap:B_HT_DHD_12_swap,135.0,266.0,23.0,46.0
A_HT_DHD_18_swap:B_HT_DHD_13_swap,1113.0,390.0,128.0,48.0
A_HT_DHD_18_swap:B_HT_DHD_14_swap,1.0,167.0,0.0,36.0
A_HT_DHD_18_swap:B_HT_DHD_15_swap,14.0,73.0,5.0,21.0
A_HT_DHD_18_swap:B_HT_DHD_16_swap,307.0,9.0,73.0,6.0
A_HT_DHD_18_swap:B_HT_DHD_17_swap,345.0,149.0,68.0,23.0
A_HT_DHD_18_swap:B_HT_DHD_18_swap,421.0,101.0,15.0,21.0
A_HT_DHD_18_swap:B_HT_DHD_19_swap,554.0,382.0,110.0,20.0
A_HT_DHD_18_swap:B_HT_DHD_1_swap,825.0,236.0,46.0,27.0
A_HT_DHD_18_swap:B_HT_DHD_20_swap,785.0,367.0,68.0,23.0
A_HT_DHD_18_swap:B_HT_DHD_21_swap,545.0,122.0,47.0,21.0
A_HT_DHD_18_swap:B_HT_DHD_22_swap,676.0,457.0,76.0,62.0
A_HT_DHD_18_swap:B_HT_DHD_23_swap,231.0,333.0,131.0,37.0
A_HT_DHD_18_swap:B_HT_DHD_24_swap,304.0,41.0,25.0,4.0
A_HT_DHD_18_swap:B_HT_DHD_25_swap,12.0,5.0,6.0,6.0
A_HT_DHD_18_swap:B_HT_DHD_26_swap,1054.0,697.0,128.0,55.0
A_HT_DHD_18_swap:B_HT_DHD_27_swap,314.0,142.0,34.0,29.0
A_HT_DHD_18_swap:B_HT_DHD_28_swap,159.0,140.0,33.0,8.0
A_HT_DHD_18_swap:B_HT_DHD_29_swap,413.0,0.0,42.0,0.0
A_HT_DHD_18_swap:B_HT_DHD_2_swap,736.0,80.0,100.0,14.0
A_HT_DHD_18_swap:B_HT_DHD_30_swap,216.0,365.0,22.0,22.0
A_HT_DHD_18_swap:B_HT_DHD_31_swap,510.0,227.0,51.0,18.0
A_HT_DHD_18_swap:B_HT_DHD_32_swap,246.0,312.0,8.0,31.0
A_HT_DHD_18_swap:B_HT_DHD_33_swap,481.0,304.0,49.0,55.0
A_HT_DHD_18_swap:B_HT_DHD_34_swap,440.0,142.0,81.0,36.0
A_HT_DHD_18_swap:B_HT_DHD_35_swap,108.0,310.0,123.0,153.0
A_HT_DHD_18_swap:B_HT_DHD_36_swap,414.0,415.0,22.0,17.0
A_HT_DHD_18_swap:B_HT_DHD_37_swap,699.0,738.0,142.0,142.0
A_HT_DHD_18_swap:B_HT_DHD_38_swap,420.0,156.0,72.0,17.0
A_HT_DHD_18_swap:B_HT_DHD_39_swap,209.0,280.0,31.0,56.0
A_HT_DHD_18_swap:B_HT_DHD_3_swap,869.0,169.0,99.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_40_swap,272.0,332.0,22.0,51.0
A_HT_DHD_18_swap:B_HT_DHD_41_swap,530.0,97.0,76.0,21.0
A_HT_DHD_18_swap:B_HT_DHD_42_swap,218.0,201.0,41.0,38.0
A_HT_DHD_18_swap:B_HT_DHD_43_swap,917.0,181.0,51.0,28.0
A_HT_DHD_18_swap:B_HT_DHD_44_swap,88.0,129.0,7.0,337.0
A_HT_DHD_18_swap:B_HT_DHD_45_swap,488.0,26.0,99.0,45.0
A_HT_DHD_18_swap:B_HT_DHD_46_swap,482.0,110.0,37.0,31.0
A_HT_DHD_18_swap:B_HT_DHD_47_swap,2.0,138.0,4.0,51.0
A_HT_DHD_18_swap:B_HT_DHD_48_swap,2.0,165.0,12.0,2507.0
A_HT_DHD_18_swap:B_HT_DHD_49_swap,24.0,8.0,35.0,39.0
A_HT_DHD_18_swap:B_HT_DHD_4_swap,376.0,425.0,22.0,74.0
A_HT_DHD_18_swap:B_HT_DHD_50_swap,416.0,228.0,33.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_51_swap,396.0,121.0,76.0,22.0
A_HT_DHD_18_swap:B_HT_DHD_52_swap,168.0,673.0,44.0,65.0
A_HT_DHD_18_swap:B_HT_DHD_53_swap,438.0,207.0,73.0,9.0
A_HT_DHD_18_swap:B_HT_DHD_54_swap,427.0,52.0,23.0,14.0
A_HT_DHD_18_swap:B_HT_DHD_55_swap,1224.0,386.0,212.0,485.0
A_HT_DHD_18_swap:B_HT_DHD_56_swap,236.0,14.0,42.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_57_swap,362.0,172.0,57.0,5.0
A_HT_DHD_18_swap:B_HT_DHD_58_swap,123.0,179.0,55.0,16.0
A_HT_DHD_18_swap:B_HT_DHD_59_swap,259.0,253.0,36.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_5_swap,6.0,50.0,8.0,13.0
A_HT_DHD_18_swap:B_HT_DHD_60_swap,733.0,52.0,100.0,14.0
A_HT_DHD_18_swap:B_HT_DHD_61_swap,654.0,425.0,140.0,127.0
A_HT_DHD_18_swap:B_HT_DHD_62_swap,247.0,296.0,8.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_63_swap,134.0,70.0,3265.0,1075.0
A_HT_DHD_18_swap:B_HT_DHD_64_swap,99.0,330.0,99.0,58.0
A_HT_DHD_18_swap:B_HT_DHD_65_swap,101.0,10.0,36.0,12.0
A_HT_DHD_18_swap:B_HT_DHD_66_swap,12.0,159.0,48.0,28.0
A_HT_DHD_18_swap:B_HT_DHD_67_swap,512.0,220.0,60.0,72.0
A_HT_DHD_18_swap:B_HT_DHD_68_swap,205.0,5.0,20.0,20.0
A_HT_DHD_18_swap:B_HT_DHD_69_swap,156.0,287.0,61.0,53.0
A_HT_DHD_18_swap:B_HT_DHD_6_swap,230.0,63.0,13.0,10.0
A_HT_DHD_18_swap:B_HT_DHD_70_swap,383.0,361.0,63.0,76.0
A_HT_DHD_18_swap:B_HT_DHD_71_swap,363.0,74.0,411.0,63.0
A_HT_DHD_18_swap:B_HT_DHD_72_swap,10.0,264.0,17.0,29.0
A_HT_DHD_18_swap:B_HT_DHD_73_swap,542.0,181.0,60.0,63.0
A_HT_DHD_18_swap:B_HT_DHD_74_swap,1079.0,332.0,126.0,37.0
A_HT_DHD_18_swap:B_HT_DHD_75_swap,10.0,163.0,18.0,4226.0
A_HT_DHD_18_swap:B_HT_DHD_76_swap,473.0,57.0,96.0,13.0
A_HT_DHD_18_swap:B_HT_DHD_77_swap,782.0,358.0,46.0,86.0
A_HT_DHD_18_swap:B_HT_DHD_78_swap,65.0,429.0,2.0,82.0
A_HT_DHD_18_swap:B_HT_DHD_79_swap,806.0,148.0,92.0,19.0
A_HT_DHD_18_swap:B_HT_DHD_7_swap,217.0,58.0,34.0,8.0
A_HT_DHD_18_swap:B_HT_DHD_80_swap,339.0,315.0,24.0,25.0
A_HT_DHD_18_swap:B_HT_DHD_81_swap,4.0,17.0,30.0,56.0
A_HT_DHD_18_swap:B_HT_DHD_82_swap,592.0,559.0,90.0,66.0
A_HT_DHD_18_swap:B_HT_DHD_83_swap,364.0,47.0,46.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_84_swap,222.0,91.0,63.0,24.0
A_HT_DHD_18_swap:B_HT_DHD_85_swap,169.0,209.0,14.0,38.0
A_HT_DHD_18_swap:B_HT_DHD_86_swap,524.0,214.0,44.0,38.0
A_HT_DHD_18_swap:B_HT_DHD_87_swap,567.0,304.0,9.0,49.0
A_HT_DHD_18_swap:B_HT_DHD_88_swap,85.0,287.0,61.0,1510.0
A_HT_DHD_18_swap:B_HT_DHD_89_swap,7.0,241.0,29.0,77.0
A_HT_DHD_18_swap:B_HT_DHD_8_swap,514.0,204.0,45.0,23.0
A_HT_DHD_18_swap:B_HT_DHD_90_swap,429.0,96.0,94.0,25.0
A_HT_DHD_18_swap:B_HT_DHD_91_swap,391.0,359.0,6290.0,3705.0
A_HT_DHD_18_swap:B_HT_DHD_92_swap,766.0,136.0,125.0,19.0
A_HT_DHD_18_swap:B_HT_DHD_93_swap,604.0,239.0,106.0,407.0
A_HT_DHD_18_swap:B_HT_DHD_94_swap,109.0,64.0,7.0,66.0
A_HT_DHD_18_swap:B_HT_DHD_95_swap,604.0,588.0,33.0,53.0
A_HT_DHD_18_swap:B_HT_DHD_96_swap,30.0,172.0,2.0,2018.0
A_HT_DHD_18_swap:B_HT_DHD_97_swap,248.0,234.0,48.0,9.0
A_HT_DHD_18_swap:B_HT_DHD_98_swap,509.0,92.0,122.0,44.0
A_HT_DHD_18_swap:B_HT_DHD_99_swap,328.0,78.0,127.0,301.0
A_HT_DHD_18_swap:B_HT_DHD_9_swap,156.0,393.0,58.0,11.0
A_HT_DHD_18_swap:B_ZCON_13_swap,581.0,130.0,80.0,1876.0
A_HT_DHD_18_swap:B_ZCON_150_swap,370.0,398.0,40.0,13.0
A_HT_DHD_18_swap:B_ZCON_154_swap,140.0,74.0,68.0,89.0
A_HT_DHD_18_swap:B_ZCON_155_swap,9.0,363.0,19.0,1695.0
A_HT_DHD_18_swap:B_ZCON_15_re_loop_swap,332.0,321.0,25.0,27.0
A_HT_DHD_18_swap:B_ZCON_162_swap,733.0,476.0,59.0,40.0
A_HT_DHD_18_swap:B_ZCON_37_3_swap,713.0,183.0,92.0,18.0
A_HT_DHD_18_swap:B_ZCON_37_swap,119.0,785.0,55.0,110.0
A_HT_DHD_18_swap:B_ZCON_6_swap,767.0,290.0,93.0,62.0
A_HT_DHD_19_swap:A_HT_DHD_1_swap,90.0,242.0,8.0,25.0
A_HT_DHD_19_swap:A_HT_DHD_20_swap,908.0,422.0,95.0,7.0
A_HT_DHD_19_swap:A_HT_DHD_21_swap,22.0,888.0,0.0,34.0
A_HT_DHD_19_swap:A_HT_DHD_22_swap,234.0,710.0,7.0,20.0
A_HT_DHD_19_swap:A_HT_DHD_23_swap,138.0,475.0,19.0,26.0
A_HT_DHD_19_swap:A_HT_DHD_24_swap,239.0,304.0,33.0,27.0
A_HT_DHD_19_swap:A_HT_DHD_25_swap,771.0,318.0,43.0,21.0
A_HT_DHD_19_swap:A_HT_DHD_26_swap,627.0,315.0,40.0,11.0
A_HT_DHD_19_swap:A_HT_DHD_27_swap,694.0,370.0,81.0,22.0
A_HT_DHD_19_swap:A_HT_DHD_28_swap,222.0,806.0,29.0,66.0
