,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_HT_DHD_25:DHDr2_09_B,26.0,35.0,5.0,51.0
A_HT_DHD_25:DHDr2_10_A,18.0,29.0,5.0,36.0
A_HT_DHD_25:DHDr2_10_B,21.0,31.0,2.0,1.0
A_HT_DHD_25:DHDr2_11_A,17.0,19.0,2.0,35.0
A_HT_DHD_25:DHDr2_11_B,36.0,139.0,12.0,50.0
A_HT_DHD_25:DHDr2_12_A,3.0,10.0,4.0,1.0
A_HT_DHD_25:DHDr2_12_B,25.0,64.0,1.0,7.0
A_HT_DHD_25:DHDr2_13_A,34.0,37.0,12.0,123.0
A_HT_DHD_25:DHDr2_13_B,42.0,37.0,8.0,4.0
A_HT_DHD_25:DHDr2_14_A,10.0,53.0,2.0,8.0
A_HT_DHD_25:DHDr2_14_B,9.0,26.0,3.0,5.0
A_HT_DHD_25:DHDr2_15_A,37.0,44.0,1.0,6.0
A_HT_DHD_25:DHDr2_15_B,12.0,54.0,3.0,9.0
A_HT_DHD_25:DHDr2_16_A,8.0,7.0,2.0,6.0
A_HT_DHD_25:DHDr2_16_B,33.0,65.0,3.0,8.0
A_HT_DHD_25:DHDr2_17_A,3.0,47.0,5.0,23.0
A_HT_DHD_25:DHDr2_17_B,10.0,27.0,6.0,47.0
A_HT_DHD_25:DHDr2_18_A,31.0,43.0,2.0,43.0
A_HT_DHD_25:DHDr2_18_B,57.0,11.0,2.0,3.0
A_HT_DHD_25:DHDr2_19_A,8.0,12.0,982.0,172.0
A_HT_DHD_25:DHDr2_19_B,41.0,35.0,2516.0,44.0
A_HT_DHD_25:DHDr2_20_A,20.0,35.0,1.0,14.0
A_HT_DHD_25:DHDr2_20_B,22.0,76.0,5.0,24.0
A_HT_DHD_25:ZCON_150_LL_A,38.0,79.0,3.0,8.0
A_HT_DHD_25:ZCON_150_LL_B,50.0,27.0,4.0,5.0
A_HT_DHD_25:ZCON_150_resurf_A,16.0,36.0,5.0,22.0
A_HT_DHD_25:ZCON_150_resurf_B,21.0,30.0,20.0,28.0
A_HT_DHD_25:ZCON_152_A,7.0,68.0,0.0,214.0
A_HT_DHD_25:ZCON_152_B,13.0,25.0,3.0,5.0
A_HT_DHD_25:ZCON_152_T2_A,48.0,44.0,1.0,7.0
A_HT_DHD_25:ZCON_152_T2_B,17.0,36.0,9.0,5995.0
A_HT_DHD_25:ZCON_152_T4_A,36.0,24.0,0.0,11.0
A_HT_DHD_25:ZCON_152_T4_B,22.0,6.0,0.0,1.0
A_HT_DHD_25:ZCON_154_LL_A,96.0,102.0,20.0,34.0
A_HT_DHD_25:ZCON_154_LL_B,49.0,68.0,22.0,306.0
A_HT_DHD_25:ZCON_154_resurf_A,16.0,20.0,3.0,5.0
A_HT_DHD_25:ZCON_154_resurf_B,16.0,47.0,3.0,1067.0
A_HT_DHD_25:ZCON_155_LL_A,125.0,59.0,2.0,19.0
A_HT_DHD_25:ZCON_155_LL_B,39.0,40.0,16.0,18.0
A_HT_DHD_25:ZCON_155_cutT2_A,40.0,28.0,1.0,4.0
A_HT_DHD_25:ZCON_155_cutT2_B,40.0,5.0,12.0,2.0
A_HT_DHD_25:ZCON_155_cutT4_A,62.0,33.0,1.0,2.0
A_HT_DHD_25:ZCON_155_cutT4_B,75.0,35.0,3.0,25.0
A_HT_DHD_25:ZCON_155_cutT5_A,44.0,61.0,0.0,4.0
A_HT_DHD_25:ZCON_155_cutT5_B,158.0,32.0,2.0,85.0
A_HT_DHD_25:ZCON_155_resurf_A,146.0,71.0,39.0,18.0
A_HT_DHD_25:ZCON_155_resurf_B,23.0,35.0,6.0,34.0
A_HT_DHD_25:ZCON_15_re_loop_LL_A,30.0,40.0,164.0,15.0
A_HT_DHD_25:ZCON_15_re_loop_LL_B,97.0,90.0,28.0,55.0
A_HT_DHD_25:ZCON_15_re_loop_resurf_A,17.0,21.0,83.0,77.0
A_HT_DHD_25:ZCON_15_re_loop_resurf_B,25.0,15.0,2.0,3.0
A_HT_DHD_25:ZCON_2_CC_A,24.0,34.0,3.0,11.0
A_HT_DHD_25:ZCON_2_CC_B,4.0,94.0,2.0,58.0
A_HT_DHD_25:ZCON_2_CC_resurf_A,22.0,34.0,0.0,11.0
A_HT_DHD_25:ZCON_2_CC_resurf_B,71.0,40.0,2.0,6.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT2_A,43.0,17.0,11.0,1.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT2_B,161.0,50.0,3.0,13.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT4_A,32.0,27.0,0.0,4.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT4_B,93.0,56.0,27.0,5.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT6_A,38.0,35.0,2.0,4.0
A_HT_DHD_25:ZCON_2_CC_resurf_cutT6_B,46.0,17.0,0.0,3.0
A_HT_DHD_25:ZCON_37_LL_A,46.0,52.0,2.0,31.0
A_HT_DHD_25:ZCON_37_LL_B,49.0,47.0,10.0,12.0
A_HT_DHD_25:ZCON_37_resurf_A,21.0,13.0,7.0,4.0
A_HT_DHD_25:ZCON_37_resurf_B,13.0,18.0,2.0,4.0
A_HT_DHD_25:ZCON_VR_2_A,25.0,51.0,32.0,168.0
A_HT_DHD_25:ZCON_VR_2_B,30.0,59.0,11.0,28.0
A_HT_DHD_25:ZCON_VR_2_cutT2_A,25.0,35.0,3.0,37.0
A_HT_DHD_25:ZCON_VR_2_cutT2_B,70.0,47.0,17.0,42.0
A_HT_DHD_25:ZCON_VR_2_cutT4_A,81.0,39.0,10.0,5.0
A_HT_DHD_25:ZCON_VR_2_cutT4_B,86.0,63.0,3.0,31.0
A_HT_DHD_25:ZCON_VR_2_cutT6_A,36.0,18.0,1.0,2.0
A_HT_DHD_25:ZCON_VR_2_cutT6_B,45.0,40.0,1.0,7.0
A_HT_DHD_25:ZCON_VR_2_resurf_A,8.0,19.0,1.0,9.0
A_HT_DHD_25:ZCON_VR_2_resurf_B,30.0,41.0,27.0,47.0
A_HT_DHD_25:mALb8_A,67.0,32.0,11.0,20.0
A_HT_DHD_25:mALb8_B,32.0,45.0,1.0,144.0
A_HT_DHD_25:mALb8_cutT1_A,22.0,124.0,0.0,82.0
A_HT_DHD_25:mALb8_cutT1_B,48.0,17.0,6.0,117.0
A_HT_DHD_25:mALb8_cutT2_A,51.0,35.0,4.0,3.0
A_HT_DHD_25:mALb8_cutT2_B,42.0,49.0,1.0,25.0
A_HT_DHD_25:mALb8_cutT3_A,44.0,25.0,0.0,4.0
A_HT_DHD_25:mALb8_cutT3_B,31.0,12.0,2.0,5.0
A_HT_DHD_25:mALb8_cutT4_A,31.0,42.0,0.0,1.0
A_HT_DHD_25:mALb8_cutT4_B,15.0,10.0,0.0,3.0
A_HT_DHD_25:alphaBFL1,97.0,70.0,2.0,23.0
A_HT_DHD_25:FECM04,51.0,32.0,2.0,19.0
A_HT_DHD_25:alphaBCLB,78.0,96.0,34.0,47.0
A_HT_DHD_25:BCDP01,63.0,89.0,57.0,37.0
A_HT_DHD_25:BECM01,83.0,90.0,83.0,74.0
A_HT_DHD_25:alphaBCL2,57.0,39.0,8.0,2.0
2CDP06:A_HT_DHD_25,78.0,26.0,15.0,5.0
A_HT_DHD_25:XCDP07,22.0,40.0,9.0,71.0
A_HT_DHD_25:alphaMCL1,77.0,74.0,14.0,8.0
A_HT_DHD_25:Bfl-1,88.0,60.0,4.0,29.0
A_HT_DHD_25:Bcl-B,251.0,240.0,37.0,598.0
A_HT_DHD_25:Bcl-2,54.0,28.0,2.0,5.0
A_HT_DHD_25:Bcl-xL,33.0,9.0,2.0,5.0
A_HT_DHD_25:Bcl-w,20.0,4.0,2.0,1.0
A_HT_DHD_25:Mcl1[151-321],76.0,20.0,9.0,17.0
A_HT_DHD_26:B_HT_DHD_25,9.0,8.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_26,46.0,36.0,2.0,28.0
A_HT_DHD_27:B_HT_DHD_25,10.0,10.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_27,12.0,18.0,0.0,0.0
A_HT_DHD_28:B_HT_DHD_25,8.0,14.0,0.0,8.0
B_HT_DHD_25:B_HT_DHD_28,7.0,8.0,0.0,1.0
A_HT_DHD_29:B_HT_DHD_25,8.0,14.0,0.0,9.0
B_HT_DHD_25:B_HT_DHD_29,2.0,0.0,0.0,0.0
A_HT_DHD_2:B_HT_DHD_25,0.0,3.0,0.0,0.0
B_HT_DHD_2:B_HT_DHD_25,10.0,11.0,0.0,6.0
A_HT_DHD_30:B_HT_DHD_25,8.0,11.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_30,2.0,4.0,0.0,0.0
A_HT_DHD_31:B_HT_DHD_25,14.0,2.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_31,6.0,9.0,1.0,1.0
A_HT_DHD_32:B_HT_DHD_25,6.0,6.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_32,8.0,14.0,0.0,3.0
A_HT_DHD_33:B_HT_DHD_25,5.0,6.0,0.0,5.0
B_HT_DHD_25:B_HT_DHD_33,8.0,30.0,0.0,0.0
A_HT_DHD_34:B_HT_DHD_25,3.0,7.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_34,3.0,8.0,0.0,0.0
A_HT_DHD_35:B_HT_DHD_25,12.0,22.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_35,11.0,17.0,0.0,1.0
A_HT_DHD_36:B_HT_DHD_25,10.0,5.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_36,14.0,10.0,1.0,1.0
A_HT_DHD_37:B_HT_DHD_25,2.0,2.0,2.0,0.0
B_HT_DHD_25:B_HT_DHD_37,16.0,15.0,1.0,9.0
A_HT_DHD_38:B_HT_DHD_25,3.0,5.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_38,15.0,10.0,0.0,0.0
A_HT_DHD_39:B_HT_DHD_25,6.0,2.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_39,7.0,23.0,0.0,1.0
A_HT_DHD_3:B_HT_DHD_25,11.0,2.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_3,19.0,19.0,1.0,0.0
A_HT_DHD_40:B_HT_DHD_25,4.0,30.0,0.0,11.0
B_HT_DHD_25:B_HT_DHD_40,23.0,30.0,0.0,4.0
A_HT_DHD_41:B_HT_DHD_25,2.0,5.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_41,9.0,8.0,0.0,1.0
A_HT_DHD_42:B_HT_DHD_25,8.0,14.0,0.0,6.0
B_HT_DHD_25:B_HT_DHD_42,0.0,10.0,0.0,0.0
A_HT_DHD_43:B_HT_DHD_25,4.0,13.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_43,13.0,21.0,0.0,0.0
A_HT_DHD_44:B_HT_DHD_25,3.0,13.0,25.0,1.0
B_HT_DHD_25:B_HT_DHD_44,4.0,4.0,1.0,0.0
A_HT_DHD_45:B_HT_DHD_25,5.0,17.0,5.0,5.0
B_HT_DHD_25:B_HT_DHD_45,9.0,54.0,0.0,158.0
A_HT_DHD_46:B_HT_DHD_25,11.0,17.0,1.0,0.0
B_HT_DHD_25:B_HT_DHD_46,12.0,16.0,0.0,4.0
A_HT_DHD_47:B_HT_DHD_25,1.0,6.0,0.0,4.0
B_HT_DHD_25:B_HT_DHD_47,8.0,14.0,1.0,0.0
A_HT_DHD_48:B_HT_DHD_25,5.0,9.0,1.0,0.0
B_HT_DHD_25:B_HT_DHD_48,1.0,6.0,0.0,3.0
A_HT_DHD_49:B_HT_DHD_25,2.0,12.0,1.0,1.0
B_HT_DHD_25:B_HT_DHD_49,13.0,4.0,0.0,1.0
A_HT_DHD_4:B_HT_DHD_25,16.0,26.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_4,10.0,7.0,2.0,1.0
A_HT_DHD_50:B_HT_DHD_25,8.0,24.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_50,14.0,14.0,1.0,0.0
A_HT_DHD_51:B_HT_DHD_25,3.0,4.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_51,4.0,3.0,0.0,0.0
A_HT_DHD_52:B_HT_DHD_25,9.0,16.0,1.0,6.0
B_HT_DHD_25:B_HT_DHD_52,3.0,16.0,2.0,0.0
A_HT_DHD_53:B_HT_DHD_25,3.0,12.0,1.0,0.0
B_HT_DHD_25:B_HT_DHD_53,8.0,13.0,2.0,1.0
A_HT_DHD_54:B_HT_DHD_25,5.0,9.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_54,2.0,12.0,0.0,3.0
A_HT_DHD_55:B_HT_DHD_25,1.0,16.0,1.0,2.0
B_HT_DHD_25:B_HT_DHD_55,6.0,15.0,2.0,2.0
A_HT_DHD_56:B_HT_DHD_25,5.0,5.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_56,6.0,7.0,0.0,0.0
A_HT_DHD_57:B_HT_DHD_25,2.0,20.0,0.0,6.0
B_HT_DHD_25:B_HT_DHD_57,5.0,7.0,0.0,1.0
A_HT_DHD_58:B_HT_DHD_25,5.0,9.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_58,4.0,8.0,0.0,0.0
A_HT_DHD_59:B_HT_DHD_25,6.0,10.0,1.0,1.0
B_HT_DHD_25:B_HT_DHD_59,18.0,25.0,0.0,0.0
A_HT_DHD_5:B_HT_DHD_25,3.0,3.0,1.0,1.0
B_HT_DHD_25:B_HT_DHD_5,2.0,2.0,0.0,2.0
A_HT_DHD_60:B_HT_DHD_25,8.0,14.0,0.0,3.0
B_HT_DHD_25:B_HT_DHD_60,6.0,13.0,0.0,0.0
A_HT_DHD_61:B_HT_DHD_25,2.0,4.0,2.0,0.0
B_HT_DHD_25:B_HT_DHD_61,34.0,22.0,1.0,1.0
A_HT_DHD_62:B_HT_DHD_25,5.0,17.0,0.0,4.0
B_HT_DHD_25:B_HT_DHD_62,8.0,11.0,0.0,1.0
A_HT_DHD_63:B_HT_DHD_25,6.0,7.0,1.0,1.0
B_HT_DHD_25:B_HT_DHD_63,9.0,12.0,1.0,0.0
A_HT_DHD_64:B_HT_DHD_25,4.0,30.0,8.0,6.0
B_HT_DHD_25:B_HT_DHD_64,7.0,4.0,1.0,0.0
A_HT_DHD_65:B_HT_DHD_25,4.0,16.0,19.0,2.0
B_HT_DHD_25:B_HT_DHD_65,4.0,5.0,0.0,0.0
A_HT_DHD_66:B_HT_DHD_25,4.0,26.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_66,5.0,20.0,1.0,2.0
A_HT_DHD_67:B_HT_DHD_25,5.0,8.0,2.0,3.0
B_HT_DHD_25:B_HT_DHD_67,4.0,15.0,0.0,0.0
A_HT_DHD_68:B_HT_DHD_25,23.0,7.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_68,3.0,0.0,0.0,0.0
A_HT_DHD_69:B_HT_DHD_25,1.0,11.0,2.0,1.0
B_HT_DHD_25:B_HT_DHD_69,3.0,8.0,1.0,2.0
A_HT_DHD_6:B_HT_DHD_25,4.0,11.0,1.0,0.0
B_HT_DHD_25:B_HT_DHD_6,13.0,16.0,1.0,0.0
A_HT_DHD_70:B_HT_DHD_25,2.0,22.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_70,9.0,16.0,1.0,0.0
A_HT_DHD_71:B_HT_DHD_25,3.0,27.0,0.0,11.0
B_HT_DHD_25:B_HT_DHD_71,7.0,8.0,0.0,1.0
A_HT_DHD_72:B_HT_DHD_25,13.0,19.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_72,3.0,3.0,1.0,0.0
A_HT_DHD_73:B_HT_DHD_25,3.0,8.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_73,2.0,10.0,1.0,0.0
A_HT_DHD_74:B_HT_DHD_25,7.0,13.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_74,19.0,12.0,1.0,0.0
A_HT_DHD_75:B_HT_DHD_25,14.0,44.0,2.0,6.0
B_HT_DHD_25:B_HT_DHD_75,4.0,8.0,1.0,0.0
A_HT_DHD_76:B_HT_DHD_25,9.0,15.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_76,1.0,8.0,1.0,5.0
A_HT_DHD_77:B_HT_DHD_25,5.0,18.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_77,11.0,10.0,1.0,3.0
A_HT_DHD_78:B_HT_DHD_25,3.0,88.0,3.0,12.0
B_HT_DHD_25:B_HT_DHD_78,3.0,7.0,0.0,1.0
A_HT_DHD_79:B_HT_DHD_25,4.0,16.0,1.0,2.0
B_HT_DHD_25:B_HT_DHD_79,11.0,4.0,7.0,0.0
A_HT_DHD_7:B_HT_DHD_25,1.0,19.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_7,2.0,10.0,0.0,0.0
A_HT_DHD_80:B_HT_DHD_25,6.0,20.0,40.0,3.0
B_HT_DHD_25:B_HT_DHD_80,15.0,22.0,1.0,17.0
A_HT_DHD_81:B_HT_DHD_25,3.0,11.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_81,99.0,18.0,13.0,0.0
A_HT_DHD_82:B_HT_DHD_25,7.0,30.0,0.0,3.0
B_HT_DHD_25:B_HT_DHD_82,9.0,7.0,0.0,0.0
A_HT_DHD_83:B_HT_DHD_25,4.0,5.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_83,5.0,17.0,0.0,0.0
A_HT_DHD_84:B_HT_DHD_25,8.0,9.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_84,6.0,7.0,0.0,0.0
A_HT_DHD_85:B_HT_DHD_25,3.0,40.0,1.0,5.0
B_HT_DHD_25:B_HT_DHD_85,14.0,4.0,3.0,0.0
A_HT_DHD_86:B_HT_DHD_25,5.0,17.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_86,3.0,14.0,1.0,1.0
A_HT_DHD_87:B_HT_DHD_25,0.0,3.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_87,1.0,3.0,0.0,0.0
A_HT_DHD_88:B_HT_DHD_25,9.0,40.0,0.0,27.0
B_HT_DHD_25:B_HT_DHD_88,3.0,3.0,6.0,5.0
A_HT_DHD_89:B_HT_DHD_25,4.0,16.0,0.0,4.0
B_HT_DHD_25:B_HT_DHD_89,4.0,0.0,0.0,2.0
A_HT_DHD_8:B_HT_DHD_25,1.0,5.0,0.0,0.0
B_HT_DHD_25:B_HT_DHD_8,11.0,13.0,1.0,0.0
A_HT_DHD_90:B_HT_DHD_25,13.0,35.0,0.0,15.0
B_HT_DHD_25:B_HT_DHD_90,4.0,6.0,0.0,1.0
A_HT_DHD_91:B_HT_DHD_25,5.0,9.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_91,0.0,10.0,0.0,13.0
A_HT_DHD_92:B_HT_DHD_25,0.0,10.0,0.0,2.0
B_HT_DHD_25:B_HT_DHD_92,7.0,4.0,0.0,0.0
A_HT_DHD_93:B_HT_DHD_25,29.0,33.0,2.0,14.0
B_HT_DHD_25:B_HT_DHD_93,8.0,16.0,4.0,12.0
A_HT_DHD_94:B_HT_DHD_25,5.0,23.0,5.0,2.0
B_HT_DHD_25:B_HT_DHD_94,3.0,12.0,0.0,3.0
A_HT_DHD_95:B_HT_DHD_25,7.0,10.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_95,1.0,18.0,0.0,0.0
A_HT_DHD_96:B_HT_DHD_25,3.0,6.0,0.0,4.0
B_HT_DHD_25:B_HT_DHD_96,2.0,4.0,0.0,0.0
A_HT_DHD_97:B_HT_DHD_25,0.0,7.0,5.0,9.0
B_HT_DHD_25:B_HT_DHD_97,2.0,5.0,0.0,1.0
A_HT_DHD_98:B_HT_DHD_25,1.0,79.0,0.0,40.0
B_HT_DHD_25:B_HT_DHD_98,12.0,4.0,1.0,0.0
B_HT_DHD_25:B_HT_DHD_99,4.0,9.0,1.0,2.0
A_HT_DHD_9:B_HT_DHD_25,14.0,13.0,0.0,1.0
B_HT_DHD_25:B_HT_DHD_9,7.0,22.0,0.0,0.0
A_ZCON_13:B_HT_DHD_25,3.0,2.0,0.0,1.0
B_HT_DHD_25:B_ZCON_13,8.0,13.0,0.0,6.0
A_ZCON_150:B_HT_DHD_25,0.0,24.0,0.0,1.0
B_HT_DHD_25:B_ZCON_150,5.0,10.0,1.0,1.0
A_ZCON_154:B_HT_DHD_25,9.0,17.0,1.0,0.0
B_HT_DHD_25:B_ZCON_154,5.0,16.0,1.0,16.0
A_ZCON_155:B_HT_DHD_25,19.0,23.0,0.0,2.0
B_HT_DHD_25:B_ZCON_155,2.0,4.0,0.0,3.0
A_ZCON_15_re_loop:B_HT_DHD_25,10.0,15.0,1.0,2.0
B_HT_DHD_25:B_ZCON_15_re_loop,5.0,21.0,1.0,14.0
A_ZCON_162:B_HT_DHD_25,5.0,15.0,0.0,1.0
B_HT_DHD_25:B_ZCON_162,15.0,10.0,1.0,0.0
A_ZCON_37_3:B_HT_DHD_25,6.0,18.0,0.0,32.0
B_HT_DHD_25:B_ZCON_37_3,6.0,13.0,0.0,2.0
A_ZCON_37:B_HT_DHD_25,7.0,12.0,0.0,0.0
B_HT_DHD_25:B_ZCON_37,11.0,16.0,1.0,3.0
A_ZCON_6:B_HT_DHD_25,5.0,7.0,0.0,34.0
B_HT_DHD_25:B_ZCON_6,5.0,16.0,0.0,2.0
B_HT_DHD_25:DHDr2_00_A,6.0,15.0,0.0,2.0
B_HT_DHD_25:DHDr2_00_B,4.0,15.0,0.0,3.0
B_HT_DHD_25:DHDr2_01_A,2.0,10.0,0.0,0.0
B_HT_DHD_25:DHDr2_01_B,3.0,14.0,0.0,1.0
B_HT_DHD_25:DHDr2_02_A,2.0,4.0,1.0,1.0
B_HT_DHD_25:DHDr2_02_B,7.0,6.0,0.0,0.0
B_HT_DHD_25:DHDr2_03_A,1.0,14.0,0.0,3.0
B_HT_DHD_25:DHDr2_03_B,13.0,15.0,4.0,0.0
B_HT_DHD_25:DHDr2_04_A,3.0,8.0,0.0,3.0
B_HT_DHD_25:DHDr2_04_B,14.0,7.0,4.0,11.0
B_HT_DHD_25:DHDr2_05_A,0.0,15.0,0.0,2.0
B_HT_DHD_25:DHDr2_05_B,13.0,16.0,0.0,3.0
B_HT_DHD_25:DHDr2_06_A,1.0,17.0,2.0,3.0
B_HT_DHD_25:DHDr2_06_B,7.0,24.0,0.0,4.0
B_HT_DHD_25:DHDr2_07_A,6.0,17.0,0.0,0.0
B_HT_DHD_25:DHDr2_07_B,5.0,12.0,0.0,1.0
B_HT_DHD_25:DHDr2_08_A,8.0,22.0,0.0,3.0
B_HT_DHD_25:DHDr2_08_B,7.0,11.0,1.0,4.0
B_HT_DHD_25:DHDr2_09_A,9.0,23.0,2.0,2.0
B_HT_DHD_25:DHDr2_09_B,0.0,8.0,1.0,4.0
B_HT_DHD_25:DHDr2_10_A,2.0,24.0,0.0,4.0
B_HT_DHD_25:DHDr2_10_B,6.0,14.0,0.0,0.0
B_HT_DHD_25:DHDr2_11_A,2.0,12.0,0.0,8.0
B_HT_DHD_25:DHDr2_11_B,7.0,62.0,0.0,2.0
B_HT_DHD_25:DHDr2_12_A,1.0,2.0,0.0,0.0
B_HT_DHD_25:DHDr2_12_B,6.0,17.0,0.0,0.0
B_HT_DHD_25:DHDr2_13_A,8.0,14.0,3.0,7.0
B_HT_DHD_25:DHDr2_13_B,8.0,7.0,1.0,0.0
B_HT_DHD_25:DHDr2_14_A,10.0,14.0,0.0,3.0
B_HT_DHD_25:DHDr2_14_B,2.0,15.0,0.0,2.0
B_HT_DHD_25:DHDr2_15_A,6.0,25.0,0.0,5.0
B_HT_DHD_25:DHDr2_15_B,1.0,51.0,0.0,22.0
B_HT_DHD_25:DHDr2_16_A,0.0,4.0,0.0,2.0
B_HT_DHD_25:DHDr2_16_B,9.0,18.0,0.0,3.0
B_HT_DHD_25:DHDr2_17_A,0.0,9.0,1.0,0.0
B_HT_DHD_25:DHDr2_17_B,4.0,10.0,1.0,1.0
B_HT_DHD_25:DHDr2_18_A,3.0,28.0,1.0,1.0
B_HT_DHD_25:DHDr2_18_B,13.0,3.0,0.0,0.0
B_HT_DHD_25:DHDr2_19_A,1.0,7.0,0.0,8.0
B_HT_DHD_25:DHDr2_19_B,7.0,20.0,3.0,1.0
B_HT_DHD_25:DHDr2_20_A,3.0,16.0,0.0,0.0
B_HT_DHD_25:DHDr2_20_B,4.0,39.0,0.0,2.0
B_HT_DHD_25:ZCON_150_LL_A,7.0,39.0,0.0,10.0
B_HT_DHD_25:ZCON_150_LL_B,8.0,19.0,6.0,1.0
B_HT_DHD_25:ZCON_150_resurf_A,7.0,16.0,0.0,0.0
B_HT_DHD_25:ZCON_150_resurf_B,0.0,12.0,0.0,0.0
B_HT_DHD_25:ZCON_152_A,2.0,28.0,0.0,11.0
B_HT_DHD_25:ZCON_152_B,3.0,14.0,1.0,0.0
B_HT_DHD_25:ZCON_152_T2_A,4.0,23.0,0.0,2.0
B_HT_DHD_25:ZCON_152_T2_B,6.0,23.0,1.0,73.0
B_HT_DHD_25:ZCON_152_T4_A,6.0,12.0,0.0,0.0
B_HT_DHD_25:ZCON_152_T4_B,4.0,4.0,0.0,1.0
B_HT_DHD_25:ZCON_154_LL_A,15.0,36.0,2.0,1.0
B_HT_DHD_25:ZCON_154_LL_B,11.0,28.0,1.0,6.0
B_HT_DHD_25:ZCON_154_resurf_A,3.0,12.0,0.0,0.0
B_HT_DHD_25:ZCON_154_resurf_B,0.0,19.0,1.0,6.0
B_HT_DHD_25:ZCON_155_LL_A,42.0,38.0,1.0,1.0
B_HT_DHD_25:ZCON_155_LL_B,6.0,10.0,1.0,1.0
B_HT_DHD_25:ZCON_155_cutT2_A,14.0,5.0,0.0,1.0
B_HT_DHD_25:ZCON_155_cutT2_B,10.0,2.0,0.0,0.0
B_HT_DHD_25:ZCON_155_cutT4_A,4.0,36.0,0.0,3.0
B_HT_DHD_25:ZCON_155_cutT4_B,8.0,24.0,0.0,3.0
B_HT_DHD_25:ZCON_155_cutT5_A,13.0,10.0,0.0,0.0
B_HT_DHD_25:ZCON_155_cutT5_B,33.0,10.0,2.0,4.0
B_HT_DHD_25:ZCON_155_resurf_A,75.0,28.0,3.0,1.0
B_HT_DHD_25:ZCON_155_resurf_B,3.0,11.0,1.0,3.0
B_HT_DHD_25:ZCON_15_re_loop_LL_A,2.0,15.0,2.0,1.0
B_HT_DHD_25:ZCON_15_re_loop_LL_B,11.0,73.0,2.0,5.0
B_HT_DHD_25:ZCON_15_re_loop_resurf_A,3.0,25.0,0.0,4.0
B_HT_DHD_25:ZCON_15_re_loop_resurf_B,6.0,15.0,0.0,0.0
B_HT_DHD_25:ZCON_2_CC_A,2.0,10.0,0.0,0.0
B_HT_DHD_25:ZCON_2_CC_B,4.0,39.0,0.0,3.0
B_HT_DHD_25:ZCON_2_CC_resurf_A,2.0,14.0,0.0,3.0
B_HT_DHD_25:ZCON_2_CC_resurf_B,10.0,12.0,0.0,1.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT2_A,4.0,9.0,0.0,1.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT2_B,16.0,21.0,1.0,0.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT4_A,12.0,8.0,0.0,0.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT4_B,8.0,20.0,0.0,11.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT6_A,9.0,21.0,0.0,1.0
B_HT_DHD_25:ZCON_2_CC_resurf_cutT6_B,6.0,6.0,0.0,0.0
B_HT_DHD_25:ZCON_37_LL_A,6.0,14.0,0.0,9.0
