"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"Jerala_P3:Jerala_P6",1728,2999,56,108,487.776233890554,-0.828617969980047,0.15031330337744,1.52844666308565e-08,9.17067997851388e-08
"Jerala_P3:Jerala_P7",2176,1745,70,49,380.736392402765,-0.9828945670952,0.170279258028908,2.2051944474916e-09,1.56368333549404e-08
"Jerala_P3:Jerala_P8",1716,2486,57,121,466.323600767692,-0.569466545439056,0.151003334019268,0.000110180864519335,0.000306932408303862
"Jerala_P3:Jerala_P9",2965,4845,104,154,791.149256730971,-0.82312820402998,0.21802119208775,6.53348205068255e-05,0.000188745037019718
"Jerala_P10:Jerala_P3",3781,6396,133,484,1329.31473901185,-0.125281402100864,0.534125458553944,0.728810722720027,0.747989952265291
"Jerala_P11:Jerala_P3",1641,2653,55,103,452.068444251122,-0.747544425436349,0.151618599057375,4.18425637118399e-07,1.8131777608464e-06
"Jerala_P12:Jerala_P3",1691,3173,68,107,508.96154621065,-0.745629407620757,0.1586896471616,1.33344614995743e-06,5.47414735245682e-06
"Jerala_P4:Jerala_P5",4121,2329,173,363,982.051637760645,0.25117959401673,0.410305394487073,0.450810228928445,0.524823848603265
"Jerala_P4:Jerala_P6",4917,1449,188,49,653.174765126459,-0.714384876946957,0.172282155825531,1.80202874977155e-05,5.62232969928723e-05
"Jerala_P4:Jerala_P7",3106,1048,114,39,425.373492663818,-0.701650516958306,0.157803178216883,4.81979048756071e-06,1.70883480922607e-05
"Jerala_P4:Jerala_P8",2262,2153,116,96,512.047483592672,-0.362545084357974,0.144437238091712,0.0102483871906946,0.0177638711305373
