PPI,trp1,his1
DBD:1023__BW9_2H_A:AD:1001__mALb8x1_fdrtc_A,594.0,160.0
DBD:1023__BW9_2H_B:AD:1001__mALb8x1_fdrtc_A,1164.0,151.0
DBD:1024__BW11_2H_A:AD:1001__mALb8x1_fdrtc_A,743.0,182.0
DBD:1024__BW11_2H_B:AD:1001__mALb8x1_fdrtc_A,909.0,189.0
DBD:1025__BW5_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,1652.0,284.0
DBD:1025__BW5_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,383.0,104.0
DBD:1026__BW5_2Hx2_A:AD:1001__mALb8x1_fdrtc_A,1486.0,365.0
DBD:1026__BW5_2Hx2_B:AD:1001__mALb8x1_fdrtc_A,984.0,256.0
DBD:1027__BW5_2Hx12j_A:AD:1001__mALb8x1_fdrtc_A,1719.0,841.0
DBD:1027__BW5_2Hx12j_B:AD:1001__mALb8x1_fdrtc_A,515.0,90.0
DBD:1028__BW8_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,429.0,113.0
DBD:1028__BW8_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,726.0,251.0
DBD:1029__BW8_2Hx2_A:AD:1001__mALb8x1_fdrtc_A,821.0,187.0
DBD:1029__BW8_2Hx2_B:AD:1001__mALb8x1_fdrtc_A,1002.0,135.0
DBD:1030__BW8_2Hx12j_A:AD:1001__mALb8x1_fdrtc_A,684.0,215.0
DBD:1030__BW8_2Hx12j_B:AD:1001__mALb8x1_fdrtc_A,707.0,171.0
DBD:1031__BW11_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,753.0,214.0
DBD:1031__BW11_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,1565.0,1967.0
DBD:1032__BW11_2Hx2_A:AD:1001__mALb8x1_fdrtc_A,712.0,131.0
DBD:1032__BW11_2Hx2_B:AD:1001__mALb8x1_fdrtc_A,883.0,194.0
DBD:1033__BW11_2Hx12j_A:AD:1001__mALb8x1_fdrtc_A,357.0,33.0
DBD:1033__BW11_2Hx12j_B:AD:1001__mALb8x1_fdrtc_A,1392.0,233.0
DBD:1034__BW1_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,951.0,205.0
DBD:1034__BW1_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,1327.0,168.0
DBD:1035__BW2_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,988.0,185.0
DBD:1035__BW2_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,1034.0,214.0
DBD:1036__BW3_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,1054.0,3759.0
DBD:1036__BW3_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,1072.0,226.0
DBD:1037__BW9_2Hx1_A:AD:1001__mALb8x1_fdrtc_A,1555.0,369.0
DBD:1037__BW9_2Hx1_B:AD:1001__mALb8x1_fdrtc_A,614.0,516.0
DBD:Jerala_P1:AD:1001__mALb8x1_fdrtc_A,121.0,63.0
DBD:Jerala_P2:AD:1001__mALb8x1_fdrtc_A,2.0,0.0
DBD:Jerala_P3:AD:1001__mALb8x1_fdrtc_A,117.0,48.0
DBD:Jerala_P4:AD:1001__mALb8x1_fdrtc_A,210.0,42.0
DBD:Jerala_P5:AD:1001__mALb8x1_fdrtc_A,23.0,5.0
DBD:Jerala_P6:AD:1001__mALb8x1_fdrtc_A,121.0,14.0
DBD:Jerala_P7:AD:1001__mALb8x1_fdrtc_A,140.0,22.0
DBD:Jerala_P8:AD:1001__mALb8x1_fdrtc_A,126.0,29.0
DBD:Jerala_P9:AD:1001__mALb8x1_fdrtc_A,43.0,4.0
DBD:Jerala_P10:AD:1001__mALb8x1_fdrtc_A,336.0,72.0
DBD:Jerala_P11:AD:1001__mALb8x1_fdrtc_A,174.0,19.0
DBD:Jerala_P12:AD:1001__mALb8x1_fdrtc_A,377.0,41.0
DBD:1002__mALb8x1_rprtc_A:AD:1001__mALb8x1_fdrtc_B,1230.0,32563.0
DBD:1002__mALb8x1_rprtc_B:AD:1001__mALb8x1_fdrtc_B,3331.0,2083.0
DBD:1003__mALb8x2_fdrtc_A:AD:1001__mALb8x1_fdrtc_B,3422.0,762.0
DBD:1003__mALb8x2_fdrtc_B:AD:1001__mALb8x1_fdrtc_B,1730.0,443.0
DBD:1004__mALb8x2_rprtc_A:AD:1001__mALb8x1_fdrtc_B,3368.0,3333.0
DBD:1004__mALb8x2_rprtc_B:AD:1001__mALb8x1_fdrtc_B,2141.0,8456.0
DBD:1005__mALb8x12_fdrtc_A:AD:1001__mALb8x1_fdrtc_B,1553.0,38206.0
DBD:1005__mALb8x12_fdrtc_B:AD:1001__mALb8x1_fdrtc_B,2023.0,243.0
DBD:1006__mALb8x12_rprtc_A:AD:1001__mALb8x1_fdrtc_B,2006.0,3824.0
DBD:1006__mALb8x12_rprtc_B:AD:1001__mALb8x1_fdrtc_B,1067.0,108.0
DBD:1007__mALb8x12j_fdrtc_A:AD:1001__mALb8x1_fdrtc_B,1271.0,1836.0
DBD:1007__mALb8x12j_fdrtc_B:AD:1001__mALb8x1_fdrtc_B,1643.0,316.0
DBD:1008__mALb8x12j_rprtc_A:AD:1001__mALb8x1_fdrtc_B,2141.0,311.0
DBD:1008__mALb8x12j_rprtc_B:AD:1001__mALb8x1_fdrtc_B,3377.0,1494.0
DBD:1009__IL8_2H_A:AD:1001__mALb8x1_fdrtc_B,1460.0,222.0
DBD:1009__IL8_2H_B:AD:1001__mALb8x1_fdrtc_B,2604.0,1147.0
DBD:1010__IL9_2H_A:AD:1001__mALb8x1_fdrtc_B,3324.0,695.0
DBD:1010__IL9_2H_B:AD:1001__mALb8x1_fdrtc_B,2124.0,462.0
DBD:1011__IL14_2H_A:AD:1001__mALb8x1_fdrtc_B,1554.0,341.0
DBD:1011__IL14_2H_B:AD:1001__mALb8x1_fdrtc_B,2356.0,343.0
DBD:1012__IL8_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,1776.0,398.0
DBD:1012__IL8_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,2525.0,500.0
DBD:1013__IL9_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,2566.0,555.0
DBD:1013__IL9_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,1495.0,391.0
DBD:1014__IL9_2Hx2_A:AD:1001__mALb8x1_fdrtc_B,1742.0,371.0
DBD:1014__IL9_2Hx2_B:AD:1001__mALb8x1_fdrtc_B,1463.0,189.0
DBD:1015__IL9_2Hx12j_A:AD:1001__mALb8x1_fdrtc_B,2165.0,335.0
DBD:1015__IL9_2Hx12j_B:AD:1001__mALb8x1_fdrtc_B,2705.0,425.0
DBD:1016__IL14_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,1530.0,188.0
DBD:1016__IL14_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,1166.0,125.0
DBD:1017__IL14_2Hx2_A:AD:1001__mALb8x1_fdrtc_B,1480.0,440.0
DBD:1017__IL14_2Hx2_B:AD:1001__mALb8x1_fdrtc_B,1371.0,289.0
DBD:1018__BW1_2H_A:AD:1001__mALb8x1_fdrtc_B,1148.0,288.0
DBD:1018__BW1_2H_B:AD:1001__mALb8x1_fdrtc_B,1008.0,229.0
DBD:1019__BW2_2H_A:AD:1001__mALb8x1_fdrtc_B,1891.0,357.0
DBD:1019__BW2_2H_B:AD:1001__mALb8x1_fdrtc_B,3254.0,735.0
DBD:1020__BW3_2H_A:AD:1001__mALb8x1_fdrtc_B,1800.0,1289.0
DBD:1020__BW3_2H_B:AD:1001__mALb8x1_fdrtc_B,2592.0,527.0
DBD:1021__BW5_2H_A:AD:1001__mALb8x1_fdrtc_B,8740.0,5359.0
DBD:1021__BW5_2H_B:AD:1001__mALb8x1_fdrtc_B,1896.0,277.0
DBD:1022__BW8_2H_A:AD:1001__mALb8x1_fdrtc_B,2274.0,378.0
DBD:1022__BW8_2H_B:AD:1001__mALb8x1_fdrtc_B,1079.0,392.0
DBD:1023__BW9_2H_A:AD:1001__mALb8x1_fdrtc_B,2098.0,457.0
DBD:1023__BW9_2H_B:AD:1001__mALb8x1_fdrtc_B,1800.0,398.0
DBD:1024__BW11_2H_A:AD:1001__mALb8x1_fdrtc_B,1523.0,230.0
DBD:1024__BW11_2H_B:AD:1001__mALb8x1_fdrtc_B,1333.0,19789.0
DBD:1025__BW5_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,4473.0,571.0
DBD:1025__BW5_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,849.0,125.0
DBD:1026__BW5_2Hx2_A:AD:1001__mALb8x1_fdrtc_B,2789.0,14204.0
DBD:1026__BW5_2Hx2_B:AD:1001__mALb8x1_fdrtc_B,2180.0,511.0
DBD:1027__BW5_2Hx12j_A:AD:1001__mALb8x1_fdrtc_B,3295.0,18472.0
DBD:1027__BW5_2Hx12j_B:AD:1001__mALb8x1_fdrtc_B,1750.0,658.0
DBD:1028__BW8_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,1110.0,138.0
DBD:1028__BW8_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,1665.0,430.0
DBD:1029__BW8_2Hx2_A:AD:1001__mALb8x1_fdrtc_B,1798.0,238.0
DBD:1029__BW8_2Hx2_B:AD:1001__mALb8x1_fdrtc_B,2093.0,914.0
DBD:1030__BW8_2Hx12j_A:AD:1001__mALb8x1_fdrtc_B,1337.0,436.0
DBD:1030__BW8_2Hx12j_B:AD:1001__mALb8x1_fdrtc_B,1396.0,286.0
DBD:1031__BW11_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,743.0,75.0
DBD:1031__BW11_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,410.0,5292.0
DBD:1032__BW11_2Hx2_A:AD:1001__mALb8x1_fdrtc_B,1356.0,210.0
DBD:1032__BW11_2Hx2_B:AD:1001__mALb8x1_fdrtc_B,1434.0,4678.0
DBD:1033__BW11_2Hx12j_A:AD:1001__mALb8x1_fdrtc_B,1722.0,2143.0
DBD:1033__BW11_2Hx12j_B:AD:1001__mALb8x1_fdrtc_B,1915.0,11730.0
DBD:1034__BW1_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,2608.0,620.0
DBD:1034__BW1_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,1765.0,387.0
DBD:1035__BW2_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,2446.0,368.0
DBD:1035__BW2_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,3007.0,979.0
DBD:1036__BW3_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,3040.0,560.0
DBD:1036__BW3_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,2365.0,518.0
DBD:1037__BW9_2Hx1_A:AD:1001__mALb8x1_fdrtc_B,969.0,187.0
DBD:1037__BW9_2Hx1_B:AD:1001__mALb8x1_fdrtc_B,1877.0,551.0
DBD:Jerala_P1:AD:1001__mALb8x1_fdrtc_B,356.0,44.0
DBD:Jerala_P2:AD:1001__mALb8x1_fdrtc_B,205.0,6.0
DBD:Jerala_P3:AD:1001__mALb8x1_fdrtc_B,376.0,108.0
DBD:Jerala_P4:AD:1001__mALb8x1_fdrtc_B,26.0,2.0
DBD:Jerala_P5:AD:1001__mALb8x1_fdrtc_B,245.0,57.0
DBD:Jerala_P6:AD:1001__mALb8x1_fdrtc_B,149.0,32.0
DBD:Jerala_P7:AD:1001__mALb8x1_fdrtc_B,608.0,146.0
DBD:Jerala_P8:AD:1001__mALb8x1_fdrtc_B,130.0,8.0
DBD:Jerala_P9:AD:1001__mALb8x1_fdrtc_B,620.0,41.0
DBD:Jerala_P10:AD:1001__mALb8x1_fdrtc_B,570.0,230.0
DBD:Jerala_P11:AD:1001__mALb8x1_fdrtc_B,863.0,1.0
DBD:Jerala_P12:AD:1001__mALb8x1_fdrtc_B,211.0,300.0
DBD:1002__mALb8x1_rprtc_B:AD:1002__mALb8x1_rprtc_A,1975.0,36450.0
DBD:1003__mALb8x2_fdrtc_A:AD:1002__mALb8x1_rprtc_A,1877.0,280.0
DBD:1003__mALb8x2_fdrtc_B:AD:1002__mALb8x1_rprtc_A,1024.0,108.0
DBD:1004__mALb8x2_rprtc_A:AD:1002__mALb8x1_rprtc_A,2782.0,482.0
DBD:1004__mALb8x2_rprtc_B:AD:1002__mALb8x1_rprtc_A,952.0,2378.0
DBD:1005__mALb8x12_fdrtc_A:AD:1002__mALb8x1_rprtc_A,1741.0,284.0
DBD:1005__mALb8x12_fdrtc_B:AD:1002__mALb8x1_rprtc_A,2150.0,239.0
DBD:1006__mALb8x12_rprtc_A:AD:1002__mALb8x1_rprtc_A,2218.0,322.0
DBD:1006__mALb8x12_rprtc_B:AD:1002__mALb8x1_rprtc_A,437.0,8674.0
DBD:1007__mALb8x12j_fdrtc_A:AD:1002__mALb8x1_rprtc_A,634.0,273.0
DBD:1007__mALb8x12j_fdrtc_B:AD:1002__mALb8x1_rprtc_A,967.0,146.0
DBD:1008__mALb8x12j_rprtc_A:AD:1002__mALb8x1_rprtc_A,1120.0,102.0
DBD:1008__mALb8x12j_rprtc_B:AD:1002__mALb8x1_rprtc_A,921.0,19431.0
DBD:1009__IL8_2H_A:AD:1002__mALb8x1_rprtc_A,1469.0,266.0
DBD:1009__IL8_2H_B:AD:1002__mALb8x1_rprtc_A,1701.0,228.0
DBD:1010__IL9_2H_A:AD:1002__mALb8x1_rprtc_A,1184.0,279.0
DBD:1010__IL9_2H_B:AD:1002__mALb8x1_rprtc_A,1336.0,207.0
DBD:1011__IL14_2H_A:AD:1002__mALb8x1_rprtc_A,1051.0,1204.0
DBD:1011__IL14_2H_B:AD:1002__mALb8x1_rprtc_A,1588.0,218.0
DBD:1012__IL8_2Hx1_A:AD:1002__mALb8x1_rprtc_A,1143.0,227.0
DBD:1012__IL8_2Hx1_B:AD:1002__mALb8x1_rprtc_A,803.0,178.0
DBD:1013__IL9_2Hx1_A:AD:1002__mALb8x1_rprtc_A,2256.0,209.0
DBD:1013__IL9_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1175.0,225.0
DBD:1014__IL9_2Hx2_A:AD:1002__mALb8x1_rprtc_A,779.0,156.0
DBD:1014__IL9_2Hx2_B:AD:1002__mALb8x1_rprtc_A,993.0,183.0
DBD:1015__IL9_2Hx12j_A:AD:1002__mALb8x1_rprtc_A,1119.0,282.0
DBD:1015__IL9_2Hx12j_B:AD:1002__mALb8x1_rprtc_A,963.0,1369.0
DBD:1016__IL14_2Hx1_A:AD:1002__mALb8x1_rprtc_A,1165.0,159.0
DBD:1016__IL14_2Hx1_B:AD:1002__mALb8x1_rprtc_A,914.0,131.0
DBD:1017__IL14_2Hx2_A:AD:1002__mALb8x1_rprtc_A,2060.0,343.0
DBD:1017__IL14_2Hx2_B:AD:1002__mALb8x1_rprtc_A,783.0,93.0
DBD:1018__BW1_2H_A:AD:1002__mALb8x1_rprtc_A,1115.0,205.0
DBD:1018__BW1_2H_B:AD:1002__mALb8x1_rprtc_A,695.0,113.0
DBD:1019__BW2_2H_A:AD:1002__mALb8x1_rprtc_A,2203.0,341.0
DBD:1019__BW2_2H_B:AD:1002__mALb8x1_rprtc_A,1609.0,367.0
DBD:1020__BW3_2H_A:AD:1002__mALb8x1_rprtc_A,1569.0,336.0
DBD:1020__BW3_2H_B:AD:1002__mALb8x1_rprtc_A,855.0,127.0
DBD:1021__BW5_2H_A:AD:1002__mALb8x1_rprtc_A,3152.0,556.0
DBD:1021__BW5_2H_B:AD:1002__mALb8x1_rprtc_A,597.0,103.0
DBD:1022__BW8_2H_A:AD:1002__mALb8x1_rprtc_A,734.0,154.0
DBD:1022__BW8_2H_B:AD:1002__mALb8x1_rprtc_A,991.0,196.0
DBD:1023__BW9_2H_A:AD:1002__mALb8x1_rprtc_A,894.0,168.0
DBD:1023__BW9_2H_B:AD:1002__mALb8x1_rprtc_A,1273.0,172.0
DBD:1024__BW11_2H_A:AD:1002__mALb8x1_rprtc_A,907.0,168.0
DBD:1024__BW11_2H_B:AD:1002__mALb8x1_rprtc_A,2883.0,403.0
DBD:1025__BW5_2Hx1_A:AD:1002__mALb8x1_rprtc_A,3051.0,1979.0
DBD:1025__BW5_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1847.0,170.0
DBD:1026__BW5_2Hx2_A:AD:1002__mALb8x1_rprtc_A,1465.0,251.0
DBD:1026__BW5_2Hx2_B:AD:1002__mALb8x1_rprtc_A,1300.0,1224.0
DBD:1027__BW5_2Hx12j_A:AD:1002__mALb8x1_rprtc_A,2128.0,561.0
DBD:1027__BW5_2Hx12j_B:AD:1002__mALb8x1_rprtc_A,1214.0,247.0
DBD:1028__BW8_2Hx1_A:AD:1002__mALb8x1_rprtc_A,969.0,61.0
DBD:1028__BW8_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1171.0,346.0
DBD:1029__BW8_2Hx2_A:AD:1002__mALb8x1_rprtc_A,1139.0,185.0
DBD:1029__BW8_2Hx2_B:AD:1002__mALb8x1_rprtc_A,886.0,180.0
DBD:1030__BW8_2Hx12j_A:AD:1002__mALb8x1_rprtc_A,626.0,180.0
DBD:1030__BW8_2Hx12j_B:AD:1002__mALb8x1_rprtc_A,1373.0,157.0
DBD:1031__BW11_2Hx1_A:AD:1002__mALb8x1_rprtc_A,399.0,51.0
DBD:1031__BW11_2Hx1_B:AD:1002__mALb8x1_rprtc_A,927.0,323.0
DBD:1032__BW11_2Hx2_A:AD:1002__mALb8x1_rprtc_A,1027.0,1266.0
DBD:1032__BW11_2Hx2_B:AD:1002__mALb8x1_rprtc_A,2657.0,442.0
DBD:1033__BW11_2Hx12j_A:AD:1002__mALb8x1_rprtc_A,842.0,114.0
DBD:1033__BW11_2Hx12j_B:AD:1002__mALb8x1_rprtc_A,1043.0,275.0
DBD:1034__BW1_2Hx1_A:AD:1002__mALb8x1_rprtc_A,2397.0,492.0
DBD:1034__BW1_2Hx1_B:AD:1002__mALb8x1_rprtc_A,946.0,255.0
DBD:1035__BW2_2Hx1_A:AD:1002__mALb8x1_rprtc_A,1250.0,110.0
DBD:1035__BW2_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1328.0,247.0
DBD:1036__BW3_2Hx1_A:AD:1002__mALb8x1_rprtc_A,1985.0,507.0
DBD:1036__BW3_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1486.0,494.0
DBD:1037__BW9_2Hx1_A:AD:1002__mALb8x1_rprtc_A,1632.0,337.0
DBD:1037__BW9_2Hx1_B:AD:1002__mALb8x1_rprtc_A,1465.0,311.0
DBD:Jerala_P1:AD:1002__mALb8x1_rprtc_A,144.0,14.0
DBD:Jerala_P2:AD:1002__mALb8x1_rprtc_A,2.0,2.0
DBD:Jerala_P3:AD:1002__mALb8x1_rprtc_A,85.0,4.0
DBD:Jerala_P4:AD:1002__mALb8x1_rprtc_A,305.0,97.0
DBD:Jerala_P5:AD:1002__mALb8x1_rprtc_A,167.0,26.0
DBD:Jerala_P6:AD:1002__mALb8x1_rprtc_A,264.0,59.0
DBD:Jerala_P7:AD:1002__mALb8x1_rprtc_A,106.0,21.0
DBD:Jerala_P8:AD:1002__mALb8x1_rprtc_A,397.0,32.0
DBD:Jerala_P9:AD:1002__mALb8x1_rprtc_A,267.0,50.0
DBD:Jerala_P10:AD:1002__mALb8x1_rprtc_A,1094.0,113.0
DBD:Jerala_P11:AD:1002__mALb8x1_rprtc_A,1324.0,174.0
DBD:Jerala_P12:AD:1002__mALb8x1_rprtc_A,108.0,29.0
DBD:1003__mALb8x2_fdrtc_A:AD:1002__mALb8x1_rprtc_B,4263.0,5175.0
DBD:1003__mALb8x2_fdrtc_B:AD:1002__mALb8x1_rprtc_B,1709.0,588.0
DBD:1004__mALb8x2_rprtc_A:AD:1002__mALb8x1_rprtc_B,4052.0,6630.0
DBD:1004__mALb8x2_rprtc_B:AD:1002__mALb8x1_rprtc_B,3363.0,555.0
DBD:1005__mALb8x12_fdrtc_A:AD:1002__mALb8x1_rprtc_B,2071.0,38195.0
DBD:1005__mALb8x12_fdrtc_B:AD:1002__mALb8x1_rprtc_B,3456.0,721.0
DBD:1006__mALb8x12_rprtc_A:AD:1002__mALb8x1_rprtc_B,2323.0,1660.0
DBD:1006__mALb8x12_rprtc_B:AD:1002__mALb8x1_rprtc_B,1991.0,105.0
DBD:1007__mALb8x12j_fdrtc_A:AD:1002__mALb8x1_rprtc_B,1805.0,615.0
DBD:1007__mALb8x12j_fdrtc_B:AD:1002__mALb8x1_rprtc_B,2049.0,535.0
DBD:1008__mALb8x12j_rprtc_A:AD:1002__mALb8x1_rprtc_B,2464.0,600.0
DBD:1008__mALb8x12j_rprtc_B:AD:1002__mALb8x1_rprtc_B,4936.0,2282.0
DBD:1009__IL8_2H_A:AD:1002__mALb8x1_rprtc_B,2440.0,411.0
DBD:1009__IL8_2H_B:AD:1002__mALb8x1_rprtc_B,4403.0,571.0
DBD:1010__IL9_2H_A:AD:1002__mALb8x1_rprtc_B,2873.0,582.0
DBD:1010__IL9_2H_B:AD:1002__mALb8x1_rprtc_B,2985.0,804.0
DBD:1011__IL14_2H_A:AD:1002__mALb8x1_rprtc_B,920.0,88.0
DBD:1011__IL14_2H_B:AD:1002__mALb8x1_rprtc_B,1745.0,276.0
DBD:1012__IL8_2Hx1_A:AD:1002__mALb8x1_rprtc_B,3493.0,566.0
DBD:1012__IL8_2Hx1_B:AD:1002__mALb8x1_rprtc_B,2848.0,3181.0
DBD:1013__IL9_2Hx1_A:AD:1002__mALb8x1_rprtc_B,2895.0,430.0
DBD:1013__IL9_2Hx1_B:AD:1002__mALb8x1_rprtc_B,3104.0,509.0
DBD:1014__IL9_2Hx2_A:AD:1002__mALb8x1_rprtc_B,1397.0,269.0
DBD:1014__IL9_2Hx2_B:AD:1002__mALb8x1_rprtc_B,1983.0,229.0
DBD:1015__IL9_2Hx12j_A:AD:1002__mALb8x1_rprtc_B,4057.0,617.0
DBD:1015__IL9_2Hx12j_B:AD:1002__mALb8x1_rprtc_B,2854.0,474.0
DBD:1016__IL14_2Hx1_A:AD:1002__mALb8x1_rprtc_B,1564.0,344.0
DBD:1016__IL14_2Hx1_B:AD:1002__mALb8x1_rprtc_B,2176.0,274.0
DBD:1017__IL14_2Hx2_A:AD:1002__mALb8x1_rprtc_B,3054.0,510.0
DBD:1017__IL14_2Hx2_B:AD:1002__mALb8x1_rprtc_B,1158.0,134.0
DBD:1018__BW1_2H_A:AD:1002__mALb8x1_rprtc_B,1699.0,132.0
DBD:1018__BW1_2H_B:AD:1002__mALb8x1_rprtc_B,1579.0,407.0
DBD:1019__BW2_2H_A:AD:1002__mALb8x1_rprtc_B,3069.0,338.0
DBD:1019__BW2_2H_B:AD:1002__mALb8x1_rprtc_B,4478.0,772.0
DBD:1020__BW3_2H_A:AD:1002__mALb8x1_rprtc_B,4619.0,637.0
DBD:1020__BW3_2H_B:AD:1002__mALb8x1_rprtc_B,3211.0,545.0
DBD:1021__BW5_2H_A:AD:1002__mALb8x1_rprtc_B,7367.0,2559.0
DBD:1021__BW5_2H_B:AD:1002__mALb8x1_rprtc_B,1850.0,272.0
DBD:1022__BW8_2H_A:AD:1002__mALb8x1_rprtc_B,3116.0,503.0
DBD:1022__BW8_2H_B:AD:1002__mALb8x1_rprtc_B,1905.0,645.0
DBD:1023__BW9_2H_A:AD:1002__mALb8x1_rprtc_B,3703.0,773.0
DBD:1023__BW9_2H_B:AD:1002__mALb8x1_rprtc_B,1456.0,262.0
DBD:1024__BW11_2H_A:AD:1002__mALb8x1_rprtc_B,2126.0,165.0
DBD:1024__BW11_2H_B:AD:1002__mALb8x1_rprtc_B,1649.0,26274.0
DBD:1025__BW5_2Hx1_A:AD:1002__mALb8x1_rprtc_B,4114.0,4935.0
DBD:1025__BW5_2Hx1_B:AD:1002__mALb8x1_rprtc_B,2245.0,276.0
DBD:1026__BW5_2Hx2_A:AD:1002__mALb8x1_rprtc_B,1375.0,8260.0
DBD:1026__BW5_2Hx2_B:AD:1002__mALb8x1_rprtc_B,907.0,381.0
DBD:1027__BW5_2Hx12j_A:AD:1002__mALb8x1_rprtc_B,1897.0,16737.0
DBD:1027__BW5_2Hx12j_B:AD:1002__mALb8x1_rprtc_B,2110.0,345.0
DBD:1028__BW8_2Hx1_A:AD:1002__mALb8x1_rprtc_B,1253.0,160.0
DBD:1028__BW8_2Hx1_B:AD:1002__mALb8x1_rprtc_B,2308.0,401.0
DBD:1029__BW8_2Hx2_A:AD:1002__mALb8x1_rprtc_B,2115.0,290.0
DBD:1029__BW8_2Hx2_B:AD:1002__mALb8x1_rprtc_B,1956.0,355.0
DBD:1030__BW8_2Hx12j_A:AD:1002__mALb8x1_rprtc_B,3728.0,556.0
DBD:1030__BW8_2Hx12j_B:AD:1002__mALb8x1_rprtc_B,2897.0,3421.0
DBD:1031__BW11_2Hx1_A:AD:1002__mALb8x1_rprtc_B,1222.0,292.0
DBD:1031__BW11_2Hx1_B:AD:1002__mALb8x1_rprtc_B,1536.0,14418.0
DBD:1032__BW11_2Hx2_A:AD:1002__mALb8x1_rprtc_B,2253.0,356.0
DBD:1032__BW11_2Hx2_B:AD:1002__mALb8x1_rprtc_B,3120.0,3809.0
DBD:1033__BW11_2Hx12j_A:AD:1002__mALb8x1_rprtc_B,1421.0,434.0
DBD:1033__BW11_2Hx12j_B:AD:1002__mALb8x1_rprtc_B,2893.0,4139.0
DBD:1034__BW1_2Hx1_A:AD:1002__mALb8x1_rprtc_B,2527.0,617.0
DBD:1034__BW1_2Hx1_B:AD:1002__mALb8x1_rprtc_B,3888.0,526.0
DBD:1035__BW2_2Hx1_A:AD:1002__mALb8x1_rprtc_B,2564.0,768.0
DBD:1035__BW2_2Hx1_B:AD:1002__mALb8x1_rprtc_B,2379.0,435.0
DBD:1036__BW3_2Hx1_A:AD:1002__mALb8x1_rprtc_B,2757.0,670.0
DBD:1036__BW3_2Hx1_B:AD:1002__mALb8x1_rprtc_B,1639.0,194.0
DBD:1037__BW9_2Hx1_A:AD:1002__mALb8x1_rprtc_B,2257.0,318.0
DBD:1037__BW9_2Hx1_B:AD:1002__mALb8x1_rprtc_B,3301.0,807.0
DBD:Jerala_P1:AD:1002__mALb8x1_rprtc_B,267.0,36.0
DBD:Jerala_P2:AD:1002__mALb8x1_rprtc_B,543.0,133.0
DBD:Jerala_P3:AD:1002__mALb8x1_rprtc_B,471.0,103.0
DBD:Jerala_P4:AD:1002__mALb8x1_rprtc_B,499.0,103.0
DBD:Jerala_P5:AD:1002__mALb8x1_rprtc_B,570.0,85.0
DBD:Jerala_P6:AD:1002__mALb8x1_rprtc_B,1538.0,274.0
DBD:Jerala_P7:AD:1002__mALb8x1_rprtc_B,117.0,21.0
DBD:Jerala_P8:AD:1002__mALb8x1_rprtc_B,624.0,96.0
DBD:Jerala_P9:AD:1002__mALb8x1_rprtc_B,838.0,115.0
DBD:Jerala_P10:AD:1002__mALb8x1_rprtc_B,774.0,81.0
DBD:Jerala_P11:AD:1002__mALb8x1_rprtc_B,1697.0,250.0
DBD:Jerala_P12:AD:1002__mALb8x1_rprtc_B,339.0,371.0
DBD:1003__mALb8x2_fdrtc_B:AD:1003__mALb8x2_fdrtc_A,1048.0,24533.0
DBD:1004__mALb8x2_rprtc_A:AD:1003__mALb8x2_fdrtc_A,1064.0,294.0
DBD:1004__mALb8x2_rprtc_B:AD:1003__mALb8x2_fdrtc_A,1121.0,34651.0
DBD:1005__mALb8x12_fdrtc_A:AD:1003__mALb8x2_fdrtc_A,630.0,757.0
DBD:1005__mALb8x12_fdrtc_B:AD:1003__mALb8x2_fdrtc_A,2395.0,2779.0
DBD:1006__mALb8x12_rprtc_A:AD:1003__mALb8x2_fdrtc_A,1438.0,370.0
