,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
1006__mALb8x12_rprtc_B:1010__IL9_2H_B,807.0,400.0,42.0,12.0
1006__mALb8x12_rprtc_B:1011__IL14_2H_A,1785.0,36.0,61.0,0.0
1006__mALb8x12_rprtc_B:1011__IL14_2H_B,534.0,108.0,133.0,4.0
1006__mALb8x12_rprtc_B:1012__IL8_2Hx1_A,715.0,212.0,206.0,14.0
1006__mALb8x12_rprtc_B:1012__IL8_2Hx1_B,429.0,203.0,3028.0,373.0
1006__mALb8x12_rprtc_B:1013__IL9_2Hx1_A,1052.0,306.0,152.0,18.0
1006__mALb8x12_rprtc_B:1013__IL9_2Hx1_B,569.0,221.0,9309.0,1201.0
1006__mALb8x12_rprtc_B:1014__IL9_2Hx2_A,399.0,88.0,1633.0,2.0
1006__mALb8x12_rprtc_B:1014__IL9_2Hx2_B,110.0,95.0,3.0,1.0
1006__mALb8x12_rprtc_B:1015__IL9_2Hx12j_A,1708.0,316.0,176.0,7.0
1006__mALb8x12_rprtc_B:1015__IL9_2Hx12j_B,1000.0,130.0,9219.0,1794.0
1006__mALb8x12_rprtc_B:1016__IL14_2Hx1_A,1840.0,128.0,516.0,17.0
1006__mALb8x12_rprtc_B:1016__IL14_2Hx1_B,253.0,117.0,120.0,14.0
1006__mALb8x12_rprtc_B:1017__IL14_2Hx2_A,1753.0,109.0,283.0,15.0
1006__mALb8x12_rprtc_B:1017__IL14_2Hx2_B,441.0,34.0,133.0,8.0
1006__mALb8x12_rprtc_B:1018__BW1_2H_A,423.0,109.0,35.0,10.0
1006__mALb8x12_rprtc_B:1018__BW1_2H_B,1593.0,194.0,142.0,20.0
1006__mALb8x12_rprtc_B:1019__BW2_2H_A,1281.0,153.0,97.0,3.0
1006__mALb8x12_rprtc_B:1019__BW2_2H_B,1026.0,322.0,95.0,15.0
1006__mALb8x12_rprtc_B:1020__BW3_2H_A,350.0,182.0,132.0,14.0
1006__mALb8x12_rprtc_B:1020__BW3_2H_B,652.0,63.0,368.0,76.0
1006__mALb8x12_rprtc_B:1021__BW5_2H_A,2300.0,549.0,13784.0,761.0
1006__mALb8x12_rprtc_B:1021__BW5_2H_B,516.0,210.0,44.0,10.0
1006__mALb8x12_rprtc_B:1022__BW8_2H_A,1417.0,210.0,92.0,14.0
1006__mALb8x12_rprtc_B:1022__BW8_2H_B,1307.0,117.0,87.0,12.0
1006__mALb8x12_rprtc_B:1023__BW9_2H_A,576.0,230.0,90.0,10.0
1006__mALb8x12_rprtc_B:1023__BW9_2H_B,1556.0,124.0,153.0,3.0
1006__mALb8x12_rprtc_B:1024__BW11_2H_A,619.0,174.0,89.0,137.0
1006__mALb8x12_rprtc_B:1024__BW11_2H_B,833.0,156.0,7924.0,1513.0
1006__mALb8x12_rprtc_B:1025__BW5_2Hx1_A,373.0,129.0,7178.0,1204.0
1006__mALb8x12_rprtc_B:1025__BW5_2Hx1_B,1311.0,122.0,311.0,685.0
1006__mALb8x12_rprtc_B:1026__BW5_2Hx2_A,1158.0,309.0,10973.0,2081.0
1006__mALb8x12_rprtc_B:1026__BW5_2Hx2_B,2582.0,114.0,231.0,1.0
1006__mALb8x12_rprtc_B:1027__BW5_2Hx12j_A,792.0,341.0,21711.0,2479.0
1006__mALb8x12_rprtc_B:1027__BW5_2Hx12j_B,743.0,141.0,9472.0,1137.0
1006__mALb8x12_rprtc_B:1028__BW8_2Hx1_A,480.0,85.0,37.0,15.0
1006__mALb8x12_rprtc_B:1028__BW8_2Hx1_B,716.0,134.0,103.0,7.0
1006__mALb8x12_rprtc_B:1029__BW8_2Hx2_A,1579.0,143.0,238.0,9.0
1006__mALb8x12_rprtc_B:1029__BW8_2Hx2_B,1061.0,72.0,120.0,7.0
1006__mALb8x12_rprtc_B:1030__BW8_2Hx12j_A,398.0,143.0,41.0,2.0
1006__mALb8x12_rprtc_B:1030__BW8_2Hx12j_B,585.0,96.0,16641.0,585.0
1006__mALb8x12_rprtc_B:1031__BW11_2Hx1_A,491.0,137.0,113.0,4.0
1006__mALb8x12_rprtc_B:1031__BW11_2Hx1_B,1075.0,150.0,4199.0,2408.0
1006__mALb8x12_rprtc_B:1032__BW11_2Hx2_A,9.0,179.0,0.0,8.0
1006__mALb8x12_rprtc_B:1032__BW11_2Hx2_B,944.0,115.0,16267.0,1810.0
1006__mALb8x12_rprtc_B:1033__BW11_2Hx12j_A,193.0,71.0,145.0,26.0
1006__mALb8x12_rprtc_B:1033__BW11_2Hx12j_B,499.0,310.0,13814.0,3162.0
1006__mALb8x12_rprtc_B:1034__BW1_2Hx1_A,490.0,150.0,226.0,30.0
1006__mALb8x12_rprtc_B:1034__BW1_2Hx1_B,409.0,44.0,154.0,6.0
1006__mALb8x12_rprtc_B:1035__BW2_2Hx1_A,719.0,93.0,34.0,3.0
1006__mALb8x12_rprtc_B:1035__BW2_2Hx1_B,681.0,405.0,249.0,17.0
1006__mALb8x12_rprtc_B:1036__BW3_2Hx1_A,1134.0,349.0,1174.0,270.0
1006__mALb8x12_rprtc_B:1036__BW3_2Hx1_B,310.0,120.0,6726.0,1062.0
1006__mALb8x12_rprtc_B:1037__BW9_2Hx1_A,1010.0,249.0,116.0,12.0
1006__mALb8x12_rprtc_B:1037__BW9_2Hx1_B,272.0,365.0,36.0,17.0
1006__mALb8x12_rprtc_B:Jerala_P1,772.0,57.0,34.0,4.0
1006__mALb8x12_rprtc_B:Jerala_P2,283.0,9.0,24.0,24.0
1006__mALb8x12_rprtc_B:Jerala_P3,574.0,144.0,12.0,7.0
1006__mALb8x12_rprtc_B:Jerala_P4,169.0,47.0,18.0,0.0
1006__mALb8x12_rprtc_B:Jerala_P5,609.0,82.0,33.0,35.0
1006__mALb8x12_rprtc_B:Jerala_P6,694.0,47.0,33.0,4.0
1006__mALb8x12_rprtc_B:Jerala_P7,540.0,17.0,53.0,76.0
1006__mALb8x12_rprtc_B:Jerala_P8,1362.0,2.0,68.0,0.0
1006__mALb8x12_rprtc_B:Jerala_P9,631.0,3.0,43.0,0.0
1006__mALb8x12_rprtc_B:Jerala_P10,448.0,48.0,13.0,69.0
1006__mALb8x12_rprtc_B:Jerala_P11,401.0,365.0,18.0,1.0
1006__mALb8x12_rprtc_B:Jerala_P12,1631.0,14.0,79.0,135.0
1007__mALb8x12j_fdrtc_A:1007__mALb8x12j_fdrtc_B,883.0,802.0,161.0,161.0
1007__mALb8x12j_fdrtc_A:1008__mALb8x12j_rprtc_A,1356.0,452.0,467.0,197.0
1007__mALb8x12j_fdrtc_A:1008__mALb8x12j_rprtc_B,1826.0,1659.0,25214.0,25129.0
1007__mALb8x12j_fdrtc_A:1009__IL8_2H_A,427.0,1516.0,42.0,315.0
1007__mALb8x12j_fdrtc_A:1009__IL8_2H_B,759.0,1370.0,101.0,165.0
1007__mALb8x12j_fdrtc_A:1010__IL9_2H_A,1922.0,1370.0,362.0,275.0
1007__mALb8x12j_fdrtc_A:1010__IL9_2H_B,1662.0,1271.0,218.0,271.0
1007__mALb8x12j_fdrtc_A:1011__IL14_2H_A,1489.0,793.0,231.0,239.0
1007__mALb8x12j_fdrtc_A:1011__IL14_2H_B,1140.0,1471.0,266.0,301.0
1007__mALb8x12j_fdrtc_A:1012__IL8_2Hx1_A,653.0,1240.0,83.0,140.0
1007__mALb8x12j_fdrtc_A:1012__IL8_2Hx1_B,1105.0,871.0,1118.0,192.0
1007__mALb8x12j_fdrtc_A:1013__IL9_2Hx1_A,962.0,635.0,282.0,133.0
1007__mALb8x12j_fdrtc_A:1013__IL9_2Hx1_B,1609.0,864.0,504.0,179.0
1007__mALb8x12j_fdrtc_A:1014__IL9_2Hx2_A,1355.0,912.0,218.0,158.0
1007__mALb8x12j_fdrtc_A:1014__IL9_2Hx2_B,142.0,935.0,19.0,240.0
1007__mALb8x12j_fdrtc_A:1015__IL9_2Hx12j_A,1447.0,1058.0,186.0,236.0
1007__mALb8x12j_fdrtc_A:1015__IL9_2Hx12j_B,1632.0,1004.0,311.0,2967.0
1007__mALb8x12j_fdrtc_A:1016__IL14_2Hx1_A,651.0,1117.0,184.0,215.0
1007__mALb8x12j_fdrtc_A:1016__IL14_2Hx1_B,230.0,969.0,59.0,190.0
1007__mALb8x12j_fdrtc_A:1017__IL14_2Hx2_A,1890.0,735.0,296.0,179.0
1007__mALb8x12j_fdrtc_A:1017__IL14_2Hx2_B,1220.0,1155.0,283.0,154.0
1007__mALb8x12j_fdrtc_A:1018__BW1_2H_A,682.0,541.0,1818.0,5871.0
1007__mALb8x12j_fdrtc_A:1018__BW1_2H_B,1427.0,1050.0,268.0,245.0
1007__mALb8x12j_fdrtc_A:1019__BW2_2H_A,2269.0,1023.0,475.0,320.0
1007__mALb8x12j_fdrtc_A:1019__BW2_2H_B,3186.0,1347.0,532.0,223.0
1007__mALb8x12j_fdrtc_A:1020__BW3_2H_A,1322.0,646.0,374.0,191.0
1007__mALb8x12j_fdrtc_A:1020__BW3_2H_B,1743.0,1515.0,288.0,109.0
1007__mALb8x12j_fdrtc_A:1021__BW5_2H_A,1591.0,2575.0,616.0,644.0
1007__mALb8x12j_fdrtc_A:1021__BW5_2H_B,1457.0,762.0,193.0,135.0
1007__mALb8x12j_fdrtc_A:1022__BW8_2H_A,1625.0,1131.0,439.0,95.0
1007__mALb8x12j_fdrtc_A:1022__BW8_2H_B,1193.0,1106.0,260.0,363.0
1007__mALb8x12j_fdrtc_A:1023__BW9_2H_A,1081.0,1518.0,265.0,331.0
1007__mALb8x12j_fdrtc_A:1023__BW9_2H_B,750.0,342.0,341.0,57.0
1007__mALb8x12j_fdrtc_A:1024__BW11_2H_A,966.0,661.0,200.0,152.0
1007__mALb8x12j_fdrtc_A:1024__BW11_2H_B,1462.0,1334.0,414.0,310.0
1007__mALb8x12j_fdrtc_A:1025__BW5_2Hx1_A,986.0,1798.0,205.0,616.0
1007__mALb8x12j_fdrtc_A:1025__BW5_2Hx1_B,779.0,873.0,179.0,226.0
1007__mALb8x12j_fdrtc_A:1026__BW5_2Hx2_A,1621.0,1805.0,263.0,411.0
1007__mALb8x12j_fdrtc_A:1026__BW5_2Hx2_B,961.0,630.0,343.0,186.0
1007__mALb8x12j_fdrtc_A:1027__BW5_2Hx12j_A,1525.0,2211.0,364.0,497.0
1007__mALb8x12j_fdrtc_A:1027__BW5_2Hx12j_B,403.0,867.0,152.0,239.0
1007__mALb8x12j_fdrtc_A:1028__BW8_2Hx1_A,520.0,311.0,53.0,62.0
1007__mALb8x12j_fdrtc_A:1028__BW8_2Hx1_B,706.0,907.0,81.0,224.0
1007__mALb8x12j_fdrtc_A:1029__BW8_2Hx2_A,3073.0,1011.0,551.0,190.0
1007__mALb8x12j_fdrtc_A:1029__BW8_2Hx2_B,1203.0,586.0,337.0,228.0
1007__mALb8x12j_fdrtc_A:1030__BW8_2Hx12j_A,709.0,1116.0,106.0,201.0
1007__mALb8x12j_fdrtc_A:1030__BW8_2Hx12j_B,528.0,1114.0,55.0,220.0
1007__mALb8x12j_fdrtc_A:1031__BW11_2Hx1_A,630.0,648.0,176.0,104.0
1007__mALb8x12j_fdrtc_A:1031__BW11_2Hx1_B,1284.0,596.0,685.0,147.0
1007__mALb8x12j_fdrtc_A:1032__BW11_2Hx2_A,12.0,883.0,0.0,186.0
1007__mALb8x12j_fdrtc_A:1032__BW11_2Hx2_B,1348.0,775.0,412.0,138.0
1007__mALb8x12j_fdrtc_A:1033__BW11_2Hx12j_A,37.0,1250.0,115.0,387.0
1007__mALb8x12j_fdrtc_A:1033__BW11_2Hx12j_B,1352.0,1056.0,334.0,219.0
1007__mALb8x12j_fdrtc_A:1034__BW1_2Hx1_A,1678.0,1302.0,472.0,295.0
1007__mALb8x12j_fdrtc_A:1034__BW1_2Hx1_B,796.0,1043.0,208.0,316.0
1007__mALb8x12j_fdrtc_A:1035__BW2_2Hx1_A,1313.0,1503.0,230.0,457.0
1007__mALb8x12j_fdrtc_A:1035__BW2_2Hx1_B,1539.0,1650.0,399.0,313.0
1007__mALb8x12j_fdrtc_A:1036__BW3_2Hx1_A,780.0,1110.0,96.0,180.0
1007__mALb8x12j_fdrtc_A:1036__BW3_2Hx1_B,960.0,1173.0,205.0,285.0
1007__mALb8x12j_fdrtc_A:1037__BW9_2Hx1_A,1316.0,1063.0,315.0,311.0
1007__mALb8x12j_fdrtc_A:1037__BW9_2Hx1_B,471.0,676.0,66.0,135.0
1007__mALb8x12j_fdrtc_A:Jerala_P1,149.0,219.0,16.0,81.0
1007__mALb8x12j_fdrtc_A:Jerala_P2,1471.0,90.0,195.0,35.0
1007__mALb8x12j_fdrtc_A:Jerala_P3,916.0,6.0,85.0,0.0
1007__mALb8x12j_fdrtc_A:Jerala_P4,1029.0,673.0,85.0,106.0
1007__mALb8x12j_fdrtc_A:Jerala_P5,485.0,239.0,142.0,196.0
1007__mALb8x12j_fdrtc_A:Jerala_P6,93.0,241.0,11.0,66.0
1007__mALb8x12j_fdrtc_A:Jerala_P7,364.0,4.0,27.0,0.0
1007__mALb8x12j_fdrtc_A:Jerala_P8,1009.0,90.0,87.0,4.0
1007__mALb8x12j_fdrtc_A:Jerala_P9,1183.0,833.0,135.0,94.0
1007__mALb8x12j_fdrtc_A:Jerala_P10,75.0,250.0,2.0,106.0
1007__mALb8x12j_fdrtc_A:Jerala_P11,505.0,459.0,57.0,57.0
1007__mALb8x12j_fdrtc_A:Jerala_P12,318.0,94.0,37.0,11.0
1007__mALb8x12j_fdrtc_B:1008__mALb8x12j_rprtc_A,848.0,770.0,4629.0,4727.0
1007__mALb8x12j_fdrtc_B:1008__mALb8x12j_rprtc_B,1352.0,1554.0,413.0,2611.0
1007__mALb8x12j_fdrtc_B:1009__IL8_2H_A,681.0,618.0,124.0,126.0
1007__mALb8x12j_fdrtc_B:1009__IL8_2H_B,728.0,661.0,1054.0,1076.0
1007__mALb8x12j_fdrtc_B:1010__IL9_2H_A,908.0,824.0,231.0,235.0
1007__mALb8x12j_fdrtc_B:1010__IL9_2H_B,1884.0,1710.0,1224.0,1249.0
1007__mALb8x12j_fdrtc_B:1011__IL14_2H_A,695.0,631.0,137.0,139.0
1007__mALb8x12j_fdrtc_B:1011__IL14_2H_B,572.0,519.0,30.0,30.0
1007__mALb8x12j_fdrtc_B:1012__IL8_2Hx1_A,462.0,419.0,70.0,71.0
1007__mALb8x12j_fdrtc_B:1012__IL8_2Hx1_B,581.0,527.0,1334.0,1360.0
1007__mALb8x12j_fdrtc_B:1013__IL9_2Hx1_A,536.0,486.0,66.0,67.0
1007__mALb8x12j_fdrtc_B:1013__IL9_2Hx1_B,1144.0,1038.0,726.0,740.0
1007__mALb8x12j_fdrtc_B:1014__IL9_2Hx2_A,554.0,503.0,106.0,108.0
1007__mALb8x12j_fdrtc_B:1014__IL9_2Hx2_B,640.0,581.0,251.0,256.0
1007__mALb8x12j_fdrtc_B:1015__IL9_2Hx12j_A,1141.0,1036.0,234.0,238.0
1007__mALb8x12j_fdrtc_B:1015__IL9_2Hx12j_B,896.0,813.0,3414.0,3484.0
1007__mALb8x12j_fdrtc_B:1016__IL14_2Hx1_A,679.0,616.0,232.0,236.0
1007__mALb8x12j_fdrtc_B:1016__IL14_2Hx1_B,482.0,437.0,496.0,505.0
1007__mALb8x12j_fdrtc_B:1017__IL14_2Hx2_A,989.0,898.0,164.0,167.0
1007__mALb8x12j_fdrtc_B:1017__IL14_2Hx2_B,692.0,628.0,407.0,415.0
1007__mALb8x12j_fdrtc_B:1018__BW1_2H_A,550.0,499.0,70.0,71.0
1007__mALb8x12j_fdrtc_B:1018__BW1_2H_B,1508.0,1369.0,116.0,118.0
1007__mALb8x12j_fdrtc_B:1019__BW2_2H_A,976.0,886.0,178.0,181.0
1007__mALb8x12j_fdrtc_B:1019__BW2_2H_B,1494.0,1356.0,230.0,234.0
1007__mALb8x12j_fdrtc_B:1020__BW3_2H_A,1129.0,1025.0,150.0,153.0
1007__mALb8x12j_fdrtc_B:1020__BW3_2H_B,303.0,275.0,385.0,392.0
1007__mALb8x12j_fdrtc_B:1021__BW5_2H_A,2106.0,1912.0,324.0,330.0
1007__mALb8x12j_fdrtc_B:1021__BW5_2H_B,817.0,741.0,136.0,138.0
1007__mALb8x12j_fdrtc_B:1022__BW8_2H_A,711.0,645.0,212.0,216.0
1007__mALb8x12j_fdrtc_B:1022__BW8_2H_B,960.0,871.0,193.0,196.0
1007__mALb8x12j_fdrtc_B:1023__BW9_2H_A,2125.0,1929.0,258.0,263.0
1007__mALb8x12j_fdrtc_B:1023__BW9_2H_B,775.0,703.0,131.0,133.0
1007__mALb8x12j_fdrtc_B:1024__BW11_2H_A,823.0,747.0,79.0,80.0
1007__mALb8x12j_fdrtc_B:1024__BW11_2H_B,1592.0,1445.0,1006.0,1026.0
1007__mALb8x12j_fdrtc_B:1025__BW5_2Hx1_A,353.0,320.0,2410.0,2457.0
1007__mALb8x12j_fdrtc_B:1025__BW5_2Hx1_B,1413.0,1283.0,22321.0,22794.0
1007__mALb8x12j_fdrtc_B:1026__BW5_2Hx2_A,1387.0,1259.0,1194.0,1218.0
1007__mALb8x12j_fdrtc_B:1026__BW5_2Hx2_B,464.0,421.0,79.0,80.0
1007__mALb8x12j_fdrtc_B:1027__BW5_2Hx12j_A,1086.0,986.0,3671.0,3748.0
1007__mALb8x12j_fdrtc_B:1027__BW5_2Hx12j_B,1126.0,1022.0,22521.0,22989.0
1007__mALb8x12j_fdrtc_B:1028__BW8_2Hx1_A,323.0,293.0,50.0,51.0
1007__mALb8x12j_fdrtc_B:1028__BW8_2Hx1_B,1157.0,1050.0,308.0,314.0
1007__mALb8x12j_fdrtc_B:1029__BW8_2Hx2_A,807.0,732.0,81.0,82.0
1007__mALb8x12j_fdrtc_B:1029__BW8_2Hx2_B,644.0,584.0,109.0,111.0
1007__mALb8x12j_fdrtc_B:1030__BW8_2Hx12j_A,2606.0,2366.0,291.0,297.0
1007__mALb8x12j_fdrtc_B:1030__BW8_2Hx12j_B,1015.0,921.0,10012.0,10217.0
1007__mALb8x12j_fdrtc_B:1031__BW11_2Hx1_A,817.0,741.0,401.0,409.0
1007__mALb8x12j_fdrtc_B:1031__BW11_2Hx1_B,1361.0,1235.0,10670.0,10889.0
1007__mALb8x12j_fdrtc_B:1032__BW11_2Hx2_A,1269.0,1152.0,193.0,197.0
1007__mALb8x12j_fdrtc_B:1032__BW11_2Hx2_B,1471.0,1335.0,7418.0,7571.0
1007__mALb8x12j_fdrtc_B:1033__BW11_2Hx12j_A,1025.0,930.0,356.0,363.0
1007__mALb8x12j_fdrtc_B:1033__BW11_2Hx12j_B,1356.0,1231.0,22475.0,22947.0
1007__mALb8x12j_fdrtc_B:1034__BW1_2Hx1_A,1322.0,1200.0,2022.0,2064.0
1007__mALb8x12j_fdrtc_B:1034__BW1_2Hx1_B,1407.0,1277.0,289.0,294.0
1007__mALb8x12j_fdrtc_B:1035__BW2_2Hx1_A,937.0,850.0,178.0,181.0
1007__mALb8x12j_fdrtc_B:1035__BW2_2Hx1_B,1052.0,955.0,112.0,114.0
1007__mALb8x12j_fdrtc_B:1036__BW3_2Hx1_A,1354.0,1229.0,193.0,197.0
1007__mALb8x12j_fdrtc_B:1036__BW3_2Hx1_B,636.0,577.0,4508.0,4599.0
1007__mALb8x12j_fdrtc_B:1037__BW9_2Hx1_A,1594.0,1447.0,193.0,197.0
1007__mALb8x12j_fdrtc_B:1037__BW9_2Hx1_B,1061.0,963.0,128.0,130.0
1007__mALb8x12j_fdrtc_B:Jerala_P1,26.0,23.0,1.0,0.0
1007__mALb8x12j_fdrtc_B:Jerala_P2,107.0,97.0,376.0,383.0
1007__mALb8x12j_fdrtc_B:Jerala_P3,42.0,38.0,1.0,0.0
1007__mALb8x12j_fdrtc_B:Jerala_P4,73.0,66.0,1151.0,1170.0
1007__mALb8x12j_fdrtc_B:Jerala_P5,612.0,555.0,766.0,781.0
1007__mALb8x12j_fdrtc_B:Jerala_P6,265.0,240.0,50.0,50.0
1007__mALb8x12j_fdrtc_B:Jerala_P7,6.0,5.0,1.0,0.0
1007__mALb8x12j_fdrtc_B:Jerala_P8,130.0,118.0,50.0,51.0
1007__mALb8x12j_fdrtc_B:Jerala_P9,24.0,21.0,1.0,0.0
1007__mALb8x12j_fdrtc_B:Jerala_P10,173.0,157.0,3146.0,3211.0
1007__mALb8x12j_fdrtc_B:Jerala_P11,4.0,614.0,1.0,1.0
1007__mALb8x12j_fdrtc_B:Jerala_P12,260.0,236.0,3857.0,3937.0
1008__mALb8x12j_rprtc_A:1008__mALb8x12j_rprtc_B,1623.0,1474.0,24377.0,24286.0
1008__mALb8x12j_rprtc_A:1009__IL8_2H_A,143.0,1857.0,742.0,19646.0
1008__mALb8x12j_rprtc_A:1009__IL8_2H_B,2152.0,2066.0,156.0,451.0
1008__mALb8x12j_rprtc_A:1010__IL9_2H_A,2347.0,1646.0,201.0,267.0
1008__mALb8x12j_rprtc_A:1010__IL9_2H_B,2054.0,569.0,195.0,78.0
1008__mALb8x12j_rprtc_A:1011__IL14_2H_A,3302.0,1335.0,481.0,165.0
1008__mALb8x12j_rprtc_A:1011__IL14_2H_B,801.0,2900.0,248.0,421.0
1008__mALb8x12j_rprtc_A:1012__IL8_2Hx1_A,872.0,1141.0,16498.0,6245.0
1008__mALb8x12j_rprtc_A:1012__IL8_2Hx1_B,1336.0,4033.0,637.0,1289.0
1008__mALb8x12j_rprtc_A:1013__IL9_2Hx1_A,807.0,2145.0,182.0,603.0
1008__mALb8x12j_rprtc_A:1013__IL9_2Hx1_B,3855.0,1760.0,537.0,343.0
1008__mALb8x12j_rprtc_A:1014__IL9_2Hx2_A,982.0,1762.0,165.0,332.0
1008__mALb8x12j_rprtc_A:1014__IL9_2Hx2_B,85.0,1096.0,2.0,137.0
1008__mALb8x12j_rprtc_A:1015__IL9_2Hx12j_A,1220.0,638.0,580.0,964.0
1008__mALb8x12j_rprtc_A:1015__IL9_2Hx12j_B,1495.0,3854.0,237.0,782.0
1008__mALb8x12j_rprtc_A:1016__IL14_2Hx1_A,2639.0,1565.0,247.0,201.0
1008__mALb8x12j_rprtc_A:1016__IL14_2Hx1_B,800.0,1685.0,261.0,312.0
1008__mALb8x12j_rprtc_A:1017__IL14_2Hx2_A,800.0,1368.0,199.0,247.0
1008__mALb8x12j_rprtc_A:1017__IL14_2Hx2_B,1110.0,1759.0,214.0,176.0
1008__mALb8x12j_rprtc_A:1018__BW1_2H_A,412.0,2715.0,441.0,361.0
1008__mALb8x12j_rprtc_A:1018__BW1_2H_B,1365.0,978.0,148.0,139.0
1008__mALb8x12j_rprtc_A:1019__BW2_2H_A,1987.0,2543.0,421.0,531.0
1008__mALb8x12j_rprtc_A:1019__BW2_2H_B,1859.0,1944.0,76.0,488.0
1008__mALb8x12j_rprtc_A:1020__BW3_2H_A,1733.0,1573.0,311.0,308.0
1008__mALb8x12j_rprtc_A:1020__BW3_2H_B,991.0,2137.0,129.0,332.0
1008__mALb8x12j_rprtc_A:1021__BW5_2H_A,4077.0,4878.0,850.0,1106.0
1008__mALb8x12j_rprtc_A:1021__BW5_2H_B,2185.0,641.0,224.0,77.0
1008__mALb8x12j_rprtc_A:1022__BW8_2H_A,3244.0,2444.0,273.0,452.0
1008__mALb8x12j_rprtc_A:1022__BW8_2H_B,870.0,1796.0,126.0,287.0
1008__mALb8x12j_rprtc_A:1023__BW9_2H_A,1892.0,3285.0,441.0,574.0
1008__mALb8x12j_rprtc_A:1023__BW9_2H_B,1192.0,846.0,184.0,94.0
1008__mALb8x12j_rprtc_A:1024__BW11_2H_A,2441.0,1173.0,2212.0,137.0
1008__mALb8x12j_rprtc_A:1024__BW11_2H_B,754.0,2584.0,108.0,316.0
1008__mALb8x12j_rprtc_A:1025__BW5_2Hx1_A,1326.0,3048.0,397.0,1181.0
1008__mALb8x12j_rprtc_A:1025__BW5_2Hx1_B,1544.0,618.0,249.0,68.0
1008__mALb8x12j_rprtc_A:1026__BW5_2Hx2_A,1549.0,1780.0,303.0,398.0
1008__mALb8x12j_rprtc_A:1026__BW5_2Hx2_B,1565.0,2911.0,166.0,491.0
1008__mALb8x12j_rprtc_A:1027__BW5_2Hx12j_A,2232.0,3831.0,663.0,679.0
1008__mALb8x12j_rprtc_A:1027__BW5_2Hx12j_B,799.0,1507.0,116.0,219.0
1008__mALb8x12j_rprtc_A:1028__BW8_2Hx1_A,1033.0,825.0,106.0,105.0
1008__mALb8x12j_rprtc_A:1028__BW8_2Hx1_B,2168.0,1938.0,304.0,288.0
1008__mALb8x12j_rprtc_A:1029__BW8_2Hx2_A,2427.0,2671.0,230.0,350.0
1008__mALb8x12j_rprtc_A:1029__BW8_2Hx2_B,914.0,1818.0,158.0,323.0
1008__mALb8x12j_rprtc_A:1030__BW8_2Hx12j_A,1003.0,1283.0,180.0,367.0
1008__mALb8x12j_rprtc_A:1030__BW8_2Hx12j_B,1539.0,3321.0,262.0,589.0
1008__mALb8x12j_rprtc_A:1031__BW11_2Hx1_A,881.0,1821.0,194.0,1100.0
1008__mALb8x12j_rprtc_A:1031__BW11_2Hx1_B,890.0,1949.0,166.0,265.0
1008__mALb8x12j_rprtc_A:1032__BW11_2Hx2_A,3.0,900.0,2.0,134.0
1008__mALb8x12j_rprtc_A:1032__BW11_2Hx2_B,1409.0,2022.0,1914.0,7209.0
1008__mALb8x12j_rprtc_A:1033__BW11_2Hx12j_A,133.0,2123.0,34.0,322.0
1008__mALb8x12j_rprtc_A:1033__BW11_2Hx12j_B,1701.0,2063.0,935.0,8159.0
1008__mALb8x12j_rprtc_A:1034__BW1_2Hx1_A,1479.0,427.0,4119.0,110.0
1008__mALb8x12j_rprtc_A:1034__BW1_2Hx1_B,711.0,1824.0,153.0,349.0
1008__mALb8x12j_rprtc_A:1035__BW2_2Hx1_A,1054.0,2386.0,133.0,486.0
1008__mALb8x12j_rprtc_A:1035__BW2_2Hx1_B,1789.0,1434.0,313.0,177.0
1008__mALb8x12j_rprtc_A:1036__BW3_2Hx1_A,1453.0,2206.0,271.0,578.0
1008__mALb8x12j_rprtc_A:1036__BW3_2Hx1_B,1468.0,574.0,208.0,69.0
1008__mALb8x12j_rprtc_A:1037__BW9_2Hx1_A,1630.0,2043.0,257.0,442.0
1008__mALb8x12j_rprtc_A:1037__BW9_2Hx1_B,377.0,729.0,52.0,68.0
1008__mALb8x12j_rprtc_A:Jerala_P1,409.0,130.0,18.0,9.0
1008__mALb8x12j_rprtc_A:Jerala_P2,2451.0,288.0,272.0,60.0
1008__mALb8x12j_rprtc_A:Jerala_P3,1130.0,4.0,57.0,1.0
1008__mALb8x12j_rprtc_A:Jerala_P4,549.0,624.0,21.0,68.0
1008__mALb8x12j_rprtc_A:Jerala_P5,1073.0,9.0,49.0,4.0
1008__mALb8x12j_rprtc_A:Jerala_P6,1.0,93.0,0.0,9.0
1008__mALb8x12j_rprtc_A:Jerala_P7,975.0,170.0,28.0,24.0
1008__mALb8x12j_rprtc_A:Jerala_P8,474.0,133.0,26.0,32.0
1008__mALb8x12j_rprtc_A:Jerala_P9,244.0,84.0,1.0,0.0
1008__mALb8x12j_rprtc_A:Jerala_P10,705.0,571.0,59.0,91.0
1008__mALb8x12j_rprtc_A:Jerala_P11,398.0,362.0,14.0,14.0
1008__mALb8x12j_rprtc_A:Jerala_P12,963.0,498.0,63.0,78.0
1008__mALb8x12j_rprtc_B:1009__IL8_2H_A,2561.0,2325.0,5053.0,5159.0
1008__mALb8x12j_rprtc_B:1009__IL8_2H_B,1521.0,1381.0,26468.0,27028.0
1008__mALb8x12j_rprtc_B:1010__IL9_2H_A,2900.0,2633.0,478.0,488.0
1008__mALb8x12j_rprtc_B:1010__IL9_2H_B,1836.0,1667.0,3043.0,3107.0
