,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
DHDr2_00_A:ZCON_2_CC_resurf_B,2403.0,628.0,131.0,25.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT2_A,3863.0,699.0,27.0,27.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT2_B,2175.0,2532.0,82.0,43.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT4_A,904.0,584.0,27.0,31.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT4_B,82.0,1674.0,0.0,26.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT6_A,3.0,182.0,0.0,29747.0
DHDr2_00_A:ZCON_2_CC_resurf_cutT6_B,2.0,253.0,0.0,212.0
DHDr2_00_A:ZCON_37_LL_A,3359.0,5867.0,332.0,169.0
DHDr2_00_A:ZCON_37_LL_B,907.0,3878.0,37.0,951.0
DHDr2_00_A:ZCON_37_resurf_A,481.0,1323.0,18.0,15.0
DHDr2_00_A:ZCON_37_resurf_B,1028.0,4565.0,0.0,387.0
DHDr2_00_A:ZCON_VR_2_A,477.0,5039.0,35.0,603.0
DHDr2_00_A:ZCON_VR_2_B,1962.0,3052.0,62.0,164.0
DHDr2_00_A:ZCON_VR_2_cutT2_A,1898.0,1243.0,122.0,110.0
DHDr2_00_A:ZCON_VR_2_cutT2_B,304.0,3774.0,15.0,276.0
DHDr2_00_A:ZCON_VR_2_cutT4_A,997.0,1006.0,0.0,7.0
DHDr2_00_A:ZCON_VR_2_cutT4_B,9.0,1900.0,3.0,21.0
DHDr2_00_A:ZCON_VR_2_cutT6_A,2.0,775.0,0.0,182.0
DHDr2_00_A:ZCON_VR_2_cutT6_B,354.0,9.0,0.0,36.0
DHDr2_00_A:ZCON_VR_2_resurf_A,2139.0,3253.0,166.0,441.0
DHDr2_00_A:ZCON_VR_2_resurf_B,4801.0,1158.0,440.0,68.0
DHDr2_00_A:mALb8_A,683.0,1615.0,30.0,12.0
DHDr2_00_A:mALb8_B,574.0,2325.0,34.0,144.0
DHDr2_00_A:mALb8_cutT1_A,22.0,1013.0,0.0,20.0
DHDr2_00_A:mALb8_cutT1_B,1326.0,661.0,112.0,608.0
DHDr2_00_A:mALb8_cutT2_A,4.0,263.0,0.0,22.0
DHDr2_00_A:mALb8_cutT2_B,2875.0,9.0,97.0,7.0
DHDr2_00_A:mALb8_cutT3_A,316.0,2284.0,32.0,43.0
DHDr2_00_A:mALb8_cutT3_B,4.0,182.0,0.0,30.0
DHDr2_00_A:mALb8_cutT4_A,3.0,2.0,0.0,1.0
DHDr2_00_A:mALb8_cutT4_B,0.0,663.0,0.0,0.0
DHDr2_00_B:DHDr2_01_A,696.0,835.0,37.0,118.0
DHDr2_00_B:DHDr2_01_B,1670.0,3074.0,7.0,229.0
DHDr2_00_B:DHDr2_02_A,721.0,655.0,8083.0,1238.0
DHDr2_00_B:DHDr2_02_B,295.0,3095.0,0.0,226.0
DHDr2_00_B:DHDr2_03_A,242.0,2177.0,10.0,624.0
DHDr2_00_B:DHDr2_03_B,1026.0,1799.0,118.0,59.0
DHDr2_00_B:DHDr2_04_A,1547.0,1639.0,108.0,47.0
DHDr2_00_B:DHDr2_04_B,3245.0,215.0,249.0,14.0
DHDr2_00_B:DHDr2_05_A,522.0,152.0,4.0,1.0
DHDr2_00_B:DHDr2_05_B,2817.0,2007.0,23.0,18.0
DHDr2_00_B:DHDr2_06_A,849.0,518.0,24.0,112.0
DHDr2_00_B:DHDr2_06_B,923.0,517.0,0.0,25.0
DHDr2_00_B:DHDr2_07_A,417.0,626.0,1.0,13.0
DHDr2_00_B:DHDr2_07_B,730.0,167.0,10.0,19.0
DHDr2_00_B:DHDr2_08_A,803.0,1093.0,1301.0,13.0
DHDr2_00_B:DHDr2_08_B,1475.0,702.0,117.0,75.0
DHDr2_00_B:DHDr2_09_A,10.0,1314.0,1.0,101.0
DHDr2_00_B:DHDr2_09_B,1078.0,929.0,91.0,20.0
DHDr2_00_B:DHDr2_10_A,3014.0,885.0,129.0,46.0
DHDr2_00_B:DHDr2_10_B,2505.0,581.0,170.0,11.0
DHDr2_00_B:DHDr2_11_A,786.0,820.0,54.0,170.0
DHDr2_00_B:DHDr2_11_B,1834.0,1591.0,142.0,39686.0
DHDr2_00_B:DHDr2_12_A,344.0,94.0,3.0,110.0
DHDr2_00_B:DHDr2_12_B,939.0,456.0,4.0,32.0
DHDr2_00_B:DHDr2_13_A,2466.0,1318.0,535.0,727.0
DHDr2_00_B:DHDr2_13_B,1126.0,476.0,32.0,6.0
DHDr2_00_B:DHDr2_14_A,2158.0,1683.0,15.0,152.0
DHDr2_00_B:DHDr2_14_B,1398.0,994.0,31.0,99.0
DHDr2_00_B:DHDr2_15_A,1611.0,1979.0,168.0,75.0
DHDr2_00_B:DHDr2_15_B,2391.0,1525.0,176.0,112.0
DHDr2_00_B:DHDr2_16_A,3137.0,217.0,80.0,57.0
DHDr2_00_B:DHDr2_16_B,1207.0,987.0,5.0,118.0
DHDr2_00_B:DHDr2_17_A,0.0,1793.0,0.0,165.0
DHDr2_00_B:DHDr2_17_B,1448.0,694.0,184.0,87.0
DHDr2_00_B:DHDr2_18_A,1246.0,592.0,27.0,4.0
DHDr2_00_B:DHDr2_18_B,3225.0,547.0,206.0,52.0
DHDr2_00_B:DHDr2_19_A,1427.0,205.0,92.0,2.0
DHDr2_00_B:DHDr2_19_B,932.0,1640.0,24.0,79.0
DHDr2_00_B:DHDr2_20_A,1440.0,457.0,45.0,255.0
DHDr2_00_B:DHDr2_20_B,312.0,3576.0,31.0,374.0
DHDr2_00_B:ZCON_150_LL_A,3571.0,7032.0,275.0,328.0
DHDr2_00_B:ZCON_150_LL_B,1548.0,1867.0,244.0,63.0
DHDr2_00_B:ZCON_150_resurf_A,1926.0,773.0,104.0,6.0
DHDr2_00_B:ZCON_150_resurf_B,605.0,1811.0,43.0,169.0
DHDr2_00_B:ZCON_152_A,1198.0,3134.0,93.0,170.0
DHDr2_00_B:ZCON_152_B,1217.0,261.0,84.0,18.0
DHDr2_00_B:ZCON_152_T2_A,270.0,828.0,7.0,35.0
DHDr2_00_B:ZCON_152_T2_B,401.0,750.0,31.0,43.0
DHDr2_00_B:ZCON_152_T4_A,436.0,319.0,3.0,1.0
DHDr2_00_B:ZCON_152_T4_B,4.0,155.0,0.0,5.0
DHDr2_00_B:ZCON_154_LL_A,2420.0,5194.0,43.0,118.0
DHDr2_00_B:ZCON_154_LL_B,4800.0,3696.0,233.0,378.0
DHDr2_00_B:ZCON_154_resurf_A,721.0,903.0,10.0,73.0
DHDr2_00_B:ZCON_154_resurf_B,4103.0,1531.0,439.0,46.0
DHDr2_00_B:ZCON_155_LL_A,3949.0,3360.0,77.0,305.0
DHDr2_00_B:ZCON_155_LL_B,1913.0,1388.0,20.0,500.0
DHDr2_00_B:ZCON_155_cutT2_A,1138.0,796.0,11.0,21.0
DHDr2_00_B:ZCON_155_cutT2_B,438.0,2.0,7.0,0.0
DHDr2_00_B:ZCON_155_cutT4_A,4905.0,3.0,132.0,0.0
DHDr2_00_B:ZCON_155_cutT4_B,1057.0,2.0,0.0,3.0
DHDr2_00_B:ZCON_155_cutT5_A,0.0,3.0,0.0,5.0
DHDr2_00_B:ZCON_155_cutT5_B,1968.0,1.0,61.0,61.0
DHDr2_00_B:ZCON_155_resurf_A,5291.0,1745.0,305.0,129.0
DHDr2_00_B:ZCON_155_resurf_B,1235.0,533.0,49.0,36.0
DHDr2_00_B:ZCON_15_re_loop_LL_A,1255.0,858.0,102.0,128.0
DHDr2_00_B:ZCON_15_re_loop_LL_B,4946.0,1794.0,102.0,37.0
DHDr2_00_B:ZCON_15_re_loop_resurf_A,1300.0,764.0,105.0,38.0
DHDr2_00_B:ZCON_15_re_loop_resurf_B,506.0,1148.0,29.0,160.0
DHDr2_00_B:ZCON_2_CC_A,1090.0,1378.0,22.0,663.0
DHDr2_00_B:ZCON_2_CC_B,3.0,605.0,0.0,13.0
DHDr2_00_B:ZCON_2_CC_resurf_A,833.0,975.0,12.0,22.0
DHDr2_00_B:ZCON_2_CC_resurf_B,1400.0,877.0,185.0,18.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT2_A,11.0,515.0,0.0,8.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT2_B,315.0,171.0,7.0,2.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT4_A,3.0,112.0,1.0,6.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT4_B,917.0,467.0,40.0,15.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT6_A,2.0,3.0,0.0,7.0
DHDr2_00_B:ZCON_2_CC_resurf_cutT6_B,472.0,811.0,3.0,34.0
DHDr2_00_B:ZCON_37_LL_A,3753.0,2191.0,4.0,124.0
DHDr2_00_B:ZCON_37_LL_B,1335.0,1406.0,10.0,318.0
DHDr2_00_B:ZCON_37_resurf_A,844.0,1656.0,23.0,45.0
DHDr2_00_B:ZCON_37_resurf_B,346.0,691.0,86.0,103.0
DHDr2_00_B:ZCON_VR_2_A,1846.0,1024.0,80.0,1397.0
DHDr2_00_B:ZCON_VR_2_B,2949.0,363.0,221.0,25.0
DHDr2_00_B:ZCON_VR_2_cutT2_A,2236.0,522.0,24.0,25.0
DHDr2_00_B:ZCON_VR_2_cutT2_B,942.0,378.0,38.0,17.0
DHDr2_00_B:ZCON_VR_2_cutT4_A,612.0,279.0,0.0,4.0
DHDr2_00_B:ZCON_VR_2_cutT4_B,34.0,174.0,6.0,2.0
DHDr2_00_B:ZCON_VR_2_cutT6_A,431.0,2.0,0.0,1.0
DHDr2_00_B:ZCON_VR_2_cutT6_B,1577.0,3.0,113.0,11.0
DHDr2_00_B:ZCON_VR_2_resurf_A,2545.0,578.0,129.0,27.0
DHDr2_00_B:ZCON_VR_2_resurf_B,859.0,959.0,13.0,91.0
DHDr2_00_B:mALb8_A,475.0,715.0,2.0,66.0
DHDr2_00_B:mALb8_B,982.0,119.0,4.0,13.0
DHDr2_00_B:mALb8_cutT1_A,4.0,600.0,0.0,27.0
DHDr2_00_B:mALb8_cutT1_B,77.0,0.0,22.0,4.0
DHDr2_00_B:mALb8_cutT2_A,7.0,1.0,0.0,0.0
DHDr2_00_B:mALb8_cutT2_B,5.0,247.0,1.0,76.0
DHDr2_00_B:mALb8_cutT3_A,132.0,3.0,3.0,0.0
DHDr2_00_B:mALb8_cutT3_B,130.0,2.0,17.0,13.0
DHDr2_00_B:mALb8_cutT4_A,0.0,380.0,0.0,6.0
DHDr2_00_B:mALb8_cutT4_B,3.0,0.0,0.0,0.0
DHDr2_01_A:DHDr2_01_B,429.0,328.0,5.0,887.0
DHDr2_01_A:DHDr2_02_A,234.0,393.0,5.0,24.0
DHDr2_01_A:DHDr2_02_B,8.0,221.0,0.0,2.0
DHDr2_01_A:DHDr2_03_A,1102.0,5.0,202.0,0.0
DHDr2_01_A:DHDr2_03_B,785.0,189.0,38.0,54.0
DHDr2_01_A:DHDr2_04_A,1967.0,114.0,435.0,14.0
DHDr2_01_A:DHDr2_04_B,4846.0,282.0,84.0,1.0
DHDr2_01_A:DHDr2_05_A,346.0,364.0,8.0,4.0
DHDr2_01_A:DHDr2_05_B,421.0,73.0,2.0,0.0
DHDr2_01_A:DHDr2_06_A,900.0,595.0,84.0,22.0
DHDr2_01_A:DHDr2_06_B,533.0,849.0,30.0,24.0
DHDr2_01_A:DHDr2_07_A,36.0,3.0,930.0,0.0
DHDr2_01_A:DHDr2_07_B,1713.0,72.0,152.0,27.0
DHDr2_01_A:DHDr2_08_A,302.0,79.0,0.0,2.0
DHDr2_01_A:DHDr2_08_B,1293.0,293.0,28.0,0.0
DHDr2_01_A:DHDr2_09_A,1078.0,201.0,3.0,1.0
DHDr2_01_A:DHDr2_09_B,211.0,450.0,2.0,9.0
DHDr2_01_A:DHDr2_10_A,450.0,566.0,1.0,18.0
DHDr2_01_A:DHDr2_10_B,247.0,145.0,0.0,0.0
DHDr2_01_A:DHDr2_11_A,293.0,38.0,3.0,2.0
DHDr2_01_A:DHDr2_11_B,2948.0,1128.0,261.0,69.0
DHDr2_01_A:DHDr2_12_A,97.0,1.0,2.0,0.0
DHDr2_01_A:DHDr2_12_B,865.0,9.0,112.0,1.0
DHDr2_01_A:DHDr2_13_A,2140.0,73.0,279.0,3.0
DHDr2_01_A:DHDr2_13_B,2338.0,824.0,97.0,0.0
DHDr2_01_A:DHDr2_14_A,361.0,1.0,48.0,0.0
DHDr2_01_A:DHDr2_14_B,530.0,12.0,27.0,1.0
DHDr2_01_A:DHDr2_15_A,2725.0,154.0,17.0,35.0
DHDr2_01_A:DHDr2_15_B,852.0,666.0,92.0,24.0
DHDr2_01_A:DHDr2_16_A,624.0,598.0,24.0,0.0
DHDr2_01_A:DHDr2_16_B,1179.0,240.0,291.0,6.0
DHDr2_01_A:DHDr2_17_A,119.0,13.0,0.0,0.0
DHDr2_01_A:DHDr2_17_B,789.0,157.0,70.0,0.0
DHDr2_01_A:DHDr2_18_A,15.0,279.0,84.0,0.0
DHDr2_01_A:DHDr2_18_B,2145.0,29.0,43.0,0.0
DHDr2_01_A:DHDr2_19_A,969.0,22.0,12.0,1.0
DHDr2_01_A:DHDr2_19_B,1061.0,298.0,15.0,1.0
DHDr2_01_A:DHDr2_20_A,418.0,729.0,28.0,23.0
DHDr2_01_A:DHDr2_20_B,1522.0,589.0,45.0,0.0
DHDr2_01_A:ZCON_150_LL_A,1114.0,1129.0,69.0,17.0
DHDr2_01_A:ZCON_150_LL_B,3236.0,419.0,504.0,9.0
DHDr2_01_A:ZCON_150_resurf_A,2193.0,271.0,55.0,0.0
DHDr2_01_A:ZCON_150_resurf_B,159.0,0.0,3.0,0.0
DHDr2_01_A:ZCON_152_A,596.0,132.0,31.0,14.0
DHDr2_01_A:ZCON_152_B,1041.0,157.0,55.0,4.0
DHDr2_01_A:ZCON_152_T2_A,673.0,51.0,101.0,0.0
DHDr2_01_A:ZCON_152_T2_B,128.0,246.0,48.0,3.0
DHDr2_01_A:ZCON_152_T4_A,1022.0,7.0,48.0,0.0
DHDr2_01_A:ZCON_152_T4_B,637.0,9.0,88.0,0.0
DHDr2_01_A:ZCON_154_LL_A,5632.0,1688.0,1122.0,114.0
DHDr2_01_A:ZCON_154_LL_B,2576.0,862.0,174.0,40.0
DHDr2_01_A:ZCON_154_resurf_A,1534.0,35.0,113.0,34.0
DHDr2_01_A:ZCON_154_resurf_B,1174.0,123.0,353.0,47.0
DHDr2_01_A:ZCON_155_LL_A,5502.0,1112.0,576.0,60.0
DHDr2_01_A:ZCON_155_LL_B,2181.0,1311.0,150.0,38.0
DHDr2_01_A:ZCON_155_cutT2_A,729.0,843.0,95.0,0.0
DHDr2_01_A:ZCON_155_cutT2_B,659.0,0.0,7.0,0.0
DHDr2_01_A:ZCON_155_cutT4_A,197.0,254.0,4.0,0.0
DHDr2_01_A:ZCON_155_cutT4_B,578.0,121.0,7.0,28.0
DHDr2_01_A:ZCON_155_cutT5_A,0.0,1.0,0.0,0.0
DHDr2_01_A:ZCON_155_cutT5_B,4.0,1.0,0.0,0.0
DHDr2_01_A:ZCON_155_resurf_A,1442.0,130.0,74.0,15.0
DHDr2_01_A:ZCON_155_resurf_B,390.0,306.0,4.0,26.0
DHDr2_01_A:ZCON_15_re_loop_LL_A,1604.0,353.0,214.0,71.0
DHDr2_01_A:ZCON_15_re_loop_LL_B,2030.0,987.0,393.0,25.0
DHDr2_01_A:ZCON_15_re_loop_resurf_A,944.0,346.0,1.0,64.0
DHDr2_01_A:ZCON_15_re_loop_resurf_B,3369.0,320.0,336.0,64.0
DHDr2_01_A:ZCON_2_CC_A,3263.0,159.0,229.0,5.0
DHDr2_01_A:ZCON_2_CC_B,1331.0,100.0,9.0,0.0
DHDr2_01_A:ZCON_2_CC_resurf_A,311.0,250.0,2.0,1.0
DHDr2_01_A:ZCON_2_CC_resurf_B,2301.0,134.0,89.0,0.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT2_A,729.0,76.0,3.0,7.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT2_B,1973.0,542.0,55.0,35.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT4_A,279.0,0.0,21.0,2.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT4_B,6.0,1.0,0.0,0.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT6_A,1.0,43.0,0.0,1.0
DHDr2_01_A:ZCON_2_CC_resurf_cutT6_B,1148.0,0.0,13.0,0.0
DHDr2_01_A:ZCON_37_LL_A,3089.0,487.0,296.0,27.0
DHDr2_01_A:ZCON_37_LL_B,1776.0,1010.0,6.0,14.0
DHDr2_01_A:ZCON_37_resurf_A,21.0,265.0,3.0,10.0
DHDr2_01_A:ZCON_37_resurf_B,1389.0,107.0,94.0,0.0
DHDr2_01_A:ZCON_VR_2_A,166.0,209.0,3.0,17.0
DHDr2_01_A:ZCON_VR_2_B,1512.0,128.0,90.0,4.0
DHDr2_01_A:ZCON_VR_2_cutT2_A,1515.0,153.0,30.0,6.0
DHDr2_01_A:ZCON_VR_2_cutT2_B,555.0,105.0,14.0,0.0
DHDr2_01_A:ZCON_VR_2_cutT4_A,2436.0,1.0,156.0,0.0
DHDr2_01_A:ZCON_VR_2_cutT4_B,345.0,152.0,115.0,0.0
DHDr2_01_A:ZCON_VR_2_cutT6_A,3.0,0.0,0.0,0.0
DHDr2_01_A:ZCON_VR_2_cutT6_B,390.0,194.0,38.0,8.0
DHDr2_01_A:ZCON_VR_2_resurf_A,1457.0,59.0,127.0,2.0
DHDr2_01_A:ZCON_VR_2_resurf_B,3841.0,420.0,359.0,2.0
DHDr2_01_A:mALb8_A,1907.0,3.0,62.0,0.0
DHDr2_01_A:mALb8_B,4432.0,361.0,54.0,8.0
DHDr2_01_A:mALb8_cutT1_A,6.0,502.0,0.0,8.0
DHDr2_01_A:mALb8_cutT1_B,3.0,41.0,0.0,2.0
DHDr2_01_A:mALb8_cutT2_A,1.0,1.0,0.0,0.0
DHDr2_01_A:mALb8_cutT2_B,658.0,1.0,14.0,0.0
DHDr2_01_A:mALb8_cutT3_A,2.0,1.0,0.0,0.0
DHDr2_01_A:mALb8_cutT3_B,1.0,149.0,0.0,3.0
DHDr2_01_A:mALb8_cutT4_A,1033.0,1.0,44.0,0.0
DHDr2_01_A:mALb8_cutT4_B,1.0,67.0,0.0,0.0
DHDr2_01_B:DHDr2_02_A,247.0,943.0,128.0,157.0
DHDr2_01_B:DHDr2_02_B,157.0,270.0,5.0,13.0
DHDr2_01_B:DHDr2_03_A,673.0,430.0,6.0,50.0
DHDr2_01_B:DHDr2_03_B,6601.0,3436.0,100.0,266.0
DHDr2_01_B:DHDr2_04_A,4156.0,1894.0,81.0,28.0
DHDr2_01_B:DHDr2_04_B,1377.0,337.0,13.0,16.0
DHDr2_01_B:DHDr2_05_A,3106.0,308.0,92.0,0.0
DHDr2_01_B:DHDr2_05_B,1632.0,703.0,32.0,85.0
DHDr2_01_B:DHDr2_06_A,1270.0,788.0,4.0,29.0
DHDr2_01_B:DHDr2_06_B,321.0,689.0,34.0,0.0
DHDr2_01_B:DHDr2_07_A,1465.0,1785.0,363.0,12.0
DHDr2_01_B:DHDr2_07_B,1846.0,1085.0,24.0,173.0
DHDr2_01_B:DHDr2_08_A,2042.0,696.0,3534.0,12.0
DHDr2_01_B:DHDr2_08_B,2800.0,1731.0,1381.0,345.0
DHDr2_01_B:DHDr2_09_A,1194.0,1609.0,5.0,192.0
DHDr2_01_B:DHDr2_09_B,542.0,753.0,64.0,36.0
DHDr2_01_B:DHDr2_10_A,455.0,1580.0,24.0,23.0
DHDr2_01_B:DHDr2_10_B,493.0,782.0,2.0,75.0
DHDr2_01_B:DHDr2_11_A,3088.0,886.0,1502.0,223.0
DHDr2_01_B:DHDr2_11_B,4076.0,4026.0,80.0,260.0
DHDr2_01_B:DHDr2_12_A,77.0,385.0,7.0,14.0
DHDr2_01_B:DHDr2_12_B,4590.0,6.0,536.0,0.0
DHDr2_01_B:DHDr2_13_A,1440.0,1398.0,22.0,174.0
DHDr2_01_B:DHDr2_13_B,2761.0,1375.0,129.0,107.0
DHDr2_01_B:DHDr2_14_A,1849.0,2577.0,30.0,16.0
DHDr2_01_B:DHDr2_14_B,2614.0,1588.0,121.0,104.0
DHDr2_01_B:DHDr2_15_A,2134.0,1699.0,17.0,14.0
DHDr2_01_B:DHDr2_15_B,1817.0,218.0,51.0,10.0
DHDr2_01_B:DHDr2_16_A,1912.0,666.0,322.0,27.0
DHDr2_01_B:DHDr2_16_B,474.0,1084.0,6.0,208.0
DHDr2_01_B:DHDr2_17_A,1.0,956.0,0.0,177.0
DHDr2_01_B:DHDr2_17_B,1680.0,511.0,391.0,46.0
DHDr2_01_B:DHDr2_18_A,227.0,616.0,6991.0,33.0
DHDr2_01_B:DHDr2_18_B,3954.0,464.0,15.0,10.0
DHDr2_01_B:DHDr2_19_A,602.0,569.0,309.0,36.0
DHDr2_01_B:DHDr2_19_B,2366.0,1121.0,91.0,82.0
DHDr2_01_B:DHDr2_20_A,976.0,251.0,161.0,7435.0
DHDr2_01_B:DHDr2_20_B,638.0,3492.0,37.0,69.0
DHDr2_01_B:ZCON_150_LL_A,2791.0,2901.0,118.0,365.0
DHDr2_01_B:ZCON_150_LL_B,6336.0,2285.0,556.0,167.0
DHDr2_01_B:ZCON_150_resurf_A,2612.0,2228.0,72.0,439.0
DHDr2_01_B:ZCON_150_resurf_B,2311.0,1188.0,420.0,17.0
DHDr2_01_B:ZCON_152_A,1402.0,1401.0,172.0,17.0
DHDr2_01_B:ZCON_152_B,4123.0,1049.0,100.0,7703.0
DHDr2_01_B:ZCON_152_T2_A,1304.0,656.0,98.0,56.0
DHDr2_01_B:ZCON_152_T2_B,666.0,13.0,22.0,6.0
DHDr2_01_B:ZCON_152_T4_A,522.0,4.0,0.0,2.0
DHDr2_01_B:ZCON_152_T4_B,1031.0,590.0,2.0,28.0
DHDr2_01_B:ZCON_154_LL_A,4442.0,2774.0,163.0,255.0
DHDr2_01_B:ZCON_154_LL_B,5879.0,3085.0,150.0,512.0
DHDr2_01_B:ZCON_154_resurf_A,1202.0,2896.0,168.0,76.0
DHDr2_01_B:ZCON_154_resurf_B,3435.0,364.0,148.0,118.0
DHDr2_01_B:ZCON_155_LL_A,6726.0,5314.0,659.0,525.0
DHDr2_01_B:ZCON_155_LL_B,2553.0,1155.0,113.0,7.0
DHDr2_01_B:ZCON_155_cutT2_A,325.0,600.0,0.0,20.0
DHDr2_01_B:ZCON_155_cutT2_B,756.0,0.0,13.0,0.0
DHDr2_01_B:ZCON_155_cutT4_A,779.0,596.0,21.0,0.0
DHDr2_01_B:ZCON_155_cutT4_B,7.0,2.0,0.0,1.0
DHDr2_01_B:ZCON_155_cutT5_A,1.0,192.0,0.0,1.0
DHDr2_01_B:ZCON_155_cutT5_B,561.0,525.0,166.0,151.0
DHDr2_01_B:ZCON_155_resurf_A,4794.0,1723.0,350.0,163.0
DHDr2_01_B:ZCON_155_resurf_B,2803.0,817.0,285.0,32.0
DHDr2_01_B:ZCON_15_re_loop_LL_A,1776.0,1439.0,194.0,165.0
DHDr2_01_B:ZCON_15_re_loop_LL_B,5096.0,2228.0,902.0,52.0
DHDr2_01_B:ZCON_15_re_loop_resurf_A,1841.0,1722.0,869.0,93.0
DHDr2_01_B:ZCON_15_re_loop_resurf_B,2842.0,808.0,173.0,341.0
DHDr2_01_B:ZCON_2_CC_A,846.0,1561.0,20.0,79.0
DHDr2_01_B:ZCON_2_CC_B,2.0,739.0,0.0,184.0
DHDr2_01_B:ZCON_2_CC_resurf_A,1135.0,2221.0,8.0,242.0
DHDr2_01_B:ZCON_2_CC_resurf_B,3767.0,507.0,107.0,3.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT2_A,1894.0,842.0,85.0,138.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT2_B,2294.0,979.0,22.0,1.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT4_A,5.0,5.0,3.0,6.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT4_B,540.0,313.0,2.0,18.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT6_A,5.0,686.0,0.0,119.0
DHDr2_01_B:ZCON_2_CC_resurf_cutT6_B,71.0,0.0,0.0,1.0
DHDr2_01_B:ZCON_37_LL_A,2654.0,667.0,165.0,162.0
DHDr2_01_B:ZCON_37_LL_B,2509.0,636.0,236.0,10.0
DHDr2_01_B:ZCON_37_resurf_A,1155.0,537.0,106.0,73.0
DHDr2_01_B:ZCON_37_resurf_B,1183.0,261.0,20.0,13.0
DHDr2_01_B:ZCON_VR_2_A,1929.0,491.0,89.0,66.0
DHDr2_01_B:ZCON_VR_2_B,1893.0,1162.0,104.0,39.0
DHDr2_01_B:ZCON_VR_2_cutT2_A,622.0,757.0,70.0,283.0
DHDr2_01_B:ZCON_VR_2_cutT2_B,2612.0,213.0,550.0,8.0
DHDr2_01_B:ZCON_VR_2_cutT4_A,184.0,5.0,3.0,1.0
DHDr2_01_B:ZCON_VR_2_cutT4_B,7.0,911.0,10.0,59.0
DHDr2_01_B:ZCON_VR_2_cutT6_A,6.0,218.0,1.0,51.0
DHDr2_01_B:ZCON_VR_2_cutT6_B,923.0,205.0,175.0,9.0
DHDr2_01_B:ZCON_VR_2_resurf_A,2663.0,2445.0,222.0,398.0
DHDr2_01_B:ZCON_VR_2_resurf_B,2038.0,1342.0,250.0,372.0
DHDr2_01_B:mALb8_A,1048.0,759.0,5.0,10.0
DHDr2_01_B:mALb8_B,18.0,584.0,8.0,68.0
DHDr2_01_B:mALb8_cutT1_A,1114.0,399.0,12.0,12.0
DHDr2_01_B:mALb8_cutT1_B,1253.0,1457.0,1.0,12.0
DHDr2_01_B:mALb8_cutT2_A,223.0,551.0,0.0,0.0
DHDr2_01_B:mALb8_cutT2_B,5.0,1415.0,0.0,21462.0
DHDr2_01_B:mALb8_cutT3_A,3.0,297.0,5.0,0.0
DHDr2_01_B:mALb8_cutT3_B,4.0,154.0,0.0,26.0
DHDr2_01_B:mALb8_cutT4_A,412.0,0.0,0.0,0.0
DHDr2_01_B:mALb8_cutT4_B,0.0,547.0,0.0,3.0
DHDr2_02_A:DHDr2_02_B,1478.0,280.0,97.0,72.0
DHDr2_02_A:DHDr2_03_A,707.0,627.0,129.0,115.0
DHDr2_02_A:DHDr2_03_B,1765.0,148.0,188.0,83.0
DHDr2_02_A:DHDr2_04_A,853.0,769.0,34.0,10.0
DHDr2_02_A:DHDr2_04_B,1443.0,633.0,7.0,26.0
DHDr2_02_A:DHDr2_05_A,610.0,621.0,8114.0,6763.0
DHDr2_02_A:DHDr2_05_B,1097.0,529.0,51.0,62.0
DHDr2_02_A:DHDr2_06_A,841.0,315.0,7.0,19.0
DHDr2_02_A:DHDr2_06_B,286.0,148.0,70.0,4.0
DHDr2_02_A:DHDr2_07_A,1208.0,63.0,2320.0,5.0
DHDr2_02_A:DHDr2_07_B,1821.0,215.0,114.0,32.0
DHDr2_02_A:DHDr2_08_A,416.0,114.0,73.0,38.0
DHDr2_02_A:DHDr2_08_B,1790.0,574.0,158.0,83.0
DHDr2_02_A:DHDr2_09_A,370.0,1073.0,463.0,98.0
DHDr2_02_A:DHDr2_09_B,308.0,463.0,16.0,4143.0
DHDr2_02_A:DHDr2_10_A,342.0,610.0,41.0,230.0
DHDr2_02_A:DHDr2_10_B,2154.0,716.0,21.0,46.0
DHDr2_02_A:DHDr2_11_A,1905.0,417.0,72.0,103.0
DHDr2_02_A:DHDr2_11_B,4729.0,2955.0,330.0,332.0
DHDr2_02_A:DHDr2_12_A,360.0,7.0,1841.0,11.0
